Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
5169145,7871.09375,-4048,2.4819129368,2416,1.4812998161,-15232,9.339055794,-2,1.6463414634,-27,0.1219512195,-7,0.4268292683,5,-0.0217391304,-61,-0.2652173913,129,-0.6292682927
5169785,7890.625,-4096,2.5113427345,2448,1.5009196812,-15248,9.3488657265,31,1.5853658537,-26,-1.8902439024,-3,0.1829268293,4,-0.0173913043,-55,-0.2391304348,128,-0.6243902439
5170425,7910.15625,-4112,2.5211526671,2416,1.4812998161,-15152,9.2900061312,-1,1.7682926829,-29,0.0609756098,-20,1.2195121951,5,-0.0217391304,-61,-0.2652173913,128,-0.6243902439
5171065,7929.6875,-4064,2.4917228694,2352,1.4420600858,-15168,9.2998160638,-1,1.7682926829,-29,0.0609756098,-20,1.2195121951,3,-0.0130434783,-58,-0.252173913,129,-0.6292682927
5171705,7949.21875,-3968,2.4328632741,2464,1.5107296137,-15200,9.3194359289,-43,1.8902439024,-31,2.6219512195,-27,1.6463414634,6,-0.0260869565,-60,-0.2608695652,129,-0.6292682927
5172345,7968.75,-3824,2.3445738811,2384,1.461679951,-15248,9.3488657265,-43,1.8902439024,-31,2.6219512195,-27,1.6463414634,6,-0.0260869565,-61,-0.2652173913,131,-0.6390243902
5172985,7988.28125,-3904,2.3936235438,2528,1.549969344,-15296,9.3782955242,11,0.6707317073,-11,-0.6707317073,-8,0.487804878,5,-0.0217391304,-62,-0.2695652174,130,-0.6341463415
5173625,8007.8125,-4000,2.4524831392,2464,1.5107296137,-15248,9.3488657265,10,0.487804878,-8,-0.6097560976,-6,0.3658536585,6,-0.0260869565,-59,-0.2565217391,128,-0.6243902439
5174265,8027.34375,-4080,2.501532802,2448,1.5009196812,-15264,9.3586756591,10,0.487804878,-8,-0.6097560976,-6,0.3658536585,6,-0.0260869565,-60,-0.2608695652,128,-0.6243902439
5174905,8046.875,-4064,2.4917228694,2448,1.5009196812,-15280,9.3684855917,-30,0.4268292683,-7,1.8292682927,-21,1.2804878049,2,-0.0086956522,-59,-0.2565217391,131,-0.6390243902
5175545,8066.40625,-3888,2.3838136113,2448,1.5009196812,-15312,9.3881054568,-30,0.4268292683,-7,1.8292682927,-21,1.2804878049,3,-0.0130434783,-59,-0.2565217391,128,-0.6243902439
5176185,8085.9375,-3808,2.3347639485,2432,1.4911097486,-15328,9.3979153893,-51,0.9146341463,-15,3.1097560976,-39,2.3780487805,4,-0.0173913043,-60,-0.2608695652,130,-0.6341463415
5176825,8105.46875,-3888,2.3838136113,2320,1.4224402207,-15392,9.4371551196,12,0.0609756098,-1,-0.7317073171,-32,1.9512195122,7,-0.0304347826,-62,-0.2695652174,130,-0.6341463415
5177465,8125,-4048,2.4819129368,2352,1.4420600858,-15408,9.4469650521,12,0.0609756098,-1,-0.7317073171,-32,1.9512195122,2,-0.0086956522,-62,-0.2695652174,130,-0.6341463415
5178105,8144.53125,-4112,2.5211526671,2432,1.4911097486,-15344,9.4077253219,-5,0.4268292683,-7,0.3048780488,-23,1.4024390244,3,-0.0130434783,-59,-0.2565217391,130,-0.6341463415
5178745,8164.0625,-3952,2.4230533415,2352,1.4420600858,-15472,9.4862047823,-5,0.4268292683,-7,0.3048780488,-23,1.4024390244,6,-0.0260869565,-62,-0.2695652174,131,-0.6390243902
5179385,8183.59375,-3872,2.3740036787,2368,1.4518700184,-15456,9.4763948498,-51,1.2804878049,-21,3.1097560976,-48,2.9268292683,4,-0.0173913043,-61,-0.2652173913,131,-0.6390243902
5180025,8203.125,-3872,2.3740036787,2320,1.4224402207,-15424,9.4567749847,-25,1.2804878049,-21,1.5243902439,-49,2.987804878,4,-0.0173913043,-57,-0.247826087,130,-0.6341463415
5180665,8222.65625,-3872,2.3740036787,2352,1.4420600858,-15424,9.4567749847,-25,1.2804878049,-21,1.5243902439,-49,2.987804878,3,-0.0130434783,-57,-0.247826087,131,-0.6390243902
5181305,8242.1875,-3824,2.3445738811,2352,1.4420600858,-15360,9.4175352544,-21,1.0365853659,-17,1.2804878049,-48,2.9268292683,5,-0.0217391304,-61,-0.2652173913,131,-0.6390243902
5181945,8261.71875,-3904,2.3936235438,2288,1.4028203556,-15232,9.339055794,-17,0.4268292683,-7,1.0365853659,-61,3.7195121951,5,-0.0217391304,-58,-0.252173913,130,-0.6341463415
5182585,8281.25,-3984,2.4426732066,2224,1.3635806254,-15216,9.3292458614,-17,0.4268292683,-7,1.0365853659,-61,3.7195121951,4,-0.0173913043,-58,-0.252173913,131,-0.6390243902
5183225,8300.78125,-3920,2.4034334764,2208,1.3537706928,-15168,9.2998160638,-46,0.1219512195,-2,2.8048780488,-67,4.0853658537,4,-0.0173913043,-59,-0.2565217391,130,-0.6341463415
5183865,8320.3125,-3872,2.3740036787,2208,1.3537706928,-15232,9.339055794,-46,0.1219512195,-2,2.8048780488,-67,4.0853658537,6,-0.0260869565,-58,-0.252173913,131,-0.6390243902
5184505,8339.84375,-3856,2.3641937462,2176,1.3341508277,-15232,9.339055794,-18,-0.8536585366,14,1.0975609756,-38,2.3170731707,4,-0.0173913043,-58,-0.252173913,130,-0.6341463415
5185145,8359.375,-3824,2.3445738811,2128,1.30472103,-15232,9.339055794,-20,-2.3170731707,38,1.2195121951,-31,1.8902439024,5,-0.0217391304,-57,-0.247826087,130,-0.6341463415
5185785,8378.90625,-3920,2.4034334764,2016,1.2360515021,-15216,9.3292458614,-20,-2.3170731707,38,1.2195121951,-31,1.8902439024,6,-0.0260869565,-60,-0.2608695652,131,-0.6390243902
5186425,8398.4375,-4032,2.4721030043,2176,1.3341508277,-15216,9.3292458614,-41,-1.3414634146,22,2.5,-49,2.987804878,4,-0.0173913043,-58,-0.252173913,131,-0.6390243902
5187065,8417.96875,-4048,2.4819129368,2208,1.3537706928,-15328,9.3979153893,-41,-1.3414634146,22,2.5,-49,2.987804878,3,-0.0130434783,-55,-0.2391304348,129,-0.6292682927
5187705,8437.5,-3840,2.3543838136,2064,1.2654812998,-15376,9.427345187,-84,-2.0731707317,34,5.1219512195,-58,3.5365853659,0,0,-55,-0.2391304348,131,-0.6390243902
5188345,8457.03125,-3632,2.2268546904,1904,1.1673819742,-15424,9.4567749847,-43,-2.3780487805,39,2.6219512195,-46,2.8048780488,3,-0.0130434783,-55,-0.2391304348,131,-0.6390243902
5188985,8476.5625,-3776,2.3151440834,1840,1.128142244,-15424,9.4567749847,-43,-2.3780487805,39,2.6219512195,-46,2.8048780488,2,-0.0086956522,-56,-0.2434782609,131,-0.6390243902
5189625,8496.09375,-3952,2.4230533415,1792,1.0987124464,-15504,9.5058246475,0,-2.8658536585,47,0,-31,1.8902439024,5,-0.0217391304,-57,-0.247826087,131,-0.6390243902
5190265,8515.625,-3808,2.3347639485,1616,0.9908031882,-15728,9.6431637032,-9,-1.2804878049,21,0.5487804878,-43,2.6219512195,5,-0.0217391304,-57,-0.247826087,131,-0.6390243902
5190905,8535.15625,-3824,2.3445738811,1648,1.0104230533,-15696,9.6235438381,-9,-1.2804878049,21,0.5487804878,-43,2.6219512195,3,-0.0130434783,-58,-0.252173913,131,-0.6390243902
5191545,8554.6875,-3872,2.3740036787,1760,1.0790925812,-15824,9.7020232986,-12,-0.5487804878,9,0.7317073171,-39,2.3780487805,4,-0.0173913043,-59,-0.2565217391,132,-0.643902439
5192185,8574.21875,-3968,2.4328632741,1632,1.0006131208,-15904,9.7510729614,-12,-0.5487804878,9,0.7317073171,-39,2.3780487805,3,-0.0130434783,-53,-0.2304347826,131,-0.6390243902
5192825,8593.75,-3824,2.3445738811,1712,1.0496627836,-15968,9.7903126916,-45,1.4634146341,-24,2.743902439,-34,2.0731707317,1,-0.0043478261,-57,-0.247826087,131,-0.6390243902
5193465,8613.28125,-3696,2.2660944206,1696,1.039852851,-15872,9.7314530963,-25,2.6829268293,-44,1.5243902439,-36,2.1951219512,4,-0.0173913043,-54,-0.2347826087,133,-0.6487804878
5194105,8632.8125,-3744,2.2955242183,1536,0.9417535254,-15888,9.7412630288,-25,2.6829268293,-44,1.5243902439,-36,2.1951219512,4,-0.0173913043,-53,-0.2304347826,133,-0.6487804878
5194745,8652.34375,-3808,2.3347639485,1472,0.9025137952,-15920,9.7608828939,5,3.8414634146,-63,-0.3048780488,-43,2.6219512195,5,-0.0217391304,-59,-0.2565217391,132,-0.643902439
5195385,8671.875,-3840,2.3543838136,1424,0.8730839975,-15856,9.7216431637,5,3.8414634146,-63,-0.3048780488,-43,2.6219512195,6,-0.0260869565,-53,-0.2304347826,131,-0.6390243902
5196025,8691.40625,-3792,2.3249540159,1376,0.8436541999,-15792,9.6824034335,-17,4.4512195122,-73,1.0365853659,-35,2.1341463415,3,-0.0130434783,-54,-0.2347826087,132,-0.643902439
5196665,8710.9375,-3824,2.3445738811,1520,0.9319435929,-15680,9.6137339056,-15,5,-82,0.9146341463,-32,1.9512195122,3,-0.0130434783,-53,-0.2304347826,132,-0.643902439
5197305,8730.46875,-3840,2.3543838136,1616,0.9908031882,-15728,9.6431637032,-15,5,-82,0.9146341463,-32,1.9512195122,5,-0.0217391304,-57,-0.247826087,132,-0.643902439
5197945,8750,-3824,2.3445738811,1584,0.9711833231,-15584,9.5548743102,-23,5.4268292683,-89,1.4024390244,-40,2.4390243902,3,-0.0130434783,-57,-0.247826087,133,-0.6487804878
5198585,8769.53125,-3712,2.2759043532,1648,1.0104230533,-15536,9.5254445126,18,5.7317073171,-94,-1.0975609756,-36,2.1951219512,5,-0.0217391304,-56,-0.2434782609,130,-0.6341463415
5199225,8789.0625,-3904,2.3936235438,1600,0.9809932557,-15424,9.4567749847,18,5.7317073171,-94,-1.0975609756,-36,2.1951219512,4,-0.0173913043,-56,-0.2434782609,131,-0.6390243902
5199865,8808.59375,-3920,2.4034334764,1600,0.9809932557,-15440,9.4665849172,-3,5.487804878,-90,0.1829268293,-20,1.2195121951,6,-0.0260869565,-57,-0.247826087,134,-0.6536585366
5200505,8828.125,-3904,2.3936235438,1664,1.0202329859,-15296,9.3782955242,-3,5.487804878,-90,0.1829268293,-20,1.2195121951,5,-0.0217391304,-52,-0.2260869565,129,-0.6292682927
5201145,8847.65625,-3920,2.4034334764,1744,1.0692826487,-15312,9.3881054568,-12,4.3292682927,-71,0.7317073171,-2,0.1219512195,5,-0.0217391304,-55,-0.2391304348,131,-0.6390243902
5201785,8867.1875,-3936,2.413243409,1728,1.0594727161,-15168,9.2998160638,-9,3.9024390244,-64,0.5487804878,11,-0.6707317073,5,-0.0217391304,-55,-0.2391304348,132,-0.643902439
5202425,8886.71875,-3904,2.3936235438,1728,1.0594727161,-15168,9.2998160638,-9,3.9024390244,-64,0.5487804878,11,-0.6707317073,3,-0.0130434783,-52,-0.2260869565,130,-0.6341463415
5203065,8906.25,-3856,2.3641937462,1696,1.039852851,-15248,9.3488657265,-34,3.3536585366,-55,2.0731707317,13,-0.7926829268,3,-0.0130434783,-56,-0.2434782609,131,-0.6390243902
5203705,8925.78125,-3728,2.2857142857,1776,1.0889025138,-15248,9.3488657265,-34,3.3536585366,-55,2.0731707317,13,-0.7926829268,6,-0.0260869565,-55,-0.2391304348,132,-0.643902439
5204345,8945.3125,-3776,2.3151440834,1904,1.1673819742,-15264,9.3586756591,9,2.6219512195,-43,-0.5487804878,19,-1.1585365854,5,-0.0217391304,-56,-0.2434782609,133,-0.6487804878
5204985,8964.84375,-3792,2.3249540159,1792,1.0987124464,-15456,9.4763948498,-6,2.256097561,-37,0.3658536585,21,-1.2804878049,4,-0.0173913043,-58,-0.252173913,133,-0.6487804878
5205625,8984.375,-3872,2.3740036787,1744,1.0692826487,-15488,9.4960147149,-6,2.256097561,-37,0.3658536585,21,-1.2804878049,4,-0.0173913043,-58,-0.252173913,132,-0.643902439
5206265,9003.90625,-3856,2.3641937462,1824,1.1183323115,-15424,9.4567749847,-25,2.4390243902,-40,1.5243902439,25,-1.5243902439,5,-0.0217391304,-57,-0.247826087,132,-0.643902439
5206905,9023.4375,-3776,2.3151440834,1808,1.1085223789,-15568,9.5450643777,-25,2.4390243902,-40,1.5243902439,25,-1.5243902439,5,-0.0217391304,-58,-0.252173913,133,-0.6487804878
5207545,9042.96875,-3664,2.2464745555,1696,1.039852851,-15600,9.5646842428,-19,2.8048780488,-46,1.1585365854,25,-1.5243902439,4,-0.0173913043,-55,-0.2391304348,133,-0.6487804878
5208185,9062.5,-3648,2.2366646229,1632,1.0006131208,-15520,9.51563458,5,2.256097561,-37,-0.3048780488,33,-2.012195122,1,-0.0043478261,-56,-0.2434782609,132,-0.643902439
5208825,9082.03125,-3760,2.3053341508,1616,0.9908031882,-15600,9.5646842428,5,2.256097561,-37,-0.3048780488,33,-2.012195122,4,-0.0173913043,-53,-0.2304347826,132,-0.643902439
5209465,9101.5625,-3760,2.3053341508,1648,1.0104230533,-15616,9.5744941754,3,2.8048780488,-46,-0.1829268293,27,-1.6463414634,5,-0.0217391304,-58,-0.252173913,132,-0.643902439
5210105,9121.09375,-3808,2.3347639485,1664,1.0202329859,-15568,9.5450643777,-60,3.2926829268,-54,3.6585365854,14,-0.8536585366,3,-0.0130434783,-55,-0.2391304348,133,-0.6487804878
5210745,9140.625,-3616,2.2170447578,1728,1.0594727161,-15568,9.5450643777,-60,3.2926829268,-54,3.6585365854,14,-0.8536585366,4,-0.0173913043,-55,-0.2391304348,134,-0.6536585366
5211385,9160.15625,-3472,2.1287553648,1712,1.0496627836,-15584,9.5548743102,-16,3.3536585366,-55,0.9756097561,18,-1.0975609756,4,-0.0173913043,-60,-0.2608695652,133,-0.6487804878
5212025,9179.6875,-3600,2.2072348253,1696,1.039852851,-15440,9.4665849172,-16,3.3536585366,-55,0.9756097561,18,-1.0975609756,3,-0.0130434783,-59,-0.2565217391,135,-0.6585365854
5212665,9199.21875,-3728,2.2857142857,1824,1.1183323115,-15440,9.4665849172,7,3.3536585366,-55,-0.4268292683,16,-0.9756097561,3,-0.0130434783,-56,-0.2434782609,133,-0.6487804878
5213305,9218.75,-3744,2.2955242183,1840,1.128142244,-15360,9.4175352544,-20,3.2926829268,-54,1.2195121951,9,-0.5487804878,1,-0.0043478261,-54,-0.2347826087,131,-0.6390243902
5213945,9238.28125,-3600,2.2072348253,1776,1.0889025138,-15440,9.4665849172,-20,3.2926829268,-54,1.2195121951,9,-0.5487804878,5,-0.0217391304,-59,-0.2565217391,134,-0.6536585366
5214585,9257.8125,-3648,2.2366646229,1792,1.0987124464,-15440,9.4665849172,5,2.9268292683,-48,-0.3048780488,24,-1.4634146341,5,-0.0217391304,-59,-0.2565217391,134,-0.6536585366
5215225,9277.34375,-3728,2.2857142857,1808,1.1085223789,-15456,9.4763948498,5,2.9268292683,-48,-0.3048780488,24,-1.4634146341,4,-0.0173913043,-55,-0.2391304348,132,-0.643902439
5215865,9296.875,-3696,2.2660944206,1888,1.1575720417,-15312,9.3881054568,-14,2.6829268293,-44,0.8536585366,23,-1.4024390244,3,-0.0130434783,-56,-0.2434782609,132,-0.643902439
5216505,9316.40625,-3632,2.2268546904,1840,1.128142244,-15344,9.4077253219,-23,2.012195122,-33,1.4024390244,34,-2.0731707317,2,-0.0086956522,-57,-0.247826087,134,-0.6536585366
5217145,9335.9375,-3568,2.1876149601,1856,1.1379521766,-15424,9.4567749847,-23,2.012195122,-33,1.4024390244,34,-2.0731707317,4,-0.0173913043,-56,-0.2434782609,133,-0.6487804878
5217785,9355.46875,-3568,2.1876149601,1856,1.1379521766,-15424,9.4567749847,-5,1.8902439024,-31,0.3048780488,36,-2.1951219512,5,-0.0217391304,-56,-0.2434782609,133,-0.6487804878
5218425,9375,-3568,2.1876149601,1872,1.1477621091,-15552,9.5352544451,6,1.6463414634,-27,-0.3658536585,32,-1.9512195122,2,-0.0086956522,-60,-0.2608695652,133,-0.6487804878
5219065,9394.53125,-3584,2.1974248927,1888,1.1575720417,-15488,9.4960147149,6,1.6463414634,-27,-0.3658536585,32,-1.9512195122,2,-0.0086956522,-59,-0.2565217391,134,-0.6536585366
5219705,9414.0625,-3472,2.1287553648,1808,1.1085223789,-15488,9.4960147149,0,1.7073170732,-28,0,25,-1.5243902439,2,-0.0086956522,-58,-0.252173913,133,-0.6487804878
5220345,9433.59375,-3584,2.1974248927,1872,1.1477621091,-15584,9.5548743102,0,1.7073170732,-28,0,25,-1.5243902439,5,-0.0217391304,-58,-0.252173913,133,-0.6487804878
5220985,9453.125,-3552,2.1778050276,1904,1.1673819742,-15696,9.6235438381,-17,2.0731707317,-34,1.0365853659,14,-0.8536585366,3,-0.0130434783,-58,-0.252173913,132,-0.643902439
5221625,9472.65625,-3504,2.1483752299,1872,1.1477621091,-15664,9.603923973,-2,1.9512195122,-32,0.1219512195,27,-1.6463414634,2,-0.0086956522,-56,-0.2434782609,131,-0.6390243902
5222265,9492.1875,-3536,2.167995095,1840,1.128142244,-15696,9.6235438381,-2,1.9512195122,-32,0.1219512195,27,-1.6463414634,4,-0.0173913043,-59,-0.2565217391,133,-0.6487804878
5222905,9511.71875,-3520,2.1581851625,1760,1.0790925812,-15792,9.6824034335,-1,2.5609756098,-42,0.0609756098,20,-1.2195121951,3,-0.0130434783,-54,-0.2347826087,131,-0.6390243902
5223545,9531.25,-3504,2.1483752299,1792,1.0987124464,-15696,9.6235438381,-1,2.5609756098,-42,0.0609756098,20,-1.2195121951,0,0,-55,-0.2391304348,133,-0.6487804878
5224185,9550.78125,-3552,2.1778050276,1808,1.1085223789,-15696,9.6235438381,5,2.6829268293,-44,-0.3048780488,18,-1.0975609756,2,-0.0086956522,-55,-0.2391304348,134,-0.6536585366
5224825,9570.3125,-3632,2.2268546904,1808,1.1085223789,-15648,9.5941140405,9,3.4146341463,-56,-0.5487804878,6,-0.3658536585,4,-0.0173913043,-59,-0.2565217391,133,-0.6487804878
5225465,9589.84375,-3552,2.1778050276,1840,1.128142244,-15552,9.5352544451,9,3.4146341463,-56,-0.5487804878,6,-0.3658536585,3,-0.0130434783,-61,-0.2652173913,134,-0.6536585366
5226105,9609.375,-3520,2.1581851625,1824,1.1183323115,-15520,9.51563458,-6,4.0243902439,-66,0.3658536585,1,-0.0609756098,3,-0.0130434783,-56,-0.2434782609,133,-0.6487804878
5226745,9628.90625,-3440,2.1091354997,1888,1.1575720417,-15584,9.5548743102,16,3.9024390244,-64,-0.9756097561,-5,0.3048780488,3,-0.0130434783,-57,-0.247826087,133,-0.6487804878
5227385,9648.4375,-3472,2.1287553648,1936,1.1870018394,-15632,9.5843041079,16,3.9024390244,-64,-0.9756097561,-5,0.3048780488,1,-0.0043478261,-52,-0.2260869565,132,-0.643902439
5228025,9667.96875,-3536,2.167995095,1808,1.1085223789,-15584,9.5548743102,23,3.7195121951,-61,-1.4024390244,8,-0.487804878,2,-0.0086956522,-53,-0.2304347826,132,-0.643902439
5228665,9687.5,-3664,2.2464745555,1648,1.0104230533,-15520,9.51563458,23,3.7195121951,-61,-1.4024390244,8,-0.487804878,4,-0.0173913043,-56,-0.2434782609,132,-0.643902439
5229305,9707.03125,-3680,2.256284488,1808,1.1085223789,-15504,9.5058246475,19,3.4756097561,-57,-1.1585365854,7,-0.4268292683,4,-0.0173913043,-56,-0.2434782609,132,-0.643902439
5229945,9726.5625,-3552,2.1778050276,1760,1.0790925812,-15520,9.51563458,-11,3.7195121951,-61,0.6707317073,-9,0.5487804878,2,-0.0086956522,-58,-0.252173913,132,-0.643902439
5230585,9746.09375,-3504,2.1483752299,1792,1.0987124464,-15552,9.5352544451,-11,3.7195121951,-61,0.6707317073,-9,0.5487804878,4,-0.0173913043,-59,-0.2565217391,134,-0.6536585366
5231225,9765.625,-3600,2.2072348253,1824,1.1183323115,-15520,9.51563458,26,4.0853658537,-67,-1.5853658537,-2,0.1219512195,5,-0.0217391304,-56,-0.2434782609,132,-0.643902439
5231865,9785.15625,-3744,2.2955242183,1872,1.1477621091,-15552,9.5352544451,26,4.0853658537,-67,-1.5853658537,-2,0.1219512195,3,-0.0130434783,-53,-0.2304347826,132,-0.643902439
5232505,9804.6875,-8160,5.0030656039,-1472,-0.9025137952,-6992,4.2869405273,7,4.0243902439,-66,-0.4268292683,1,-0.0609756098,1,-0.0043478261,-58,-0.252173913,133,-0.6487804878
5233145,9824.21875,-4640,2.8448804414,6352,3.894543225,-12880,7.8969957082,976,-30.1829268293,495,-59.512195122,-376,22.9268292683,3,-0.0130434783,-56,-0.2434782609,130,-0.6341463415
5233785,9843.75,-7344,4.5027590435,4992,3.0606989577,-14976,9.1820968731,976,-30.1829268293,495,-59.512195122,-376,22.9268292683,5,-0.0217391304,-57,-0.247826087,129,-0.6292682927
5234425,9863.28125,-8992,5.5131820969,2896,1.7755977928,-15936,9.7706928265,-48,2.4390243902,-40,2.9268292683,187,-11.4024390244,6,-0.0260869565,-53,-0.2304347826,128,-0.6243902439
5235065,9882.8125,-6448,3.9534028204,2288,1.4028203556,-15728,9.6431637032,-1663,13.5365853659,-222,101.4024390244,33,-2.012195122,5,-0.0217391304,-53,-0.2304347826,131,-0.6390243902
5235705,9902.34375,-464,0.2844880441,3152,1.9325567137,-15376,9.427345187,-1663,13.5365853659,-222,101.4024390244,33,-2.012195122,1,-0.0043478261,-55,-0.2391304348,134,-0.6536585366
5236345,9921.875,-304,0.1863887186,256,0.1569589209,-15792,9.6824034335,218,-7.6829268293,126,-13.2926829268,279,-17.012195122,1,-0.0043478261,-54,-0.2347826087,133,-0.6487804878
5236985,9941.40625,-3024,1.8540772532,432,0.264868179,-16368,10.0355610055,218,-7.6829268293,126,-13.2926829268,279,-17.012195122,2,-0.0086956522,-55,-0.2391304348,133,-0.6487804878
5237625,9960.9375,-4480,2.7467811159,1840,1.128142244,-16480,10.1042305334,554,1.7073170732,-28,-33.7804878049,15,-0.9146341463,3,-0.0130434783,-55,-0.2391304348,133,-0.6487804878
5238265,9980.46875,-4288,2.6290619252,1744,1.0692826487,-16032,9.8295524218,21,4.512195122,-74,-1.2804878049,23,-1.4024390244,2,-0.0086956522,-53,-0.2304347826,132,-0.643902439
5238905,10000,-3776,2.3151440834,1552,0.951563458,-15728,9.6431637032,21,4.512195122,-74,-1.2804878049,23,-1.4024390244,2,-0.0086956522,-60,-0.2608695652,133,-0.6487804878
5239545,10019.53125,-3632,2.2268546904,1728,1.0594727161,-15728,9.6431637032,-18,6.3414634146,-104,1.0975609756,-1,0.0609756098,3,-0.0130434783,-56,-0.2434782609,133,-0.6487804878
5240185,10039.0625,-3568,2.1876149601,1680,1.0300429185,-15664,9.603923973,-18,6.3414634146,-104,1.0975609756,-1,0.0609756098,1,-0.0043478261,-56,-0.2434782609,132,-0.643902439
5240825,10058.59375,-3552,2.1778050276,1696,1.039852851,-15552,9.5352544451,-87,6.0975609756,-100,5.3048780488,-21,1.2804878049,1,-0.0043478261,-54,-0.2347826087,132,-0.643902439
5241465,10078.125,-3392,2.079705702,1856,1.1379521766,-15360,9.4175352544,-73,6.7682926829,-111,4.4512195122,-43,2.6219512195,1,-0.0043478261,-54,-0.2347826087,132,-0.643902439
5242105,10097.65625,-3344,2.0502759044,1936,1.1870018394,-15392,9.4371551196,-73,6.7682926829,-111,4.4512195122,-43,2.6219512195,2,-0.0086956522,-54,-0.2347826087,130,-0.6341463415
5242745,10117.1875,-3392,2.079705702,1920,1.1771919068,-15328,9.3979153893,27,6.5243902439,-107,-1.6463414634,-28,1.7073170732,1,-0.0043478261,-55,-0.2391304348,132,-0.643902439
5243385,10136.71875,-3440,2.1091354997,1824,1.1183323115,-15200,9.3194359289,27,6.5243902439,-107,-1.6463414634,-28,1.7073170732,3,-0.0130434783,-56,-0.2434782609,132,-0.643902439
5244025,10156.25,-3616,2.2170447578,1808,1.1085223789,-15216,9.3292458614,52,4.6951219512,-77,-3.1707317073,-40,2.4390243902,1,-0.0043478261,-59,-0.2565217391,134,-0.6536585366
5244665,10175.78125,-3888,2.3838136113,1968,1.2066217045,-15312,9.3881054568,56,4.3292682927,-71,-3.4146341463,-34,2.0731707317,3,-0.0130434783,-59,-0.2565217391,133,-0.6487804878
5245305,10195.3125,-3984,2.4426732066,1968,1.2066217045,-15376,9.427345187,56,4.3292682927,-71,-3.4146341463,-34,2.0731707317,4,-0.0173913043,-58,-0.252173913,132,-0.643902439
5245945,10214.84375,-3760,2.3053341508,1904,1.1673819742,-15424,9.4567749847,-46,4.4512195122,-73,2.8048780488,-29,1.7682926829,0,0,-54,-0.2347826087,131,-0.6390243902
5246585,10234.375,5376,-3.2961373391,-11152,-6.837522992,-24096,14.7737584304,-1008,-129.512195122,2124,61.4634146341,762,-46.4634146341,2,-0.0086956522,-57,-0.247826087,130,-0.6341463415
5247225,10253.90625,-992,0.6082158185,2880,1.7657878602,-15504,9.5058246475,-1008,-129.512195122,2124,61.4634146341,762,-46.4634146341,4,-0.0173913043,-56,-0.2434782609,131,-0.6390243902
5247865,10273.4375,-3968,2.4328632741,3936,2.413243409,-14704,9.0153280196,868,-6.1585365854,101,-52.9268292683,100,-6.0975609756,2,-0.0086956522,-53,-0.2304347826,130,-0.6341463415
5248505,10292.96875,-6288,3.8553034948,2880,1.7657878602,-15440,9.4665849172,868,-6.1585365854,101,-52.9268292683,100,-6.0975609756,5,-0.0217391304,-56,-0.2434782609,129,-0.6292682927
