Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
1546745,10800.78125,-3600,2.2072348253,672,0.4120171674,-15552,9.5352544451,27,2.743902439,-45,-1.6463414634,7,-0.4268292683,2,-0.0086956522,-46,-0.2,133,-0.6487804878
1547385,10820.3125,-3680,2.256284488,736,0.4512568976,-15472,9.4862047823,12,3.4756097561,-57,-0.7317073171,-4,0.243902439,4,-0.0173913043,-45,-0.1956521739,131,-0.6390243902
1548025,10839.84375,-3776,2.3151440834,880,0.5395462906,-15408,9.4469650521,-33,3.4756097561,-57,2.012195122,-18,1.0975609756,5,-0.0217391304,-51,-0.2217391304,134,-0.6536585366
1548665,10859.375,-3696,2.2660944206,816,0.5003065604,-15488,9.4960147149,-33,3.4756097561,-57,2.012195122,-18,1.0975609756,1,-0.0043478261,-47,-0.2043478261,133,-0.6487804878
1549305,10878.90625,-3520,2.1581851625,880,0.5395462906,-15504,9.5058246475,-28,3.7804878049,-62,1.7073170732,-8,0.487804878,4,-0.0173913043,-48,-0.2086956522,134,-0.6536585366
1549945,10898.4375,-3504,2.1483752299,912,0.5591661557,-15552,9.5352544451,-28,3.7804878049,-62,1.7073170732,-8,0.487804878,2,-0.0086956522,-48,-0.2086956522,132,-0.643902439
1550585,10917.96875,-3648,2.2366646229,960,0.5885959534,-15488,9.4960147149,28,3.2926829268,-54,-1.7073170732,-3,0.1829268293,2,-0.0086956522,-47,-0.2043478261,132,-0.643902439
1551225,10937.5,-3808,2.3347639485,1008,0.6180257511,-15472,9.4862047823,31,3.4146341463,-56,-1.8902439024,-14,0.8536585366,4,-0.0173913043,-50,-0.2173913043,134,-0.6536585366
1551865,10957.03125,-3840,2.3543838136,1168,0.7161250766,-15536,9.5254445126,31,3.4146341463,-56,-1.8902439024,-14,0.8536585366,-1,0.0043478261,-45,-0.1956521739,132,-0.643902439
1552505,10976.5625,-3664,2.2464745555,1040,0.6376456162,-15632,9.5843041079,-4,3.0487804878,-50,0.243902439,4,-0.243902439,3,-0.0130434783,-50,-0.2173913043,132,-0.643902439
1553145,10996.09375,-3744,2.2955242183,1056,0.6474555487,-15536,9.5254445126,38,2.4390243902,-40,-2.3170731707,19,-1.1585365854,4,-0.0173913043,-46,-0.2,134,-0.6536585366
1553785,11015.625,-3792,2.3249540159,944,0.5787860208,-15568,9.5450643777,38,2.4390243902,-40,-2.3170731707,19,-1.1585365854,4,-0.0173913043,-47,-0.2043478261,132,-0.643902439
1554425,11035.15625,-3840,2.3543838136,768,0.4708767627,-15616,9.5744941754,3,2.6219512195,-43,-0.1829268293,22,-1.3414634146,4,-0.0173913043,-52,-0.2260869565,133,-0.6487804878
1555065,11054.6875,-3728,2.2857142857,832,0.5101164929,-15648,9.5941140405,3,2.6219512195,-43,-0.1829268293,22,-1.3414634146,2,-0.0086956522,-47,-0.2043478261,133,-0.6487804878
1555705,11074.21875,-3680,2.256284488,880,0.5395462906,-15664,9.603923973,-24,2.9268292683,-48,1.4634146341,16,-0.9756097561,3,-0.0130434783,-47,-0.2043478261,134,-0.6536585366
1556345,11093.75,-3648,2.2366646229,944,0.5787860208,-15680,9.6137339056,-11,3.6585365854,-60,0.6707317073,-2,0.1219512195,4,-0.0173913043,-49,-0.2130434783,132,-0.643902439
1556985,11113.28125,-3712,2.2759043532,864,0.5297363581,-15616,9.5744941754,-11,3.6585365854,-60,0.6707317073,-2,0.1219512195,3,-0.0130434783,-44,-0.1913043478,132,-0.643902439
1557625,11132.8125,-3648,2.2366646229,912,0.5591661557,-15680,9.6137339056,-32,4.512195122,-74,1.9512195122,-21,1.2804878049,2,-0.0086956522,-50,-0.2173913043,132,-0.643902439
1558265,11152.34375,-3440,2.1091354997,960,0.5885959534,-15632,9.5843041079,-32,4.512195122,-74,1.9512195122,-21,1.2804878049,1,-0.0043478261,-47,-0.2043478261,133,-0.6487804878
1558905,11171.875,-3520,2.1581851625,992,0.6082158185,-15552,9.5352544451,-12,4.4512195122,-73,0.7317073171,-13,0.7926829268,3,-0.0130434783,-45,-0.1956521739,131,-0.6390243902
1559545,11191.40625,-3616,2.2170447578,1024,0.6278356836,-15440,9.4665849172,7,3.8414634146,-63,-0.4268292683,-5,0.3048780488,4,-0.0173913043,-51,-0.2217391304,134,-0.6536585366
1560185,11210.9375,-3648,2.2366646229,1056,0.6474555487,-15488,9.4960147149,7,3.8414634146,-63,-0.4268292683,-5,0.3048780488,0,0,-47,-0.2043478261,133,-0.6487804878
1560825,11230.46875,-3536,2.167995095,1008,0.6180257511,-15456,9.4763948498,-13,3.2317073171,-53,0.7926829268,-7,0.4268292683,5,-0.0217391304,-48,-0.2086956522,133,-0.6487804878
1561465,11250,-3408,2.0895156346,1024,0.6278356836,-15536,9.5254445126,13,2.9268292683,-48,-0.7926829268,6,-0.3658536585,1,-0.0043478261,-46,-0.2,131,-0.6390243902
1562105,11269.53125,-3568,2.1876149601,1056,0.6474555487,-15504,9.5058246475,13,2.9268292683,-48,-0.7926829268,6,-0.3658536585,4,-0.0173913043,-47,-0.2043478261,133,-0.6487804878
1562745,11289.0625,-3696,2.2660944206,1024,0.6278356836,-15472,9.4862047823,-17,2.9268292683,-48,1.0365853659,-4,0.243902439,1,-0.0043478261,-44,-0.1913043478,132,-0.643902439
1563385,11308.59375,-3536,2.167995095,976,0.598405886,-15568,9.5450643777,-17,2.9268292683,-48,1.0365853659,-4,0.243902439,2,-0.0086956522,-45,-0.1956521739,132,-0.643902439
1564025,11328.125,-3424,2.0993255671,976,0.598405886,-15632,9.5843041079,-32,2.987804878,-49,1.9512195122,-10,0.6097560976,2,-0.0086956522,-49,-0.2130434783,131,-0.6390243902
1564665,11347.65625,-3424,2.0993255671,944,0.5787860208,-15664,9.603923973,12,2.8658536585,-47,-0.7317073171,0,0,4,-0.0173913043,-51,-0.2217391304,133,-0.6487804878
1565305,11367.1875,-3504,2.1483752299,992,0.6082158185,-15568,9.5450643777,12,2.8658536585,-47,-0.7317073171,0,0,3,-0.0130434783,-45,-0.1956521739,130,-0.6341463415
1565945,11386.71875,-3680,2.256284488,960,0.5885959534,-15504,9.5058246475,5,2.743902439,-45,-0.3048780488,0,0,2,-0.0086956522,-46,-0.2,134,-0.6536585366
1566585,11406.25,-3664,2.2464745555,960,0.5885959534,-15472,9.4862047823,5,2.743902439,-45,-0.3048780488,0,0,2,-0.0086956522,-50,-0.2173913043,132,-0.643902439
1567225,11425.78125,-3472,2.1287553648,896,0.5493562232,-15552,9.5352544451,-26,2.6219512195,-43,1.5853658537,-4,0.243902439,-1,0.0043478261,-47,-0.2043478261,134,-0.6536585366
1567865,11445.3125,-3504,2.1483752299,928,0.5689760883,-15680,9.6137339056,-10,2.8048780488,-46,0.6097560976,-13,0.7926829268,2,-0.0086956522,-50,-0.2173913043,133,-0.6487804878
1568505,11464.84375,-3616,2.2170447578,976,0.598405886,-15520,9.51563458,-10,2.8048780488,-46,0.6097560976,-13,0.7926829268,0,0,-48,-0.2086956522,134,-0.6536585366
1569145,11484.375,-3632,2.2268546904,1056,0.6474555487,-15488,9.4960147149,-10,2.5,-41,0.6097560976,-3,0.1829268293,-1,0.0043478261,-48,-0.2086956522,134,-0.6536585366
1569785,11503.90625,-3600,2.2072348253,1024,0.6278356836,-15600,9.5646842428,-11,2.743902439,-45,0.6707317073,-10,0.6097560976,2,-0.0086956522,-47,-0.2043478261,133,-0.6487804878
1570425,11523.4375,-3520,2.1581851625,1088,0.6670754139,-15504,9.5058246475,-11,2.743902439,-45,0.6707317073,-10,0.6097560976,2,-0.0086956522,-48,-0.2086956522,133,-0.6487804878
1571065,11542.96875,-3552,2.1778050276,976,0.598405886,-15504,9.5058246475,15,1.7073170732,-28,-0.9146341463,1,-0.0609756098,2,-0.0086956522,-49,-0.2130434783,134,-0.6536585366
1571705,11562.5,-3456,2.1189454323,960,0.5885959534,-15600,9.5646842428,15,1.7073170732,-28,-0.9146341463,1,-0.0609756098,3,-0.0130434783,-50,-0.2173913043,133,-0.6487804878
1572345,11582.03125,-3600,2.2072348253,944,0.5787860208,-15664,9.603923973,37,1.4634146341,-24,-2.256097561,9,-0.5487804878,3,-0.0130434783,-46,-0.2,134,-0.6536585366
1572985,11601.5625,-3632,2.2268546904,864,0.5297363581,-15680,9.6137339056,-8,2.6219512195,-43,0.487804878,8,-0.487804878,4,-0.0173913043,-51,-0.2217391304,133,-0.6487804878
1573625,11621.09375,-3616,2.2170447578,912,0.5591661557,-15760,9.6627835684,-8,2.6219512195,-43,0.487804878,8,-0.487804878,0,0,-43,-0.1869565217,133,-0.6487804878
1574265,11640.625,-3536,2.167995095,976,0.598405886,-15632,9.5843041079,-28,2.987804878,-49,1.7073170732,-8,0.487804878,4,-0.0173913043,-47,-0.2043478261,133,-0.6487804878
1574905,11660.15625,-3408,2.0895156346,912,0.5591661557,-15616,9.5744941754,-28,2.987804878,-49,1.7073170732,-8,0.487804878,3,-0.0130434783,-48,-0.2086956522,132,-0.643902439
1575545,11679.6875,-3536,2.167995095,912,0.5591661557,-15712,9.6333537707,8,2.9268292683,-48,-0.487804878,-9,0.5487804878,3,-0.0130434783,-49,-0.2130434783,133,-0.6487804878
1576185,11699.21875,-3616,2.2170447578,976,0.598405886,-15728,9.6431637032,-33,3.7195121951,-61,2.012195122,-18,1.0975609756,1,-0.0043478261,-43,-0.1869565217,131,-0.6390243902
1576825,11718.75,-3408,2.0895156346,864,0.5297363581,-15808,9.692213366,-33,3.7195121951,-61,2.012195122,-18,1.0975609756,3,-0.0130434783,-47,-0.2043478261,133,-0.6487804878
1577465,11738.28125,-3360,2.0600858369,816,0.5003065604,-15696,9.6235438381,4,3.4756097561,-57,-0.243902439,-16,0.9756097561,-1,0.0043478261,-46,-0.2,133,-0.6487804878
1578105,11757.8125,-3504,2.1483752299,1008,0.6180257511,-15632,9.5843041079,4,3.4756097561,-57,-0.243902439,-16,0.9756097561,2,-0.0086956522,-50,-0.2173913043,133,-0.6487804878
1578745,11777.34375,-3632,2.2268546904,1008,0.6180257511,-15584,9.5548743102,5,3.9634146341,-65,-0.3048780488,-28,1.7073170732,0,0,-46,-0.2,132,-0.643902439
1579385,11796.875,-3616,2.2170447578,912,0.5591661557,-15632,9.5843041079,-15,4.756097561,-78,0.9146341463,-37,2.256097561,2,-0.0086956522,-49,-0.2130434783,134,-0.6536585366
1580025,11816.40625,-3504,2.1483752299,848,0.5199264255,-15600,9.5646842428,-15,4.756097561,-78,0.9146341463,-37,2.256097561,2,-0.0086956522,-47,-0.2043478261,133,-0.6487804878
1580665,11835.9375,-3472,2.1287553648,976,0.598405886,-15456,9.4763948498,-3,4.8170731707,-79,0.1829268293,-47,2.8658536585,2,-0.0086956522,-46,-0.2,135,-0.6585365854
1581305,11855.46875,-3584,2.1974248927,992,0.6082158185,-15376,9.427345187,0,4.3292682927,-71,0,-43,2.6219512195,1,-0.0043478261,-46,-0.2,133,-0.6487804878
1581945,11875,-3728,2.2857142857,944,0.5787860208,-15344,9.4077253219,0,4.3292682927,-71,0,-43,2.6219512195,1,-0.0043478261,-51,-0.2217391304,135,-0.6585365854
1582585,11894.53125,-3632,2.2268546904,944,0.5787860208,-15440,9.4665849172,-21,3.6585365854,-60,1.2804878049,-25,1.5243902439,0,0,-46,-0.2,134,-0.6536585366
1583225,11914.0625,-3712,2.2759043532,1040,0.6376456162,-15424,9.4567749847,-21,3.6585365854,-60,1.2804878049,-25,1.5243902439,2,-0.0086956522,-47,-0.2043478261,134,-0.6536585366
1583865,11933.59375,-3744,2.2955242183,992,0.6082158185,-15440,9.4665849172,0,2.1951219512,-36,0,10,-0.6097560976,1,-0.0043478261,-44,-0.1913043478,132,-0.643902439
1584505,11953.125,-3776,2.3151440834,1008,0.6180257511,-15520,9.51563458,-21,2.1341463415,-35,1.2804878049,21,-1.2804878049,3,-0.0130434783,-44,-0.1913043478,132,-0.643902439
1585145,11972.65625,-3616,2.2170447578,912,0.5591661557,-15520,9.51563458,-21,2.1341463415,-35,1.2804878049,21,-1.2804878049,3,-0.0130434783,-50,-0.2173913043,134,-0.6536585366
1585785,11992.1875,-3584,2.1974248927,880,0.5395462906,-15552,9.5352544451,-4,2.1951219512,-36,0.243902439,8,-0.487804878,3,-0.0130434783,-48,-0.2086956522,134,-0.6536585366
1586425,12011.71875,-3520,2.1581851625,864,0.5297363581,-15520,9.51563458,-4,2.1951219512,-36,0.243902439,8,-0.487804878,3,-0.0130434783,-46,-0.2,131,-0.6390243902
1587065,12031.25,-3552,2.1778050276,832,0.5101164929,-15584,9.5548743102,-1,2.5,-41,0.0609756098,-13,0.7926829268,4,-0.0173913043,-51,-0.2217391304,134,-0.6536585366
1587705,12050.78125,-3552,2.1778050276,960,0.5885959534,-15600,9.5646842428,-26,2.8048780488,-46,1.5853658537,-10,0.6097560976,0,0,-47,-0.2043478261,133,-0.6487804878
1588345,12070.3125,-3568,2.1876149601,992,0.6082158185,-15632,9.5843041079,-26,2.8048780488,-46,1.5853658537,-10,0.6097560976,-1,0.0043478261,-41,-0.1782608696,133,-0.6487804878
1588985,12089.84375,-3568,2.1876149601,992,0.6082158185,-15664,9.603923973,-18,2.8658536585,-47,1.0975609756,3,-0.1829268293,1,-0.0043478261,-44,-0.1913043478,132,-0.643902439
1589625,12109.375,-3472,2.1287553648,944,0.5787860208,-15664,9.603923973,-4,2.743902439,-45,0.243902439,17,-1.0365853659,-1,0.0043478261,-44,-0.1913043478,133,-0.6487804878
1590265,12128.90625,-3504,2.1483752299,896,0.5493562232,-15680,9.6137339056,-4,2.743902439,-45,0.243902439,17,-1.0365853659,-1,0.0043478261,-44,-0.1913043478,131,-0.6390243902
1590905,12148.4375,-3520,2.1581851625,896,0.5493562232,-15712,9.6333537707,-4,3.0487804878,-50,0.243902439,8,-0.487804878,-2,0.0086956522,-41,-0.1782608696,133,-0.6487804878
1591545,12167.96875,-3632,2.2268546904,800,0.4904966278,-15664,9.603923973,-4,3.0487804878,-50,0.243902439,8,-0.487804878,0,0,-45,-0.1956521739,132,-0.643902439
1592185,12187.5,-3520,2.1581851625,896,0.5493562232,-15696,9.6235438381,-15,3.8414634146,-63,0.9146341463,-3,0.1829268293,1,-0.0043478261,-46,-0.2,132,-0.643902439
1592825,12207.03125,-3504,2.1483752299,928,0.5689760883,-15552,9.5352544451,-21,3.7195121951,-61,1.2804878049,-5,0.3048780488,-1,0.0043478261,-42,-0.1826086957,131,-0.6390243902
1593465,12226.5625,-3440,2.1091354997,912,0.5591661557,-15504,9.5058246475,-21,3.7195121951,-61,1.2804878049,-5,0.3048780488,2,-0.0086956522,-50,-0.2173913043,134,-0.6536585366
1594105,12246.09375,-3488,2.1385652974,976,0.598405886,-15584,9.5548743102,6,3.2317073171,-53,-0.3658536585,12,-0.7317073171,2,-0.0086956522,-44,-0.1913043478,134,-0.6536585366
1594745,12265.625,-3648,2.2366646229,960,0.5885959534,-15584,9.5548743102,6,3.2317073171,-53,-0.3658536585,12,-0.7317073171,2,-0.0086956522,-45,-0.1956521739,134,-0.6536585366
1595385,12285.15625,-3552,2.1778050276,1008,0.6180257511,-15536,9.5254445126,-19,3.3536585366,-55,1.1585365854,6,-0.3658536585,-2,0.0086956522,-42,-0.1826086957,131,-0.6390243902
1596025,12304.6875,-3488,2.1385652974,1056,0.6474555487,-15552,9.5352544451,-9,3.1097560976,-51,0.5487804878,10,-0.6097560976,0,0,-45,-0.1956521739,134,-0.6536585366
1596665,12324.21875,-3472,2.1287553648,1040,0.6376456162,-15440,9.4665849172,-9,3.1097560976,-51,0.5487804878,10,-0.6097560976,-1,0.0043478261,-44,-0.1913043478,133,-0.6487804878
1597305,12343.75,-3328,2.0404659718,1008,0.6180257511,-15616,9.5744941754,-21,2.987804878,-49,1.2804878049,-4,0.243902439,0,0,-45,-0.1956521739,132,-0.643902439
1597945,12363.28125,-3296,2.0208461067,960,0.5885959534,-15520,9.51563458,-11,3.0487804878,-50,0.6707317073,3,-0.1829268293,0,0,-51,-0.2217391304,134,-0.6536585366
1598585,12382.8125,-3328,2.0404659718,928,0.5689760883,-15504,9.5058246475,-11,3.0487804878,-50,0.6707317073,3,-0.1829268293,1,-0.0043478261,-45,-0.1956521739,131,-0.6390243902
1599225,12402.34375,-3472,2.1287553648,976,0.598405886,-15520,9.51563458,14,2.8048780488,-46,-0.8536585366,8,-0.487804878,1,-0.0043478261,-43,-0.1869565217,133,-0.6487804878
1599865,12421.875,-3552,2.1778050276,1024,0.6278356836,-15600,9.5646842428,14,2.8048780488,-46,-0.8536585366,8,-0.487804878,0,0,-42,-0.1826086957,132,-0.643902439
1600505,12441.40625,-3488,2.1385652974,976,0.598405886,-15600,9.5646842428,-13,2.5609756098,-42,0.7926829268,4,-0.243902439,1,-0.0043478261,-49,-0.2130434783,135,-0.6585365854
1601145,12460.9375,-3408,2.0895156346,928,0.5689760883,-15568,9.5450643777,-36,3.3536585366,-55,2.1951219512,0,0,-1,0.0043478261,-43,-0.1869565217,134,-0.6536585366
1601785,12480.46875,-3344,2.0502759044,1024,0.6278356836,-15680,9.6137339056,-36,3.3536585366,-55,2.1951219512,0,0,4,-0.0173913043,-49,-0.2130434783,134,-0.6536585366
1602425,12500,-3344,2.0502759044,1072,0.6572654813,-15552,9.5352544451,-15,3.1097560976,-51,0.9146341463,2,-0.1219512195,1,-0.0043478261,-51,-0.2217391304,135,-0.6585365854
1603065,12519.53125,-3280,2.0110361741,1072,0.6572654813,-15568,9.5450643777,-15,3.1097560976,-51,0.9146341463,2,-0.1219512195,1,-0.0043478261,-52,-0.2260869565,136,-0.6634146341
1603705,12539.0625,-3248,1.991416309,1008,0.6180257511,-15552,9.5352544451,8,2.5609756098,-42,-0.487804878,-6,0.3658536585,4,-0.0173913043,-50,-0.2173913043,134,-0.6536585366
1604345,12558.59375,-3296,2.0208461067,960,0.5885959534,-15552,9.5352544451,1,2.1951219512,-36,-0.0609756098,-5,0.3048780488,-1,0.0043478261,-42,-0.1826086957,131,-0.6390243902
1604985,12578.125,-3440,2.1091354997,944,0.5787860208,-15520,9.51563458,1,2.1951219512,-36,-0.0609756098,-5,0.3048780488,0,0,-43,-0.1869565217,133,-0.6487804878
1605625,12597.65625,-3440,2.1091354997,1008,0.6180257511,-15568,9.5450643777,-15,2.1951219512,-36,0.9146341463,-6,0.3658536585,2,-0.0086956522,-46,-0.2,135,-0.6585365854
1606265,12617.1875,-3312,2.0306560392,1008,0.6180257511,-15648,9.5941140405,-15,2.1951219512,-36,0.9146341463,-6,0.3658536585,3,-0.0130434783,-46,-0.2,132,-0.643902439
1606905,12636.71875,-3360,2.0600858369,1072,0.6572654813,-15632,9.5843041079,-19,2.5609756098,-42,1.1585365854,-3,0.1829268293,4,-0.0173913043,-51,-0.2217391304,136,-0.6634146341
1607545,12656.25,-3344,2.0502759044,1024,0.6278356836,-15616,9.5744941754,-14,2.8658536585,-47,0.8536585366,0,0,3,-0.0130434783,-48,-0.2086956522,135,-0.6585365854
1608185,12675.78125,-3360,2.0600858369,880,0.5395462906,-15712,9.6333537707,-14,2.8658536585,-47,0.8536585366,0,0,-1,0.0043478261,-43,-0.1869565217,134,-0.6536585366
1608825,12695.3125,-3344,2.0502759044,896,0.5493562232,-15840,9.7118332311,8,2.8048780488,-46,-0.487804878,-6,0.3658536585,2,-0.0086956522,-49,-0.2130434783,133,-0.6487804878
1609465,12714.84375,-3408,2.0895156346,800,0.4904966278,-15808,9.692213366,-1,3.5975609756,-59,0.0609756098,-8,0.487804878,0,0,-44,-0.1913043478,131,-0.6390243902
1610105,12734.375,-3456,2.1189454323,832,0.5101164929,-15712,9.6333537707,-1,3.5975609756,-59,0.0609756098,-8,0.487804878,-1,0.0043478261,-43,-0.1869565217,132,-0.643902439
1610745,12753.90625,-3424,2.0993255671,976,0.598405886,-15792,9.6824034335,-29,4.2682926829,-70,1.7682926829,-19,1.1585365854,-1,0.0043478261,-45,-0.1956521739,133,-0.6487804878
1611385,12773.4375,-3312,2.0306560392,992,0.6082158185,-15776,9.6725935009,-29,4.2682926829,-70,1.7682926829,-19,1.1585365854,0,0,-42,-0.1826086957,131,-0.6390243902
1612025,12792.96875,-3312,2.0306560392,944,0.5787860208,-15616,9.5744941754,-5,4.2682926829,-70,0.3048780488,-12,0.7317073171,1,-0.0043478261,-45,-0.1956521739,132,-0.643902439
1612665,12812.5,-3424,2.0993255671,976,0.598405886,-15632,9.5843041079,29,3.8414634146,-63,-1.7682926829,-1,0.0609756098,-1,0.0043478261,-41,-0.1782608696,132,-0.643902439
1613305,12832.03125,-3552,2.1778050276,1040,0.6376456162,-15648,9.5941140405,29,3.8414634146,-63,-1.7682926829,-1,0.0609756098,2,-0.0086956522,-49,-0.2130434783,134,-0.6536585366
1613945,12851.5625,-3424,2.0993255671,1056,0.6474555487,-15536,9.5254445126,-25,3.9634146341,-65,1.5243902439,-1,0.0609756098,2,-0.0086956522,-44,-0.1913043478,133,-0.6487804878
1614585,12871.09375,-3264,2.0012262416,1072,0.6572654813,-15520,9.51563458,-25,3.9634146341,-65,1.5243902439,-1,0.0609756098,-1,0.0043478261,-49,-0.2130434783,133,-0.6487804878
1615225,12890.625,-3232,1.9816063765,1088,0.6670754139,-15520,9.51563458,-2,3.5365853659,-58,0.1219512195,7,-0.4268292683,1,-0.0043478261,-43,-0.1869565217,134,-0.6536585366
1615865,12910.15625,14688,-9.0055180871,-5920,-3.629675046,-24096,14.7737584304,174,-133.8414634146,2195,-10.6097560976,-340,20.7317073171,2,-0.0086956522,-49,-0.2130434783,135,-0.6585365854
1616505,12929.6875,-4112,2.5211526671,2480,1.5205395463,-15136,9.2801961987,174,-133.8414634146,2195,-10.6097560976,-340,20.7317073171,4,-0.0173913043,-47,-0.2043478261,130,-0.6341463415
1617145,12949.21875,-8656,5.3071735132,736,0.4512568976,-14208,8.7112201104,1354,-20.243902439,332,-82.5609756098,139,-8.4756097561,7,-0.0304347826,-48,-0.2086956522,126,-0.6146341463
1617785,12968.75,-8880,5.444512569,1824,1.1183323115,-14880,9.1232372777,-909,6.7682926829,-111,55.4268292683,-167,10.1829268293,7,-0.0304347826,-48,-0.2086956522,126,-0.6146341463
1618425,12988.28125,-6688,4.1005518087,2336,1.4322501533,-15632,9.5843041079,-909,6.7682926829,-111,55.4268292683,-167,10.1829268293,4,-0.0173913043,-43,-0.1869565217,127,-0.6195121951
1619065,13007.8125,-5328,3.2667075414,1872,1.1477621091,-16672,10.2219497241,-1206,5,-82,73.5365853659,233,-14.2073170732,4,-0.0173913043,-44,-0.1913043478,130,-0.6341463415
1619705,13027.34375,-3520,2.1581851625,3200,1.9619865113,-16192,9.9276517474,-1206,5,-82,73.5365853659,233,-14.2073170732,3,-0.0130434783,-44,-0.1913043478,135,-0.6585365854
1620345,13046.875,-2368,1.4518700184,-1056,-0.6474555487,-16992,10.4181483752,-808,-14.512195122,238,49.2682926829,-15,0.9146341463,3,-0.0130434783,-50,-0.2173913043,135,-0.6585365854
1620985,13066.40625,-2304,1.4126302882,-928,-0.5689760883,-17184,10.5358675659,54,3.4146341463,-56,-3.2926829268,24,-1.4634146341,-1,0.0043478261,-41,-0.1782608696,134,-0.6536585366
1621625,13085.9375,-3024,1.8540772532,368,0.2256284488,-17136,10.5064377682,54,3.4146341463,-56,-3.2926829268,24,-1.4634146341,1,-0.0043478261,-47,-0.2043478261,135,-0.6585365854
1622265,13105.46875,-3840,2.3543838136,496,0.3041079093,-16960,10.3985285101,333,4.2682926829,-70,-20.3048780488,107,-6.5243902439,2,-0.0086956522,-47,-0.2043478261,134,-0.6536585366
1622905,13125,-4256,2.6094420601,240,0.1471489884,-16624,10.1925199264,333,4.2682926829,-70,-20.3048780488,107,-6.5243902439,1,-0.0043478261,-44,-0.1913043478,133,-0.6487804878
1623545,13144.53125,-3904,2.3936235438,336,0.2060085837,-16192,9.9276517474,5,9.3292682927,-153,-0.3048780488,22,-1.3414634146,0,0,-45,-0.1956521739,134,-0.6536585366
1624185,13164.0625,-3536,2.167995095,352,0.2158185162,-15872,9.7314530963,-122,10.3658536585,-170,7.4390243902,-4,0.243902439,1,-0.0043478261,-42,-0.1826086957,133,-0.6487804878
1624825,13183.59375,-3472,2.1287553648,480,0.2942979767,-15568,9.5450643777,-122,10.3658536585,-170,7.4390243902,-4,0.243902439,1,-0.0043478261,-42,-0.1826086957,132,-0.643902439
1625465,13203.125,-3376,2.0698957695,704,0.4316370325,-15168,9.2998160638,-123,10.9756097561,-180,7.5,7,-0.4268292683,1,-0.0043478261,-49,-0.2130434783,135,-0.6585365854
1626105,13222.65625,-3296,2.0208461067,848,0.5199264255,-15056,9.2311465359,-123,10.9756097561,-180,7.5,7,-0.4268292683,0,0,-49,-0.2130434783,135,-0.6585365854
1626745,13242.1875,-3008,1.8442673207,928,0.5689760883,-15008,9.2017167382,-65,9.3902439024,-154,3.9634146341,-3,0.1829268293,2,-0.0086956522,-48,-0.2086956522,134,-0.6536585366
1627385,13261.71875,-2928,1.7952176579,848,0.5199264255,-14928,9.1526670754,44,6.9512195122,-114,-2.6829268293,23,-1.4024390244,1,-0.0043478261,-44,-0.1913043478,132,-0.643902439
