Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
8804985,4941.40625,-4512,2.766400981,2016,1.2360515021,-15392,9.4371551196,94,-4.3292682927,71,-5.7317073171,-95,5.7926829268,7,-0.0304347826,-49,-0.2130434783,129,-0.6292682927
8805625,4960.9375,-4800,2.942979767,1760,1.0790925812,-15456,9.4763948498,94,-4.3292682927,71,-5.7317073171,-95,5.7926829268,7,-0.0304347826,-44,-0.1913043478,126,-0.6146341463
8806265,4980.46875,-4880,2.9920294298,1344,0.8240343348,-15536,9.5254445126,156,-5.0609756098,83,-9.512195122,-22,1.3414634146,10,-0.0434782609,-49,-0.2130434783,127,-0.6195121951
8806905,5000,-4944,3.03126916,944,0.5787860208,-15840,9.7118332311,130,-4.2682926829,70,-7.9268292683,24,-1.4634146341,8,-0.0347826087,-50,-0.2173913043,126,-0.6146341463
8807545,5019.53125,-5024,3.0803188228,880,0.5395462906,-15872,9.7314530963,130,-4.2682926829,70,-7.9268292683,24,-1.4634146341,7,-0.0304347826,-46,-0.2,126,-0.6146341463
8808185,5039.0625,-4880,2.9920294298,1024,0.6278356836,-15744,9.6529736358,11,-1.7073170732,28,-0.6707317073,-13,0.7926829268,9,-0.0391304348,-51,-0.2217391304,127,-0.6195121951
8808825,5058.59375,-4848,2.9724095647,960,0.5885959534,-15712,9.6333537707,11,-1.7073170732,28,-0.6707317073,-13,0.7926829268,10,-0.0434782609,-50,-0.2173913043,128,-0.6243902439
8809465,5078.125,-4944,3.03126916,944,0.5787860208,-15376,9.427345187,-42,1.4024390244,-23,2.5609756098,-11,0.6707317073,9,-0.0391304348,-48,-0.2086956522,126,-0.6146341463
8810105,5097.65625,-4992,3.0606989577,1104,0.6768853464,-15392,9.4371551196,-109,3.1097560976,-51,6.6463414634,-12,0.7317073171,10,-0.0434782609,-47,-0.2043478261,126,-0.6146341463
8810745,5117.1875,-4816,2.9527896996,1088,0.6670754139,-15312,9.3881054568,-109,3.1097560976,-51,6.6463414634,-12,0.7317073171,8,-0.0347826087,-50,-0.2173913043,129,-0.6292682927
8811385,5136.71875,-4656,2.854690374,1216,0.7455548743,-15168,9.2998160638,-128,3.2317073171,-53,7.8048780488,-29,1.7682926829,6,-0.0260869565,-49,-0.2130434783,128,-0.6243902439
8812025,5156.25,-4720,2.8939301042,1312,0.8044144697,-15120,9.2703862661,-49,2.256097561,-37,2.987804878,-16,0.9756097561,7,-0.0304347826,-44,-0.1913043478,128,-0.6243902439
8812665,5175.78125,-4768,2.9233599019,1264,0.774984672,-15072,9.2409564684,-49,2.256097561,-37,2.987804878,-16,0.9756097561,6,-0.0260869565,-45,-0.1956521739,127,-0.6195121951
8813305,5195.3125,-4880,2.9920294298,1056,0.6474555487,-15136,9.2801961987,28,0.3658536585,-6,-1.7073170732,7,-0.4268292683,6,-0.0260869565,-45,-0.1956521739,127,-0.6195121951
8813945,5214.84375,-4896,3.0018393624,992,0.6082158185,-15312,9.3881054568,28,0.3658536585,-6,-1.7073170732,7,-0.4268292683,8,-0.0347826087,-51,-0.2217391304,127,-0.6195121951
8814585,5234.375,-5040,3.0901287554,816,0.5003065604,-15376,9.427345187,48,-0.4268292683,7,-2.9268292683,23,-1.4024390244,7,-0.0304347826,-49,-0.2130434783,128,-0.6243902439
8815225,5253.90625,-5056,3.0999386879,768,0.4708767627,-15456,9.4763948498,4,0.4268292683,-7,-0.243902439,56,-3.4146341463,9,-0.0391304348,-46,-0.2,127,-0.6195121951
8815865,5273.4375,-5200,3.1882280809,768,0.4708767627,-15568,9.5450643777,4,0.4268292683,-7,-0.243902439,56,-3.4146341463,8,-0.0347826087,-49,-0.2130434783,128,-0.6243902439
8816505,5292.96875,-5152,3.1587982833,832,0.5101164929,-15600,9.5646842428,-57,2.743902439,-45,3.4756097561,46,-2.8048780488,6,-0.0260869565,-46,-0.2,126,-0.6146341463
8817145,5312.5,-4944,3.03126916,1056,0.6474555487,-15664,9.603923973,-57,2.743902439,-45,3.4756097561,46,-2.8048780488,6,-0.0260869565,-52,-0.2260869565,128,-0.6243902439
8817785,5332.03125,-4544,2.7860208461,1136,0.6965052115,-15664,9.603923973,-94,4.8170731707,-79,5.7317073171,-10,0.6097560976,8,-0.0347826087,-48,-0.2086956522,127,-0.6195121951
8818425,5351.5625,-4432,2.7173513182,1072,0.6572654813,-15504,9.5058246475,22,5.3048780488,-87,-1.3414634146,-32,1.9512195122,8,-0.0347826087,-48,-0.2086956522,129,-0.6292682927
8819065,5371.09375,-4448,2.7271612508,1040,0.6376456162,-15616,9.5744941754,22,5.3048780488,-87,-1.3414634146,-32,1.9512195122,8,-0.0347826087,-47,-0.2043478261,128,-0.6243902439
8819705,5390.625,-4672,2.8645003066,864,0.5297363581,-15600,9.5646842428,103,5,-82,-6.2804878049,11,-0.6707317073,6,-0.0260869565,-53,-0.2304347826,129,-0.6292682927
8820345,5410.15625,-4688,2.8743102391,736,0.4512568976,-15552,9.5352544451,72,5.487804878,-90,-4.3902439024,57,-3.4756097561,7,-0.0304347826,-52,-0.2260869565,129,-0.6292682927
8820985,5429.6875,-4800,2.942979767,688,0.4218270999,-15504,9.5058246475,72,5.487804878,-90,-4.3902439024,57,-3.4756097561,6,-0.0260869565,-46,-0.2,127,-0.6195121951
8821625,5449.21875,-4944,3.03126916,896,0.5493562232,-15488,9.4960147149,-26,5.7926829268,-95,1.5853658537,73,-4.4512195122,6,-0.0260869565,-47,-0.2043478261,126,-0.6146341463
8822265,5468.75,-4992,3.0606989577,1072,0.6572654813,-15328,9.3979153893,-26,5.7926829268,-95,1.5853658537,73,-4.4512195122,6,-0.0260869565,-48,-0.2086956522,128,-0.6243902439
8822905,5488.28125,-4960,3.0410790926,1024,0.6278356836,-15136,9.2801961987,-188,8.2926829268,-136,11.4634146341,56,-3.4146341463,8,-0.0347826087,-48,-0.2086956522,127,-0.6195121951
8823545,5507.8125,-4640,2.8448804414,1168,0.7161250766,-14992,9.1919068056,-276,9.8780487805,-162,16.8292682927,-8,0.487804878,5,-0.0217391304,-48,-0.2086956522,127,-0.6195121951
8824185,5527.34375,-4192,2.5702023299,1184,0.7259350092,-14752,9.0447578173,-276,9.8780487805,-162,16.8292682927,-8,0.487804878,8,-0.0347826087,-51,-0.2217391304,130,-0.6341463415
8824825,5546.875,-3840,2.3543838136,1280,0.7847946045,-14656,8.9858982219,-164,8.1097560976,-133,10,-51,3.1097560976,6,-0.0260869565,-52,-0.2260869565,131,-0.6390243902
8825465,5566.40625,-3664,2.2464745555,1456,0.8927038627,-14736,9.0349478847,-164,8.1097560976,-133,10,-51,3.1097560976,5,-0.0217391304,-45,-0.1956521739,129,-0.6292682927
8826105,5585.9375,-3936,2.413243409,1440,0.8828939301,-14912,9.1428571429,83,4.6341463415,-76,-5.0609756098,-24,1.4634146341,8,-0.0347826087,-51,-0.2217391304,127,-0.6195121951
8826745,5605.46875,-4352,2.6683016554,1456,0.8927038627,-14896,9.1330472103,122,3.1707317073,-52,-7.4390243902,-1,0.0609756098,7,-0.0304347826,-51,-0.2217391304,129,-0.6292682927
8827385,5625,-4576,2.8056407112,1552,0.951563458,-14992,9.1919068056,122,3.1707317073,-52,-7.4390243902,-1,0.0609756098,8,-0.0347826087,-53,-0.2304347826,129,-0.6292682927
8828025,5644.53125,-4576,2.8056407112,1504,0.9221336603,-15136,9.2801961987,29,2.4390243902,-40,-1.7682926829,-16,0.9756097561,8,-0.0347826087,-52,-0.2260869565,127,-0.6195121951
8828665,5664.0625,-4576,2.8056407112,1296,0.7946045371,-15440,9.4665849172,4,3.1707317073,-52,-0.243902439,-39,2.3780487805,8,-0.0347826087,-52,-0.2260869565,127,-0.6195121951
8829305,5683.59375,-4624,2.8350705089,1360,0.8338442673,-15536,9.5254445126,4,3.1707317073,-52,-0.243902439,-39,2.3780487805,7,-0.0304347826,-51,-0.2217391304,129,-0.6292682927
8829945,5703.125,-4752,2.9135499693,1248,0.7651747394,-15568,9.5450643777,-23,4.6951219512,-77,1.4024390244,-49,2.987804878,6,-0.0260869565,-47,-0.2043478261,129,-0.6292682927
8830585,5722.65625,-4832,2.9625996321,1232,0.7553648069,-15504,9.5058246475,-23,4.6951219512,-77,1.4024390244,-49,2.987804878,8,-0.0347826087,-52,-0.2260869565,128,-0.6243902439
8831225,5742.1875,-4704,2.8841201717,1216,0.7455548743,-15440,9.4665849172,-64,5.9146341463,-97,3.9024390244,-43,2.6219512195,9,-0.0391304348,-52,-0.2260869565,128,-0.6243902439
8831865,5761.71875,-4528,2.7762109135,1200,0.7357449418,-15424,9.4567749847,39,5.5487804878,-91,-2.3780487805,-16,0.9756097561,7,-0.0304347826,-49,-0.2130434783,129,-0.6292682927
8832505,5781.25,-4560,2.7958307787,1216,0.7455548743,-15360,9.4175352544,39,5.5487804878,-91,-2.3780487805,-16,0.9756097561,6,-0.0260869565,-47,-0.2043478261,128,-0.6243902439
8833145,5800.78125,-4768,2.9233599019,1248,0.7651747394,-15296,9.3782955242,61,5.3658536585,-88,-3.7195121951,-7,0.4268292683,8,-0.0347826087,-53,-0.2304347826,129,-0.6292682927
8833785,5820.3125,-4992,3.0606989577,1216,0.7455548743,-15232,9.339055794,61,5.3658536585,-88,-3.7195121951,-7,0.4268292683,6,-0.0260869565,-46,-0.2,127,-0.6195121951
8834425,5839.84375,-4960,3.0410790926,1360,0.8338442673,-15264,9.3586756591,8,5.9146341463,-97,-0.487804878,-1,0.0609756098,7,-0.0304347826,-51,-0.2217391304,128,-0.6243902439
8835065,5859.375,-4800,2.942979767,1392,0.8534641324,-15248,9.3488657265,-48,5.487804878,-90,2.9268292683,30,-1.8292682927,5,-0.0217391304,-52,-0.2260869565,127,-0.6195121951
8835705,5878.90625,-4592,2.8154506438,1488,0.9123237278,-15248,9.3488657265,-48,5.487804878,-90,2.9268292683,30,-1.8292682927,6,-0.0260869565,-50,-0.2173913043,129,-0.6292682927
8836345,5898.4375,-4448,2.7271612508,1584,0.9711833231,-15152,9.2900061312,-41,4.4512195122,-73,2.5,46,-2.8048780488,6,-0.0260869565,-48,-0.2086956522,128,-0.6243902439
8836985,5917.96875,-4368,2.678111588,1584,0.9711833231,-15200,9.3194359289,-41,4.4512195122,-73,2.5,46,-2.8048780488,6,-0.0260869565,-49,-0.2130434783,128,-0.6243902439
8837625,5937.5,-4272,2.6192519926,1600,0.9809932557,-15232,9.339055794,-28,3.3536585366,-55,1.7073170732,59,-3.5975609756,5,-0.0217391304,-49,-0.2130434783,127,-0.6195121951
8838265,5957.03125,-4224,2.589822195,1584,0.9711833231,-15232,9.339055794,-1,3.4146341463,-56,0.0609756098,35,-2.1341463415,6,-0.0260869565,-49,-0.2130434783,129,-0.6292682927
8838905,5976.5625,-4304,2.6388718578,1520,0.9319435929,-15264,9.3586756591,-1,3.4146341463,-56,0.0609756098,35,-2.1341463415,7,-0.0304347826,-52,-0.2260869565,129,-0.6292682927
8839545,5996.09375,-4288,2.6290619252,1472,0.9025137952,-15184,9.3096259963,-12,3.9024390244,-64,0.7317073171,19,-1.1585365854,6,-0.0260869565,-49,-0.2130434783,129,-0.6292682927
8840185,6015.625,-4208,2.5800122624,1440,0.8828939301,-15296,9.3782955242,0,3.7804878049,-62,0,6,-0.3658536585,9,-0.0391304348,-51,-0.2217391304,129,-0.6292682927
8840825,6035.15625,-4208,2.5800122624,1408,0.863274065,-15328,9.3979153893,0,3.7804878049,-62,0,6,-0.3658536585,6,-0.0260869565,-53,-0.2304347826,130,-0.6341463415
8841465,6054.6875,-4272,2.6192519926,1440,0.8828939301,-15216,9.3292458614,0,3.7195121951,-61,0,-3,0.1829268293,5,-0.0217391304,-51,-0.2217391304,127,-0.6195121951
8842105,6074.21875,-4480,2.7467811159,1440,0.8828939301,-15152,9.2900061312,0,3.7195121951,-61,0,-3,0.1829268293,8,-0.0347826087,-53,-0.2304347826,129,-0.6292682927
8842745,6093.75,-4416,2.7075413857,1504,0.9221336603,-15104,9.2605763335,-39,3.7195121951,-61,2.3780487805,-23,1.4024390244,4,-0.0173913043,-47,-0.2043478261,128,-0.6243902439
8843385,6113.28125,-4208,2.5800122624,1504,0.9221336603,-15120,9.2703862661,-26,3.5975609756,-59,1.5853658537,-33,2.012195122,7,-0.0304347826,-51,-0.2217391304,128,-0.6243902439
8844025,6132.8125,-4192,2.5702023299,1456,0.8927038627,-15200,9.3194359289,-26,3.5975609756,-59,1.5853658537,-33,2.012195122,6,-0.0260869565,-50,-0.2173913043,129,-0.6292682927
8844665,6152.34375,-4400,2.6977314531,1456,0.8927038627,-15168,9.2998160638,42,3.2926829268,-54,-2.5609756098,-34,2.0731707317,8,-0.0347826087,-53,-0.2304347826,128,-0.6243902439
8845305,6171.875,-4656,2.854690374,1520,0.9319435929,-15088,9.250766401,42,3.2926829268,-54,-2.5609756098,-34,2.0731707317,5,-0.0217391304,-47,-0.2043478261,128,-0.6243902439
8845945,6191.40625,-4688,2.8743102391,1600,0.9809932557,-15232,9.339055794,4,2.8658536585,-47,-0.243902439,-34,2.0731707317,6,-0.0260869565,-49,-0.2130434783,129,-0.6292682927
8846585,6210.9375,-4544,2.7860208461,1616,0.9908031882,-15248,9.3488657265,-27,2.3170731707,-38,1.6463414634,-2,0.1219512195,7,-0.0304347826,-49,-0.2130434783,129,-0.6292682927
8847225,6230.46875,-4512,2.766400981,1536,0.9417535254,-15296,9.3782955242,-27,2.3170731707,-38,1.6463414634,-2,0.1219512195,8,-0.0347826087,-54,-0.2347826087,129,-0.6292682927
8847865,6250,-4560,2.7958307787,1504,0.9221336603,-15312,9.3881054568,12,1.6463414634,-27,-0.7317073171,26,-1.5853658537,8,-0.0347826087,-51,-0.2217391304,127,-0.6195121951
8848505,6269.53125,-4560,2.7958307787,1456,0.8927038627,-15296,9.3782955242,-23,1.3414634146,-22,1.4024390244,34,-2.0731707317,6,-0.0260869565,-50,-0.2173913043,129,-0.6292682927
8849145,6289.0625,-4576,2.8056407112,1392,0.8534641324,-15392,9.4371551196,-23,1.3414634146,-22,1.4024390244,34,-2.0731707317,7,-0.0304347826,-49,-0.2130434783,129,-0.6292682927
8849785,6308.59375,-4416,2.7075413857,1456,0.8927038627,-15456,9.4763948498,-40,2.012195122,-33,2.4390243902,31,-1.8902439024,7,-0.0304347826,-53,-0.2304347826,130,-0.6341463415
8850425,6328.125,-4368,2.678111588,1472,0.9025137952,-15488,9.4960147149,-40,2.012195122,-33,2.4390243902,31,-1.8902439024,5,-0.0217391304,-51,-0.2217391304,129,-0.6292682927
8851065,6347.65625,-4400,2.6977314531,1392,0.8534641324,-15456,9.4763948498,-2,2.3170731707,-38,0.1219512195,15,-0.9146341463,8,-0.0347826087,-51,-0.2217391304,129,-0.6292682927
8851705,6367.1875,-4400,2.6977314531,1360,0.8338442673,-15408,9.4469650521,6,2.987804878,-49,-0.3658536585,7,-0.4268292683,5,-0.0217391304,-48,-0.2086956522,129,-0.6292682927
8852345,6386.71875,-4432,2.7173513182,1440,0.8828939301,-15376,9.427345187,6,2.987804878,-49,-0.3658536585,7,-0.4268292683,7,-0.0304347826,-52,-0.2260869565,129,-0.6292682927
8852985,6406.25,-2672,1.638258737,1888,1.1575720417,-576,0.353157572,1395,-27.9268292683,458,-85.0609756098,-141,8.5975609756,9,-0.0391304348,-47,-0.2043478261,128,-0.6243902439
8853625,6425.78125,-3504,2.1483752299,4032,2.4721030043,-9968,6.1115879828,1395,-27.9268292683,458,-85.0609756098,-141,8.5975609756,10,-0.0434782609,-49,-0.2130434783,124,-0.6048780488
8854265,6445.3125,-9360,5.7388105457,3312,2.0306560392,-13936,8.5444512569,1826,-32.8048780488,538,-111.3414634146,406,-24.756097561,10,-0.0434782609,-48,-0.2086956522,121,-0.5902439024
8854905,6464.84375,-10768,6.6020846107,848,0.5199264255,-15760,9.6627835684,-657,0.6097560976,-10,40.0609756098,164,-10,11,-0.047826087,-51,-0.2217391304,122,-0.5951219512
8855545,6484.375,-8544,5.2385039853,128,0.0784794605,-16224,9.9472716125,-657,0.6097560976,-10,40.0609756098,164,-10,12,-0.052173913,-50,-0.2173913043,124,-0.6048780488
8856185,6503.90625,-2960,1.814837523,272,0.1667688535,-15216,9.3292458614,-1678,14.5731707317,-239,102.3170731707,-14,0.8536585366,6,-0.0260869565,-45,-0.1956521739,127,-0.6195121951
8856825,6523.4375,-2384,1.461679951,896,0.5493562232,-15712,9.6333537707,-286,-7.0731707317,116,17.4390243902,189,-11.5243902439,6,-0.0260869565,-50,-0.2173913043,128,-0.6243902439
8857465,6542.96875,-3616,2.2170447578,1056,0.6474555487,-16592,10.1729000613,-286,-7.0731707317,116,17.4390243902,189,-11.5243902439,4,-0.0173913043,-50,-0.2173913043,129,-0.6292682927
8858105,6562.5,-4368,2.678111588,896,0.5493562232,-16944,10.3887185776,-154,2.3780487805,-39,9.3902439024,108,-6.5853658537,7,-0.0304347826,-48,-0.2086956522,129,-0.6292682927
8858745,6582.03125,-4000,2.4524831392,1024,0.6278356836,-16560,10.1532801962,-154,2.3780487805,-39,9.3902439024,108,-6.5853658537,6,-0.0260869565,-48,-0.2086956522,129,-0.6292682927
8859385,6601.5625,-3536,2.167995095,992,0.6082158185,-16192,9.9276517474,-163,5.4268292683,-89,9.9390243902,80,-4.8780487805,6,-0.0260869565,-50,-0.2173913043,132,-0.643902439
8860025,6621.09375,-3504,2.1483752299,912,0.5591661557,-16160,9.9080318823,32,6.6463414634,-109,-1.9512195122,12,-0.7317073171,6,-0.0260869565,-49,-0.2130434783,130,-0.6341463415
8860665,6640.625,-3600,2.2072348253,1008,0.6180257511,-15856,9.7216431637,32,6.6463414634,-109,-1.9512195122,12,-0.7317073171,4,-0.0173913043,-48,-0.2086956522,131,-0.6390243902
8861305,6660.15625,-4000,2.4524831392,1088,0.6670754139,-15520,9.51563458,51,7.012195122,-115,-3.1097560976,6,-0.3658536585,4,-0.0173913043,-54,-0.2347826087,131,-0.6390243902
8861945,6679.6875,-4224,2.589822195,1104,0.6768853464,-15408,9.4469650521,51,7.012195122,-115,-3.1097560976,6,-0.3658536585,6,-0.0260869565,-48,-0.2086956522,131,-0.6390243902
8862585,6699.21875,-4064,2.4917228694,1088,0.6670754139,-15376,9.427345187,-56,7.9268292683,-130,3.4146341463,-19,1.1585365854,6,-0.0260869565,-50,-0.2173913043,131,-0.6390243902
8863225,6718.75,-3824,2.3445738811,1232,0.7553648069,-15360,9.4175352544,-34,8.2926829268,-136,2.0731707317,-32,1.9512195122,5,-0.0217391304,-50,-0.2173913043,130,-0.6341463415
8863865,6738.28125,-3616,2.2170447578,1280,0.7847946045,-15312,9.3881054568,-34,8.2926829268,-136,2.0731707317,-32,1.9512195122,5,-0.0217391304,-55,-0.2391304348,132,-0.643902439
8864505,6757.8125,-3712,2.2759043532,1232,0.7553648069,-15360,9.4175352544,71,7.3780487805,-121,-4.3292682927,-37,2.256097561,5,-0.0217391304,-51,-0.2217391304,131,-0.6390243902
8865145,6777.34375,-3968,2.4328632741,1232,0.7553648069,-15456,9.4763948498,71,7.3780487805,-121,-4.3292682927,-37,2.256097561,5,-0.0217391304,-53,-0.2304347826,130,-0.6341463415
8865785,6796.875,-4288,2.6290619252,1248,0.7651747394,-15456,9.4763948498,59,7.3170731707,-120,-3.5975609756,-55,3.3536585366,5,-0.0217391304,-50,-0.2173913043,130,-0.6341463415
8866425,6816.40625,-4288,2.6290619252,1360,0.8338442673,-15392,9.4371551196,-95,8.3536585366,-137,5.7926829268,-67,4.0853658537,5,-0.0217391304,-48,-0.2086956522,129,-0.6292682927
8867065,6835.9375,672,-0.4120171674,2368,1.4518700184,-15344,9.4077253219,-95,8.3536585366,-137,5.7926829268,-67,4.0853658537,4,-0.0173913043,-49,-0.2130434783,129,-0.6292682927
8867705,6855.46875,-2864,1.7559779277,2544,1.5597792765,-14160,8.6817903127,1155,-14.756097561,242,-70.4268292683,-203,12.3780487805,8,-0.0347826087,-50,-0.2173913043,128,-0.6243902439
8868345,6875,-7824,4.7970570202,3136,1.9227467811,-15104,9.2605763335,375,-1.0365853659,17,-22.8658536585,127,-7.743902439,8,-0.0347826087,-49,-0.2130434783,128,-0.6243902439
8868985,6894.53125,-8432,5.1698344574,1712,1.0496627836,-15568,9.5450643777,375,-1.0365853659,17,-22.8658536585,127,-7.743902439,7,-0.0304347826,-53,-0.2304347826,127,-0.6195121951
8869625,6914.0625,-6288,3.8553034948,1520,0.9319435929,-15760,9.6627835684,-1081,10.6097560976,-174,65.9146341463,-39,2.3780487805,9,-0.0391304348,-50,-0.2173913043,128,-0.6243902439
8870265,6933.59375,-3664,2.2464745555,1376,0.8436541999,-15616,9.5744941754,-1081,10.6097560976,-174,65.9146341463,-39,2.3780487805,6,-0.0260869565,-46,-0.2,130,-0.6341463415
8870905,6953.125,-2752,1.6873083998,352,0.2158185162,-15664,9.603923973,-674,2.3170731707,-38,41.0975609756,-18,1.0975609756,5,-0.0217391304,-51,-0.2217391304,129,-0.6292682927
8871545,6972.65625,-3424,2.0993255671,336,0.2060085837,-15968,9.7903126916,110,0.1219512195,-2,-6.7073170732,32,-1.9512195122,4,-0.0173913043,-50,-0.2173913043,130,-0.6341463415
8872185,6992.1875,-4288,2.6290619252,1152,0.7063151441,-16176,9.9178418148,110,0.1219512195,-2,-6.7073170732,32,-1.9512195122,5,-0.0217391304,-47,-0.2043478261,130,-0.6341463415
8872825,7011.71875,-4400,2.6977314531,1184,0.7259350092,-16080,9.8589822195,90,3.1707317073,-52,-5.487804878,12,-0.7317073171,4,-0.0173913043,-51,-0.2217391304,131,-0.6390243902
8873465,7031.25,-4112,2.5211526671,960,0.5885959534,-16016,9.8197424893,90,3.1707317073,-52,-5.487804878,12,-0.7317073171,6,-0.0260869565,-52,-0.2260869565,130,-0.6341463415
8874105,7050.78125,-4096,2.5113427345,992,0.6082158185,-15904,9.7510729614,111,4.4512195122,-73,-6.7682926829,-2,0.1219512195,6,-0.0260869565,-52,-0.2260869565,130,-0.6341463415
8874745,7070.3125,-4400,2.6977314531,1024,0.6278356836,-15760,9.6627835684,118,4.9390243902,-81,-7.1951219512,-2,0.1219512195,7,-0.0304347826,-54,-0.2347826087,129,-0.6292682927
8875385,7089.84375,-4784,2.9331698345,992,0.6082158185,-15568,9.5450643777,118,4.9390243902,-81,-7.1951219512,-2,0.1219512195,7,-0.0304347826,-55,-0.2391304348,130,-0.6341463415
8876025,7109.375,-4608,2.8252605763,1008,0.6180257511,-15424,9.4567749847,-79,6.1585365854,-101,4.8170731707,-23,1.4024390244,7,-0.0304347826,-49,-0.2130434783,130,-0.6341463415
8876665,7128.90625,-4272,2.6192519926,1168,0.7161250766,-15264,9.3586756591,-125,7.012195122,-115,7.6219512195,-27,1.6463414634,6,-0.0260869565,-49,-0.2130434783,131,-0.6390243902
8877305,7148.4375,-3936,2.413243409,1184,0.7259350092,-15216,9.3292458614,-125,7.012195122,-115,7.6219512195,-27,1.6463414634,7,-0.0304347826,-52,-0.2260869565,131,-0.6390243902
8877945,7167.96875,-3888,2.3838136113,1280,0.7847946045,-15136,9.2801961987,22,5.4268292683,-89,-1.3414634146,-9,0.5487804878,6,-0.0260869565,-54,-0.2347826087,131,-0.6390243902
8878585,7187.5,-4016,2.4622930717,1296,0.7946045371,-15200,9.3194359289,22,5.4268292683,-89,-1.3414634146,-9,0.5487804878,5,-0.0217391304,-49,-0.2130434783,130,-0.6341463415
8879225,7207.03125,-4256,2.6094420601,1328,0.8142244022,-15184,9.3096259963,108,4.3292682927,-71,-6.5853658537,-11,0.6707317073,4,-0.0173913043,-51,-0.2217391304,130,-0.6341463415
8879865,7226.5625,9248,-5.6701410178,-15664,-9.603923973,-15136,9.2801961987,59,3.2317073171,-53,-3.5975609756,2,-0.1219512195,4,-0.0173913043,-46,-0.2,128,-0.6243902439
8880505,7246.09375,-864,0.5297363581,2112,1.2949110975,-14608,8.9564684243,59,3.2317073171,-53,-3.5975609756,2,-0.1219512195,8,-0.0347826087,-52,-0.2260869565,129,-0.6292682927
8881145,7265.625,-4208,2.5800122624,3600,2.2072348253,-14464,8.8681790313,1191,-6.0365853659,99,-72.6219512195,-50,3.0487804878,7,-0.0304347826,-51,-0.2217391304,126,-0.6146341463
8881785,7285.15625,-8560,5.2483139178,2496,1.5303494788,-15824,9.7020232986,1191,-6.0365853659,99,-72.6219512195,-50,3.0487804878,11,-0.047826087,-50,-0.2173913043,124,-0.6048780488
8882425,7304.6875,-7360,4.5125689761,1008,0.6180257511,-15984,9.8001226242,-189,-0.7926829268,13,11.5243902439,117,-7.1341463415,11,-0.047826087,-53,-0.2304347826,125,-0.6097560976
8883065,7324.21875,-6560,4.0220723483,688,0.4218270999,-15856,9.7216431637,-970,7.6829268293,-126,59.1463414634,-12,0.7317073171,9,-0.0391304348,-47,-0.2043478261,127,-0.6195121951
8883705,7343.75,-5184,3.1784181484,480,0.2942979767,-16016,9.8197424893,-970,7.6829268293,-126,59.1463414634,-12,0.7317073171,9,-0.0391304348,-50,-0.2173913043,127,-0.6195121951
8884345,7363.28125,-4832,2.9625996321,768,0.4708767627,-15392,9.4371551196,-714,10,-164,43.5365853659,-87,5.3048780488,7,-0.0304347826,-49,-0.2130434783,130,-0.6341463415
