Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,48961.28000,-52.375,-8.095,-240.185,42.647,-382.202,-304.046,-28.500,-27.240,6.780
1,48961.55000,-53.354,-5.059,-241.174,36.846,-382.145,-307.881,-31.500,-29.240,-4.220
2,48961.79000,-54.333,-4.047,-242.162,36.846,-384.080,-306.894,-28.500,-20.240,-7.220
3,48961.94000,-54.333,-5.059,-242.162,37.738,-382.158,-302.975,-20.500,6.760,-0.220
4,48961.117000,-52.375,-6.071,-246.116,40.777,-382.179,-308.935,-5.500,38.760,13.780
5,48961.137000,-51.396,-9.107,-245.127,43.643,-382.210,-305.048,-0.500,39.760,16.780
6,48961.170000,-52.375,-10.119,-242.162,41.739,-384.125,-306.981,3.500,25.760,16.780
7,48961.188000,-53.354,-11.130,-242.162,35.841,-381.169,-306.880,5.500,0.760,15.780
8,48961.200000,-52.375,-10.119,-242.162,41.722,-386.062,-305.009,3.500,-11.240,12.780
9,48961.233000,-53.354,-9.107,-240.185,36.732,-379.247,-302.960,2.500,-19.240,15.780
10,48961.250000,-52.375,-11.130,-241.174,38.750,-380.230,-305.948,0.500,-24.240,10.780
11,48961.270000,-53.354,-9.107,-240.185,39.739,-385.077,-303.991,-2.500,-17.240,-2.220
12,48961.284000,-52.375,-6.071,-242.162,42.691,-385.103,-305.028,-5.500,-19.240,-11.220
13,48961.304000,-52.375,-4.047,-242.162,40.621,-380.252,-301.059,-5.500,-23.240,-12.220
14,48961.327000,-53.354,-3.036,-241.174,33.867,-383.088,-304.874,-3.500,-20.240,-9.220
15,48961.343000,-54.333,-5.059,-239.197,42.647,-380.266,-305.033,5.500,-6.240,1.780
16,48961.369000,-55.312,-6.071,-238.208,40.690,-382.184,-304.011,5.500,22.760,7.780
17,48961.389000,-53.354,-7.083,-240.185,39.746,-380.238,-306.950,10.500,38.760,7.780
18,48961.409000,-51.396,-8.095,-241.174,38.777,-385.068,-304.958,6.500,10.760,-1.220
19,48961.427000,-52.375,-7.083,-242.162,43.661,-384.145,-305.046,4.500,-24.240,-3.220
20,48961.450000,-54.333,-10.119,-239.197,39.755,-381.205,-306.949,-2.500,-39.240,0.780
21,48961.473000,-58.249,-10.119,-238.208,38.726,-385.071,-302.004,4.500,-18.240,0.780
22,48961.495000,-53.354,-10.119,-240.185,42.682,-384.136,-305.029,1.500,-2.240,-7.220
23,48961.510000,-53.354,-9.107,-241.174,43.669,-383.176,-306.032,-3.500,-16.240,-12.220
24,48961.535000,-53.354,-9.107,-240.185,37.746,-381.190,-303.960,-8.500,-33.240,-23.220
25,48961.558000,-55.312,-5.059,-240.185,35.824,-383.106,-304.908,-8.500,-11.240,-25.220
26,48961.577000,-56.291,-5.059,-241.174,36.829,-384.081,-305.910,-3.500,5.760,-27.220
27,48961.605000,-53.354,-5.059,-240.185,38.751,-382.165,-304.961,-2.500,17.760,-18.220
28,48961.619000,-52.375,-8.095,-243.151,41.694,-379.288,-306.986,3.500,6.760,-7.220
29,48961.633000,-53.354,-7.083,-244.139,43.678,-384.144,-306.031,15.500,12.760,2.780
30,48961.642000,-53.354,-9.107,-240.185,43.704,-385.110,-307.014,21.500,26.760,11.780
31,48961.674000,-52.375,-8.095,-241.174,37.790,-382.156,-305.929,24.500,26.760,10.780
32,48961.680000,-51.396,-10.119,-238.208,37.738,-382.158,-302.975,17.500,1.760,1.780
33,48961.713000,-53.354,-11.130,-238.208,40.672,-378.314,-305.000,10.500,-12.240,-3.220
34,48961.730000,-53.354,-10.119,-237.220,40.751,-383.149,-306.964,4.500,1.760,-1.220
35,48961.756000,-51.396,-11.130,-239.197,45.635,-382.226,-307.052,1.500,6.760,-3.220
36,48961.777000,-51.396,-10.119,-239.197,37.782,-385.060,-303.956,-4.500,-10.240,-8.220
37,48961.799000,-53.354,-10.119,-238.208,45.635,-384.162,-306.065,-2.500,-3.240,-8.220
38,48961.819000,-53.354,-10.119,-237.220,40.725,-382.182,-305.981,2.500,25.760,-2.220
39,48961.857000,-52.375,-10.119,-240.185,40.664,-379.282,-304.014,-1.500,27.760,0.780
40,48961.875000,-50.417,-9.107,-241.174,44.674,-382.216,-308.019,-3.500,15.760,-2.220
41,48961.892000,-50.417,-9.107,-240.185,44.614,-385.123,-303.093,-6.500,-11.240,-7.220
42,48961.905000,-53.354,-9.107,-240.185,41.634,-380.259,-303.046,-7.500,-15.240,-6.220
43,48961.933000,-54.333,-9.107,-239.197,41.703,-380.255,-306.985,-5.500,8.760,-4.220
44,48961.943000,-52.375,-9.107,-239.197,45.583,-384.164,-303.111,-5.500,17.760,-1.220
45,48961.965000,-52.375,-8.095,-240.185,42.629,-378.331,-305.034,-7.500,6.760,2.780
46,48961.984000,-50.417,-9.107,-240.185,39.721,-383.143,-303.993,-4.500,1.760,0.780
47,48961.999000,-53.354,-9.107,-238.208,38.768,-382.164,-305.946,-6.500,6.760,-2.220
48,48962.27000,-52.375,-10.119,-241.174,47.584,-385.148,-305.114,-6.500,6.760,1.780
49,48962.44000,-51.396,-10.119,-239.197,46.683,-384.167,-310.022,-8.500,6.760,0.780
50,48962.63000,-51.396,-11.130,-238.208,40.708,-382.183,-304.996,-19.500,-7.240,-7.220
51,48962.84000,-49.438,-8.095,-241.174,44.692,-386.086,-307.031,-25.500,-26.240,-14.220
52,48962.102000,-52.375,-8.095,-241.174,44.647,-381.249,-307.036,-23.500,-31.240,-16.220
53,48962.129000,-55.312,-6.071,-243.151,41.695,-383.159,-305.012,-13.500,0.760,-15.220
54,48962.147000,-53.354,-8.095,-241.174,37.781,-381.188,-305.930,-1.500,17.760,-3.220
55,48962.164000,-51.396,-9.107,-242.162,38.881,-385.062,-310.867,1.500,17.760,-1.220
56,48962.207000,-50.417,-6.071,-242.162,33.945,-384.052,-308.812,-1.500,-6.240,0.780
57,48962.225000,-53.354,-8.095,-243.151,40.743,-384.117,-305.979,2.500,10.760,5.780
58,48962.243000,-48.459,-6.071,-244.139,44.717,-381.246,-310.975,7.500,23.760,9.780
59,48962.260000,-50.417,-7.083,-243.151,44.656,-382.217,-307.035,10.500,12.760,7.780
60,48962.274000,-52.375,-9.107,-241.174,41.704,-382.191,-305.998,6.500,-18.240,11.780
61,48962.298000,-55.312,-7.083,-241.174,35.806,-379.236,-305.897,10.500,-9.240,16.780
62,48962.320000,-53.354,-6.071,-241.174,38.812,-383.130,-307.915,19.500,9.760,21.780
63,48962.338000,-51.396,-8.095,-240.185,37.789,-380.220,-306.915,26.500,14.760,28.780
64,48962.360000,-52.375,-8.095,-238.208,44.656,-380.281,-308.021,24.500,-2.240,35.780
65,48962.383000,-53.354,-8.095,-235.243,43.651,-379.306,-307.020,20.500,-8.240,36.780
66,48962.403000,-54.333,-7.083,-238.208,36.863,-384.079,-307.879,13.500,8.760,25.780
67,48962.415000,-53.354,-9.107,-237.220,37.790,-382.156,-305.929,8.500,12.760,20.780
68,48962.438000,-54.333,-10.119,-238.208,39.738,-381.206,-305.964,-4.500,1.760,-2.220
69,48962.460000,-55.312,-9.107,-238.208,38.785,-380.228,-307.918,-16.500,0.760,-19.220
70,48962.484000,-54.333,-7.083,-239.197,41.721,-382.190,-306.983,-11.500,13.760,-27.220
71,48962.512000,-52.375,-8.095,-238.208,44.674,-384.152,-307.033,-9.500,12.760,-18.220
72,48962.529000,-51.396,-8.095,-239.197,46.605,-383.203,-306.084,-8.500,-1.240,-11.220
73,48962.554000,-53.354,-7.083,-240.185,39.746,-378.302,-307.937,-9.500,-0.240,1.780
74,48962.569000,-52.375,-9.107,-241.174,39.729,-382.174,-304.979,-5.500,12.760,7.780
75,48962.597000,-53.354,-9.107,-242.162,43.668,-379.305,-308.005,-5.500,21.760,-2.220
76,48962.626000,-52.375,-10.119,-242.162,43.678,-382.208,-307.017,-4.500,19.760,-7.220
77,48962.626000,-50.417,-9.107,-241.174,40.804,-385.082,-308.932,-4.500,10.760,-13.220
78,48962.648000,-52.375,-6.071,-244.139,38.733,-382.166,-303.977,-5.500,2.760,-18.220
79,48962.668000,-52.375,-8.095,-241.174,39.825,-385.073,-308.915,-2.500,-1.240,-13.220
80,48962.689000,-52.375,-7.083,-241.174,36.836,-379.241,-308.869,2.500,2.760,-12.220
81,48962.715000,-52.375,-7.083,-240.185,38.777,-383.132,-305.945,10.500,11.760,-3.220
82,48962.729000,-52.375,-8.095,-241.174,43.669,-383.176,-306.032,10.500,19.760,-4.220
83,48962.747000,-50.417,-9.107,-240.185,44.656,-382.217,-307.035,8.500,3.760,-7.220
84,48962.763000,-53.354,-9.107,-240.185,41.755,-382.188,-308.952,1.500,-7.240,-14.220
85,48962.793000,-53.354,-11.130,-240.185,38.759,-381.197,-305.947,1.500,1.760,-15.220
86,48962.824000,-51.396,-10.119,-238.208,36.828,-380.210,-307.883,2.500,15.760,-15.220
87,48962.838000,-50.417,-10.119,-238.208,42.656,-381.234,-305.032,0.500,12.760,-15.220
88,48962.844000,-51.396,-10.119,-238.208,35.857,-377.297,-309.838,-0.500,7.760,-10.220
89,48962.867000,-50.417,-9.107,-242.162,38.803,-382.162,-307.916,0.500,18.760,0.780
90,48962.892000,-49.438,-11.130,-237.220,41.790,-382.186,-310.922,-0.500,11.760,-6.220
91,48962.914000,-49.438,-8.095,-240.185,39.754,-379.269,-307.936,-6.500,-13.240,-13.220
92,48962.947000,-51.396,-9.107,-242.162,40.793,-378.307,-311.893,-7.500,-10.240,-13.220
93,48962.952000,-52.375,-11.130,-241.174,44.656,-380.281,-308.021,-6.500,10.760,-10.220
94,48962.967000,-52.375,-9.107,-241.174,42.681,-378.328,-307.989,-6.500,20.760,-9.220
95,48962.993000,-51.396,-8.095,-242.162,47.625,-378.370,-311.030,-0.500,27.760,-7.220
96,48963.15000,-49.438,-9.107,-240.185,37.876,-380.215,-311.839,2.500,18.760,-6.220
97,48963.48000,-49.438,-10.119,-238.208,36.828,-380.210,-307.883,-4.500,5.760,-7.220
98,48963.87000,-48.459,-11.130,-241.174,49.557,-379.357,-309.094,-8.500,-7.240,-0.220
