Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
6961145,6894.53125,-1632,1.0006131208,2544,1.5597792765,-15728,9.6431637032,29,1.7682926829,-29,-1.7682926829,15,-0.9146341463,-5,0.0217391304,-60,-0.2608695652,141,-0.687804878
6961785,6914.0625,-1696,1.039852851,2688,1.6480686695,-15712,9.6333537707,20,1.4024390244,-23,-1.2195121951,10,-0.6097560976,-6,0.0260869565,-60,-0.2608695652,139,-0.6780487805
6962425,6933.59375,-1696,1.039852851,2528,1.549969344,-15776,9.6725935009,20,1.4024390244,-23,-1.2195121951,10,-0.6097560976,-5,0.0217391304,-61,-0.2652173913,142,-0.6926829268
6963065,6953.125,-1712,1.0496627836,2416,1.4812998161,-15680,9.6137339056,-22,2.012195122,-33,1.3414634146,-7,0.4268292683,-7,0.0304347826,-63,-0.2739130435,142,-0.6926829268
6963705,6972.65625,-1648,1.0104230533,2496,1.5303494788,-15760,9.6627835684,-20,2.1951219512,-36,1.2195121951,-1,0.0609756098,-5,0.0217391304,-60,-0.2608695652,141,-0.687804878
6964345,6992.1875,-1632,1.0006131208,2480,1.5205395463,-15712,9.6333537707,-20,2.1951219512,-36,1.2195121951,-1,0.0609756098,-6,0.0260869565,-61,-0.2652173913,141,-0.687804878
6964985,7011.71875,-1568,0.9613733906,2512,1.5401594114,-15808,9.692213366,11,2.0731707317,-34,-0.6707317073,7,-0.4268292683,-8,0.0347826087,-60,-0.2608695652,141,-0.687804878
6965625,7031.25,-1648,1.0104230533,2480,1.5205395463,-15648,9.5941140405,11,2.0731707317,-34,-0.6707317073,7,-0.4268292683,-7,0.0304347826,-63,-0.2739130435,142,-0.6926829268
6966265,7050.78125,-1760,1.0790925812,2432,1.4911097486,-15648,9.5941140405,13,1.8902439024,-31,-0.7926829268,8,-0.487804878,-5,0.0217391304,-62,-0.2695652174,142,-0.6926829268
6966905,7070.3125,-1760,1.0790925812,2528,1.549969344,-15712,9.6333537707,-13,2.1951219512,-36,0.7926829268,8,-0.487804878,-4,0.0173913043,-64,-0.2782608696,141,-0.687804878
6967545,7089.84375,-1728,1.0594727161,2560,1.5695892091,-15744,9.6529736358,-13,2.1951219512,-36,0.7926829268,8,-0.487804878,-6,0.0260869565,-63,-0.2739130435,142,-0.6926829268
6968185,7109.375,-1664,1.0202329859,2496,1.5303494788,-15696,9.6235438381,-25,1.5853658537,-26,1.5243902439,12,-0.7317073171,-5,0.0217391304,-58,-0.252173913,141,-0.687804878
6968825,7128.90625,-1664,1.0202329859,2528,1.549969344,-15712,9.6333537707,-25,1.5853658537,-26,1.5243902439,12,-0.7317073171,-5,0.0217391304,-64,-0.2782608696,141,-0.687804878
6969465,7148.4375,-1584,0.9711833231,2592,1.5892090742,-15728,9.6431637032,-21,1.4634146341,-24,1.2804878049,10,-0.6097560976,-5,0.0217391304,-64,-0.2782608696,142,-0.6926829268
6970105,7167.96875,-1440,0.8828939301,2496,1.5303494788,-15728,9.6431637032,1,1.3414634146,-22,-0.0609756098,20,-1.2195121951,-6,0.0260869565,-61,-0.2652173913,142,-0.6926829268
6970745,7187.5,-1552,0.951563458,2544,1.5597792765,-15744,9.6529736358,1,1.3414634146,-22,-0.0609756098,20,-1.2195121951,-8,0.0347826087,-59,-0.2565217391,141,-0.687804878
6971385,7207.03125,-1648,1.0104230533,2640,1.6186388719,-15760,9.6627835684,7,1.4024390244,-23,-0.4268292683,8,-0.487804878,-5,0.0217391304,-63,-0.2739130435,142,-0.6926829268
6972025,7226.5625,-1568,0.9613733906,2512,1.5401594114,-15792,9.6824034335,7,1.4024390244,-23,-0.4268292683,8,-0.487804878,-8,0.0347826087,-57,-0.247826087,139,-0.6780487805
6972665,7246.09375,-1552,0.951563458,2432,1.4911097486,-15744,9.6529736358,-20,1.8292682927,-30,1.2195121951,11,-0.6707317073,-6,0.0260869565,-63,-0.2739130435,142,-0.6926829268
6973305,7265.625,-1504,0.9221336603,2368,1.4518700184,-15616,9.5744941754,-34,1.4024390244,-23,2.0731707317,4,-0.243902439,-8,0.0347826087,-59,-0.2565217391,140,-0.6829268293
6973945,7285.15625,-1376,0.8436541999,2384,1.461679951,-15616,9.5744941754,-34,1.4024390244,-23,2.0731707317,4,-0.243902439,-5,0.0217391304,-64,-0.2782608696,143,-0.6975609756
6974585,7304.6875,-1376,0.8436541999,2576,1.5793991416,-15568,9.5450643777,-2,0.9756097561,-16,0.1219512195,-4,0.243902439,-7,0.0304347826,-63,-0.2739130435,141,-0.687804878
6975225,7324.21875,-1552,0.951563458,2464,1.5107296137,-15504,9.5058246475,7,0.3048780488,-5,-0.4268292683,-1,0.0609756098,-5,0.0217391304,-60,-0.2608695652,141,-0.687804878
6975865,7343.75,-1536,0.9417535254,2384,1.461679951,-15600,9.5646842428,7,0.3048780488,-5,-0.4268292683,-1,0.0609756098,-6,0.0260869565,-59,-0.2565217391,142,-0.6926829268
6976505,7363.28125,-1520,0.9319435929,2368,1.4518700184,-15632,9.5843041079,-13,0.1219512195,-2,0.7926829268,-2,0.1219512195,-7,0.0304347826,-60,-0.2608695652,141,-0.687804878
6977145,7382.8125,-1536,0.9417535254,2368,1.4518700184,-15584,9.5548743102,-13,0.1219512195,-2,0.7926829268,-2,0.1219512195,-7,0.0304347826,-61,-0.2652173913,142,-0.6926829268
6977785,7402.34375,-1536,0.9417535254,2272,1.3930104231,-15632,9.5843041079,-21,-0.0609756098,1,1.2804878049,10,-0.6097560976,-6,0.0260869565,-61,-0.2652173913,141,-0.687804878
6978425,7421.875,-1456,0.8927038627,2368,1.4518700184,-15536,9.5254445126,-57,0.0609756098,-1,3.4756097561,-10,0.6097560976,-5,0.0217391304,-62,-0.2695652174,142,-0.6926829268
6979065,7441.40625,-1424,0.8730839975,2368,1.4518700184,-15584,9.5548743102,-57,0.0609756098,-1,3.4756097561,-10,0.6097560976,-7,0.0304347826,-63,-0.2739130435,143,-0.6975609756
6979705,7460.9375,-1472,0.9025137952,2336,1.4322501533,-15568,9.5450643777,-41,-1.0365853659,17,2.5,-18,1.0975609756,-8,0.0347826087,-62,-0.2695652174,143,-0.6975609756
6980345,7480.46875,-1424,0.8730839975,2224,1.3635806254,-15616,9.5744941754,-41,-1.0365853659,17,2.5,-18,1.0975609756,-5,0.0217391304,-62,-0.2695652174,142,-0.6926829268
6980985,7500,-1328,0.8142244022,2144,1.3145309626,-15776,9.6725935009,-28,-1.4024390244,23,1.7073170732,-11,0.6707317073,-6,0.0260869565,-63,-0.2739130435,143,-0.6975609756
6981625,7519.53125,-1504,0.9221336603,2208,1.3537706928,-15888,9.7412630288,13,-2.1951219512,36,-0.7926829268,5,-0.3048780488,-6,0.0260869565,-56,-0.2434782609,143,-0.6975609756
6982265,7539.0625,-1680,1.0300429185,2128,1.30472103,-16032,9.8295524218,13,-2.1951219512,36,-0.7926829268,5,-0.3048780488,-7,0.0304347826,-59,-0.2565217391,143,-0.6975609756
6982905,7558.59375,-1632,1.0006131208,2064,1.2654812998,-15952,9.780502759,-40,-1.1585365854,19,2.4390243902,-8,0.487804878,-5,0.0217391304,-62,-0.2695652174,143,-0.6975609756
6983545,7578.125,-1520,0.9319435929,2080,1.2752912324,-16128,9.8884120172,-41,0,0,2.5,-10,0.6097560976,-6,0.0260869565,-62,-0.2695652174,145,-0.7073170732
6984185,7597.65625,-1568,0.9613733906,2016,1.2360515021,-16176,9.9178418148,-41,0,0,2.5,-10,0.6097560976,-8,0.0347826087,-59,-0.2565217391,142,-0.6926829268
6984825,7617.1875,-1568,0.9613733906,1888,1.1575720417,-16240,9.9570815451,-18,0.7317073171,-12,1.0975609756,6,-0.3658536585,-6,0.0260869565,-60,-0.2608695652,143,-0.6975609756
6985465,7636.71875,-1552,0.951563458,1904,1.1673819742,-16176,9.9178418148,-18,0.7317073171,-12,1.0975609756,6,-0.3658536585,-7,0.0304347826,-63,-0.2739130435,144,-0.7024390244
6986105,7656.25,-1568,0.9613733906,1904,1.1673819742,-16176,9.9178418148,-9,1.5853658537,-26,0.5487804878,17,-1.0365853659,-7,0.0304347826,-59,-0.2565217391,143,-0.6975609756
6986745,7675.78125,-1568,0.9613733906,1856,1.1379521766,-16160,9.9080318823,-11,2.3170731707,-38,0.6707317073,29,-1.7682926829,-7,0.0304347826,-61,-0.2652173913,142,-0.6926829268
6987385,7695.3125,-1472,0.9025137952,1872,1.1477621091,-16016,9.8197424893,-11,2.3170731707,-38,0.6707317073,29,-1.7682926829,-6,0.0260869565,-62,-0.2695652174,144,-0.7024390244
6988025,7714.84375,-1344,0.8240343348,1872,1.1477621091,-16064,9.8491722869,-29,3.4146341463,-56,1.7682926829,21,-1.2804878049,-8,0.0347826087,-57,-0.247826087,142,-0.6926829268
6988665,7734.375,-1248,0.7651747394,1824,1.1183323115,-15968,9.7903126916,-29,3.4146341463,-56,1.7682926829,21,-1.2804878049,-7,0.0304347826,-58,-0.252173913,143,-0.6975609756
6989305,7753.90625,-1312,0.8044144697,1920,1.1771919068,-15888,9.7412630288,-14,3.8414634146,-63,0.8536585366,20,-1.2195121951,-9,0.0391304348,-58,-0.252173913,142,-0.6926829268
6989945,7773.4375,-1248,0.7651747394,1952,1.1968117719,-15888,9.7412630288,2,4.1463414634,-68,-0.1219512195,15,-0.9146341463,-9,0.0391304348,-61,-0.2652173913,144,-0.7024390244
6990585,7792.96875,-1344,0.8240343348,1936,1.1870018394,-15872,9.7314530963,2,4.1463414634,-68,-0.1219512195,15,-0.9146341463,-9,0.0391304348,-63,-0.2739130435,143,-0.6975609756
6991225,7812.5,-1376,0.8436541999,2032,1.2458614347,-15792,9.6824034335,-15,4.9390243902,-81,0.9146341463,10,-0.6097560976,-8,0.0347826087,-59,-0.2565217391,143,-0.6975609756
6991865,7832.03125,-1248,0.7651747394,2064,1.2654812998,-15616,9.5744941754,-28,4.8170731707,-79,1.7073170732,11,-0.6707317073,-9,0.0391304348,-56,-0.2434782609,142,-0.6926829268
6992505,7851.5625,-1120,0.686695279,2176,1.3341508277,-15648,9.5941140405,-28,4.8170731707,-79,1.7073170732,11,-0.6707317073,-9,0.0391304348,-63,-0.2739130435,144,-0.7024390244
6993145,7871.09375,15760,-9.6627835684,-14928,-9.1526670754,-24176,14.8228080932,9,3.7804878049,-62,-0.5487804878,12,-0.7317073171,-8,0.0347826087,-60,-0.2608695652,143,-0.6975609756
6993785,7890.625,4256,-2.6094420601,3440,2.1091354997,-14848,9.1036174126,9,3.7804878049,-62,-0.5487804878,12,-0.7317073171,-5,0.0217391304,-60,-0.2608695652,141,-0.687804878
6994425,7910.15625,-8016,4.9147762109,10528,6.4549356223,-15408,9.4469650521,3580,-31.4024390244,515,-218.2926829268,-512,31.2195121951,1,-0.0043478261,-58,-0.252173913,134,-0.6536585366
6995065,7929.6875,-10624,6.5137952177,2528,1.549969344,-16752,10.2709993869,-313,-6.6463414634,109,19.0853658537,596,-36.3414634146,3,-0.0130434783,-56,-0.2434782609,134,-0.6536585366
6995705,7949.21875,-10000,6.1312078479,320,0.1961986511,-16640,10.202329859,-313,-6.6463414634,109,19.0853658537,596,-36.3414634146,-1,0.0043478261,-55,-0.2391304348,135,-0.6585365854
6996345,7968.75,-5968,3.6591048437,448,0.2746781116,-16400,10.0551808706,-2615,27.4390243902,-450,159.4512195122,-116,7.0731707317,-4,0.0173913043,-54,-0.2347826087,138,-0.6731707317
6996985,7988.28125,-880,0.5395462906,2208,1.3537706928,-16144,9.8982219497,-2615,27.4390243902,-450,159.4512195122,-116,7.0731707317,-10,0.0434782609,-57,-0.247826087,143,-0.6975609756
6997625,8007.8125,2672,-1.638258737,1888,1.1575720417,-16208,9.93746168,-1327,-34.6341463415,568,80.9146341463,-24,1.4634146341,-11,0.047826087,-56,-0.2434782609,145,-0.7073170732
6998265,8027.34375,2192,-1.3439607603,-1024,-0.6278356836,-16800,10.3004291845,546,-0.243902439,4,-33.2926829268,56,-3.4146341463,-9,0.0391304348,-54,-0.2347826087,144,-0.7024390244
6998905,8046.875,-176,0.1079092581,544,0.3335377069,-16960,10.3985285101,546,-0.243902439,4,-33.2926829268,56,-3.4146341463,-9,0.0391304348,-53,-0.2304347826,141,-0.687804878
6999545,8066.40625,-1696,1.039852851,2096,1.2851011649,-16688,10.2317596567,561,2.012195122,-33,-34.2073170732,24,-1.4634146341,-9,0.0391304348,-55,-0.2391304348,143,-0.6975609756
7000185,8085.9375,-2144,1.3145309626,1664,1.0202329859,-16144,9.8982219497,240,3.8414634146,-63,-14.6341463415,18,-1.0975609756,-9,0.0391304348,-54,-0.2347826087,141,-0.687804878
7000825,8105.46875,-2528,1.549969344,1488,0.9123237278,-15872,9.7314530963,240,3.8414634146,-63,-14.6341463415,18,-1.0975609756,-6,0.0260869565,-58,-0.252173913,141,-0.687804878
7001465,8125,-2320,1.4224402207,1712,1.0496627836,-15728,9.6431637032,-229,5.6097560976,-92,13.9634146341,-20,1.2195121951,-6,0.0260869565,-55,-0.2391304348,142,-0.6926829268
7002105,8144.53125,-1728,1.0594727161,1728,1.0594727161,-15632,9.5843041079,-229,5.6097560976,-92,13.9634146341,-20,1.2195121951,-7,0.0304347826,-59,-0.2565217391,144,-0.7024390244
7002745,8164.0625,-1040,0.6376456162,1792,1.0987124464,-15472,9.4862047823,-299,4.8780487805,-80,18.2317073171,-53,3.2317073171,-8,0.0347826087,-57,-0.247826087,142,-0.6926829268
7003385,8183.59375,-672,0.4120171674,1920,1.1771919068,-15408,9.4469650521,22,2.8658536585,-47,-1.3414634146,-22,1.3414634146,-8,0.0347826087,-56,-0.2434782609,144,-0.7024390244
7004025,8203.125,-752,0.4610668302,1936,1.1870018394,-15520,9.51563458,22,2.8658536585,-47,-1.3414634146,-22,1.3414634146,-9,0.0391304348,-57,-0.247826087,141,-0.687804878
7004665,8222.65625,-1056,0.6474555487,1856,1.1379521766,-15600,9.5646842428,196,1.2195121951,-20,-11.9512195122,10,-0.6097560976,-7,0.0304347826,-58,-0.252173913,142,-0.6926829268
7005305,8242.1875,-1504,0.9221336603,1808,1.1085223789,-15920,9.7608828939,196,1.2195121951,-20,-11.9512195122,10,-0.6097560976,-9,0.0391304348,-60,-0.2608695652,142,-0.6926829268
7005945,8261.71875,-1712,1.0496627836,1776,1.0889025138,-16000,9.8099325567,72,1.7073170732,-28,-4.3902439024,-12,0.7317073171,-9,0.0391304348,-56,-0.2434782609,141,-0.687804878
7006585,8281.25,-1632,1.0006131208,1760,1.0790925812,-16128,9.8884120172,-70,3.2926829268,-54,4.2682926829,-20,1.2195121951,-8,0.0347826087,-59,-0.2565217391,141,-0.687804878
7007225,8300.78125,-1376,0.8436541999,1760,1.0790925812,-16272,9.9767014102,-70,3.2926829268,-54,4.2682926829,-20,1.2195121951,-7,0.0304347826,-61,-0.2652173913,143,-0.6975609756
7007865,8320.3125,-1168,0.7161250766,1792,1.0987124464,-16240,9.9570815451,-30,5.1219512195,-84,1.8292682927,-41,2.5,-9,0.0391304348,-55,-0.2391304348,142,-0.6926829268
7008505,8339.84375,5712,-3.5021459227,4640,2.8448804414,-14672,8.9957081545,-30,5.1219512195,-84,1.8292682927,-41,2.5,-7,0.0304347826,-54,-0.2347826087,140,-0.6829268293
7009145,8359.375,-4368,2.678111588,10032,6.1508277131,-15360,9.4175352544,1992,-24.8170731707,407,-121.4634146341,-608,37.0731707317,-4,0.0173913043,-55,-0.2391304348,138,-0.6731707317
7009785,8378.90625,-7920,4.8559166156,4704,2.8841201717,-16512,10.1238503985,-698,1.9512195122,-32,42.5609756098,421,-25.6707317073,-5,0.0217391304,-54,-0.2347826087,140,-0.6829268293
7010425,8398.4375,-5584,3.4236664623,624,0.3825873697,-16560,10.1532801962,-698,1.9512195122,-32,42.5609756098,421,-25.6707317073,-7,0.0304347826,-51,-0.2217391304,140,-0.6829268293
7011065,8417.96875,-1216,0.7455548743,1696,1.039852851,-15888,9.7412630288,-1876,18.9634146341,-311,114.3902439024,-221,13.4756097561,-8,0.0347826087,-60,-0.2608695652,146,-0.712195122
7011705,8437.5,2528,-1.549969344,1632,1.0006131208,-15648,9.5941140405,-133,1.1585365854,-19,8.1097560976,-110,6.7073170732,-11,0.047826087,-57,-0.247826087,146,-0.712195122
7012345,8457.03125,2448,-1.5009196812,400,0.2452483139,-15856,9.7216431637,-133,1.1585365854,-19,8.1097560976,-110,6.7073170732,-10,0.0434782609,-56,-0.2434782609,146,-0.712195122
7012985,8476.5625,-192,0.1177191907,912,0.5591661557,-16544,10.1434702636,1085,-4.4512195122,73,-66.1585365854,87,-5.3048780488,-8,0.0347826087,-60,-0.2608695652,146,-0.712195122
7013625,8496.09375,-2656,1.6284488044,1568,0.9613733906,-16960,10.3985285101,1085,-4.4512195122,73,-66.1585365854,87,-5.3048780488,-5,0.0217391304,-59,-0.2565217391,144,-0.7024390244
7014265,8515.625,-3216,1.9717964439,1344,0.8240343348,-16800,10.3004291845,402,2.1341463415,-35,-24.512195122,32,-1.9512195122,-8,0.0347826087,-56,-0.2434782609,141,-0.687804878
7014905,8535.15625,-2624,1.6088289393,1168,0.7161250766,-16576,10.1630901288,-116,6.2804878049,-103,7.0731707317,-30,1.8292682927,-8,0.0347826087,-55,-0.2391304348,141,-0.687804878
7015545,8554.6875,-2160,1.3243408952,1280,0.7847946045,-15840,9.7118332311,-116,6.2804878049,-103,7.0731707317,-30,1.8292682927,-5,0.0217391304,-59,-0.2565217391,143,-0.6975609756
7016185,8574.21875,-1568,0.9613733906,1392,0.8534641324,-16000,9.8099325567,-287,7.743902439,-127,17.5,-42,2.5609756098,-5,0.0217391304,-61,-0.2652173913,144,-0.7024390244
7016825,8593.75,-1280,0.7847946045,1440,0.8828939301,-16112,9.8786020846,-287,7.743902439,-127,17.5,-42,2.5609756098,-7,0.0304347826,-56,-0.2434782609,142,-0.6926829268
7017465,8613.28125,-1008,0.6180257511,1568,0.9613733906,-16000,9.8099325567,-137,8.5365853659,-140,8.3536585366,-43,2.6219512195,-8,0.0347826087,-58,-0.252173913,143,-0.6975609756
7018105,8632.8125,-928,0.5689760883,1664,1.0202329859,-15808,9.692213366,72,8.2926829268,-136,-4.3902439024,-19,1.1585365854,-8,0.0347826087,-53,-0.2304347826,141,-0.687804878
7018745,8652.34375,-1200,0.7357449418,1616,0.9908031882,-15616,9.5744941754,72,8.2926829268,-136,-4.3902439024,-19,1.1585365854,-6,0.0260869565,-56,-0.2434782609,142,-0.6926829268
7019385,8671.875,-1536,0.9417535254,1696,1.039852851,-15568,9.5450643777,156,7.1341463415,-117,-9.512195122,-3,0.1829268293,-7,0.0304347826,-58,-0.252173913,143,-0.6975609756
7020025,8691.40625,-1872,1.1477621091,1792,1.0987124464,-15728,9.6431637032,-6,6.7682926829,-111,0.3658536585,-16,0.9756097561,-7,0.0304347826,-59,-0.2565217391,143,-0.6975609756
7020665,8710.9375,-1616,0.9908031882,1808,1.1085223789,-15744,9.6529736358,-6,6.7682926829,-111,0.3658536585,-16,0.9756097561,-11,0.047826087,-60,-0.2608695652,143,-0.6975609756
7021305,8730.46875,-1312,0.8044144697,1728,1.0594727161,-15744,9.6529736358,-66,7.1341463415,-117,4.0243902439,-28,1.7073170732,-6,0.0260869565,-59,-0.2565217391,141,-0.687804878
7021945,8750,-1200,0.7357449418,1872,1.1477621091,-15584,9.5548743102,-66,7.1341463415,-117,4.0243902439,-28,1.7073170732,-7,0.0304347826,-59,-0.2565217391,142,-0.6926829268
7022585,8769.53125,-1328,0.8142244022,1840,1.128142244,-15648,9.5941140405,41,6.7073170732,-110,-2.5,-27,1.6463414634,-7,0.0304347826,-59,-0.2565217391,140,-0.6829268293
7023225,8789.0625,7840,-4.8068669528,-432,-0.264868179,-3264,2.0012262416,1648,-46.7682926829,767,-100.487804878,-1302,79.3902439024,-8,0.0347826087,-57,-0.247826087,142,-0.6926829268
7023865,8808.59375,-1440,0.8828939301,8016,4.9147762109,-12048,7.3868792152,1648,-46.7682926829,767,-100.487804878,-1302,79.3902439024,-5,0.0217391304,-57,-0.247826087,140,-0.6829268293
7024505,8828.125,-7552,4.6302881668,6064,3.717964439,-14960,9.1722869405,557,-21.8902439024,359,-33.9634146341,497,-30.3048780488,0,0,-59,-0.2565217391,137,-0.6682926829
7025145,8847.65625,-7040,4.316370325,560,0.3433476395,-16224,9.9472716125,557,-21.8902439024,359,-33.9634146341,497,-30.3048780488,-3,0.0130434783,-54,-0.2347826087,139,-0.6780487805
7025785,8867.1875,-4176,2.5603923973,624,0.3825873697,-15632,9.5843041079,-1708,11.6463414634,-191,104.1463414634,-67,4.0853658537,-6,0.0260869565,-56,-0.2434782609,143,-0.6975609756
7026425,8886.71875,-784,0.4806866953,2672,1.638258737,-15824,9.7020232986,-1549,11.1585365854,-183,94.4512195122,-81,4.9390243902,-7,0.0304347826,-59,-0.2565217391,144,-0.7024390244
7027065,8906.25,3872,-2.3740036787,1440,0.8828939301,-16688,10.2317596567,-1549,11.1585365854,-183,94.4512195122,-81,4.9390243902,-10,0.0434782609,-59,-0.2565217391,148,-0.7219512195
7027705,8925.78125,2960,-1.814837523,-48,-0.0294297977,-16624,10.1925199264,530,-4.6951219512,77,-32.3170731707,0,0,-11,0.047826087,-52,-0.2260869565,144,-0.7024390244
7028345,8945.3125,-416,0.2550582465,768,0.4708767627,-17024,10.4377682403,1230,-3.5365853659,58,-75,96,-5.8536585366,-11,0.047826087,-55,-0.2391304348,143,-0.6975609756
7028985,8964.84375,-3024,1.8540772532,1392,0.8534641324,-17232,10.5652973636,1230,-3.5365853659,58,-75,96,-5.8536585366,-6,0.0260869565,-57,-0.247826087,144,-0.7024390244
7029625,8984.375,-3712,2.2759043532,1264,0.774984672,-17136,10.5064377682,346,4.2682926829,-70,-21.0975609756,36,-2.1951219512,-4,0.0173913043,-59,-0.2565217391,142,-0.6926829268
7030265,9003.90625,-3376,2.0698957695,1264,0.774984672,-16800,10.3004291845,346,4.2682926829,-70,-21.0975609756,36,-2.1951219512,-7,0.0304347826,-54,-0.2347826087,140,-0.6829268293
7030905,9023.4375,-2560,1.5695892091,1344,0.8240343348,-16576,10.1630901288,-308,9.1463414634,-150,18.7804878049,-16,0.9756097561,-7,0.0304347826,-54,-0.2347826087,141,-0.687804878
7031545,9042.96875,-1536,0.9417535254,1296,0.7946045371,-16336,10.0159411404,-392,10.4268292683,-171,23.9024390244,-25,1.5243902439,-6,0.0260869565,-58,-0.252173913,143,-0.6975609756
7032185,9062.5,-1040,0.6376456162,1424,0.8730839975,-16080,9.8589822195,-392,10.4268292683,-171,23.9024390244,-25,1.5243902439,-8,0.0347826087,-54,-0.2347826087,142,-0.6926829268
7032825,9082.03125,-864,0.5297363581,1680,1.0300429185,-15792,9.6824034335,-108,10.3048780488,-169,6.5853658537,-8,0.487804878,-6,0.0260869565,-56,-0.2434782609,143,-0.6975609756
7033465,9101.5625,-880,0.5395462906,1680,1.0300429185,-15584,9.5548743102,-108,10.3048780488,-169,6.5853658537,-8,0.487804878,-6,0.0260869565,-57,-0.247826087,144,-0.7024390244
7034105,9121.09375,-1184,0.7259350092,1664,1.0202329859,-15488,9.4960147149,139,8.7195121951,-143,-8.4756097561,9,-0.5487804878,-10,0.0434782609,-57,-0.247826087,143,-0.6975609756
7034745,9140.625,-1568,0.9613733906,1744,1.0692826487,-15472,9.4862047823,157,7.4390243902,-122,-9.5731707317,12,-0.7317073171,-8,0.0347826087,-58,-0.252173913,143,-0.6975609756
7035385,9160.15625,-1696,1.039852851,1824,1.1183323115,-15568,9.5450643777,157,7.4390243902,-122,-9.5731707317,12,-0.7317073171,-6,0.0260869565,-59,-0.2565217391,143,-0.6975609756
7036025,9179.6875,-1696,1.039852851,1808,1.1085223789,-15600,9.5646842428,-19,7.3170731707,-120,1.1585365854,-4,0.243902439,-7,0.0304347826,-62,-0.2695652174,142,-0.6926829268
7036665,9199.21875,-1344,0.8240343348,1776,1.0889025138,-15696,9.6235438381,-19,7.3170731707,-120,1.1585365854,-4,0.243902439,-6,0.0260869565,-57,-0.247826087,142,-0.6926829268
7037305,9218.75,-1184,0.7259350092,1888,1.1575720417,-15680,9.6137339056,-51,7.6829268293,-126,3.1097560976,-27,1.6463414634,-7,0.0304347826,-55,-0.2391304348,141,-0.687804878
7037945,9238.28125,-1104,0.6768853464,1936,1.1870018394,-15744,9.6529736358,49,7.1951219512,-118,-2.987804878,-25,1.5243902439,-8,0.0347826087,-54,-0.2347826087,141,-0.687804878
7038585,9257.8125,-1360,0.8338442673,2032,1.2458614347,-15776,9.6725935009,49,7.1951219512,-118,-2.987804878,-25,1.5243902439,-7,0.0304347826,-60,-0.2608695652,142,-0.6926829268
7039225,9277.34375,2448,-1.5009196812,4528,2.7762109135,-15472,9.4862047823,746,274.6341463415,-4504,-45.487804878,339,-20.6707317073,-7,0.0304347826,-57,-0.247826087,142,-0.6926829268
7039865,9296.875,-5344,3.2765174739,11776,7.2201103617,-14960,9.1722869405,694,-8.5365853659,140,-42.3170731707,373,-22.743902439,-5,0.0217391304,-57,-0.247826087,140,-0.6829268293
7040505,9316.40625,-7152,4.3850398529,5328,3.2667075414,-16016,9.8197424893,694,-8.5365853659,140,-42.3170731707,373,-22.743902439,-5,0.0217391304,-52,-0.2260869565,137,-0.6682926829
