Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,47999.489000,-66.080,8.095,-238.208,16.400,-411.957,-297.640,3.500,-14.240,-12.220
1,47999.516000,-64.122,8.095,-238.208,11.489,-406.106,-299.529,5.500,-3.240,-10.220
2,47999.543000,-65.101,9.107,-236.232,9.523,-407.057,-298.508,6.500,-10.240,-11.220
3,47999.552000,-64.122,7.083,-237.220,15.386,-408.079,-297.626,3.500,-22.240,-11.220
4,47999.578000,-65.101,7.083,-239.197,19.317,-408.113,-298.680,-0.500,-12.240,-10.220
5,47999.596000,-65.101,6.071,-237.220,11.490,-409.978,-297.555,2.500,6.760,-8.220
6,47999.624000,-63.143,6.071,-235.243,11.473,-411.915,-295.584,4.500,11.760,-9.220
7,47999.644000,-61.185,6.071,-237.220,25.223,-410.100,-299.767,2.500,-0.240,-9.220
8,47999.672000,-63.143,8.095,-238.208,15.421,-410.012,-298.609,-7.500,-24.240,-9.220
9,47999.700000,-66.080,8.095,-238.208,14.469,-410.970,-299.576,-11.500,-20.240,-6.220
10,47999.704000,-63.143,8.095,-235.243,16.461,-412.922,-300.593,-12.500,-2.240,-5.220
11,47999.730000,-62.164,9.107,-238.208,20.322,-411.024,-298.695,-13.500,-14.240,-11.220
12,47999.747000,-67.059,9.107,-237.220,13.438,-409.028,-297.591,-13.500,-1.240,-10.220
13,47999.761000,-66.080,8.095,-239.197,11.568,-410.941,-301.493,-8.500,27.760,-0.220
14,47999.786000,-62.164,7.083,-238.208,13.482,-411.929,-298.573,-8.500,11.760,-1.220
15,47999.807000,-65.101,7.083,-238.208,14.460,-410.003,-299.577,-8.500,3.760,-1.220
16,47999.830000,-64.122,6.071,-241.174,16.417,-410.020,-299.611,-5.500,8.760,-2.220
17,47999.845000,-63.143,8.095,-240.185,22.262,-409.107,-298.731,-3.500,8.760,-1.220
18,47999.865000,-66.080,7.083,-239.197,16.460,-410.986,-301.580,-6.500,-3.240,-2.220
19,47999.883000,-65.101,7.083,-238.208,15.412,-407.109,-299.597,-7.500,11.760,-3.220
20,47999.926000,-63.143,9.107,-240.185,15.420,-406.141,-300.583,-5.500,15.760,-4.220
21,47999.945000,-62.164,7.083,-238.208,19.361,-409.079,-300.649,-8.500,-4.240,-7.220
22,47999.951000,-65.101,6.071,-241.174,21.327,-412.000,-299.696,-10.500,-11.240,-6.220
23,47999.970000,-66.080,8.095,-240.185,22.271,-410.075,-298.730,-6.500,6.760,-8.220
24,47999.990000,-65.101,9.107,-236.232,22.357,-410.070,-303.654,-5.500,11.760,-5.220
25,48000.12000,-63.143,7.083,-239.197,14.425,-410.005,-297.607,-7.500,13.760,-8.220
26,48000.40000,-62.164,7.083,-238.208,19.360,-407.143,-301.636,-8.500,0.760,-10.220
27,48000.52000,-63.143,8.095,-237.220,14.468,-409.034,-300.562,-8.500,-6.240,-12.220
28,48000.75000,-65.101,9.107,-238.208,16.434,-410.019,-300.596,-9.500,-0.240,-11.220
29,48000.89000,-64.122,9.107,-239.197,18.365,-409.071,-299.647,-10.500,11.760,-13.220
30,48000.116000,-64.122,9.107,-239.197,19.378,-409.078,-301.634,-9.500,3.760,-14.220
31,48000.139000,-65.101,8.095,-237.220,12.537,-408.047,-302.498,-11.500,3.760,-12.220
32,48000.159000,-64.122,9.107,-240.185,16.346,-402.281,-299.619,-10.500,8.760,-12.220
33,48000.183000,-63.143,7.083,-239.197,18.329,-405.201,-299.651,-8.500,9.760,-10.220
34,48000.203000,-63.143,7.083,-240.185,16.381,-406.151,-299.615,-7.500,-4.240,-12.220
35,48000.218000,-64.122,9.107,-240.185,13.490,-409.025,-300.545,-4.500,-9.240,-13.220
36,48000.251000,-63.143,9.107,-240.185,16.399,-408.086,-299.613,-6.500,-3.240,-14.220
37,48000.266000,-64.122,9.107,-239.197,17.421,-407.124,-302.586,-5.500,2.760,-10.220
38,48000.302000,-63.143,9.107,-240.185,15.437,-406.140,-301.567,-3.500,7.760,-10.220
39,48000.311000,-62.164,11.130,-239.197,14.477,-408.066,-301.548,-4.500,9.760,-10.220
40,48000.325000,-62.164,11.130,-239.197,16.408,-407.117,-300.599,-4.500,8.760,-8.220
41,48000.347000,-62.164,9.107,-237.220,19.421,-408.107,-304.589,-4.500,-5.240,-8.220
42,48000.366000,-61.185,10.119,-238.208,16.373,-407.119,-298.629,-6.500,-9.240,-8.220
43,48000.386000,-64.122,8.095,-240.185,22.296,-409.105,-300.701,-4.500,1.760,-3.220
44,48000.406000,-63.143,8.095,-239.197,19.404,-408.108,-303.604,0.500,16.760,1.780
45,48000.420000,-62.164,9.107,-239.197,19.378,-409.078,-301.634,0.500,9.760,2.780
46,48000.434000,-62.164,9.107,-239.197,12.545,-405.143,-304.471,-1.500,-0.240,2.780
47,48000.471000,-61.185,9.107,-236.232,17.421,-407.124,-302.586,-6.500,-13.240,2.780
48,48000.474000,-62.164,9.107,-238.208,21.352,-409.095,-302.653,-8.500,-28.240,-0.220
49,48000.505000,-63.143,10.119,-237.220,14.468,-409.034,-300.562,-10.500,-25.240,-5.220
50,48000.525000,-65.101,9.107,-238.208,21.352,-409.095,-302.653,-9.500,-11.240,-3.220
51,48000.561000,-64.122,10.119,-238.208,23.257,-407.179,-300.720,-8.500,11.760,-2.220
52,48000.582000,-62.164,8.095,-240.185,21.326,-408.128,-301.669,-10.500,-0.240,-3.220
53,48000.595000,-65.101,8.095,-241.174,23.240,-407.180,-299.735,-11.500,-6.240,-3.220
54,48000.617000,-64.122,10.119,-239.197,15.517,-412.911,-302.545,-10.500,4.760,-2.220
55,48000.639000,-63.143,9.107,-238.208,12.502,-408.049,-300.529,-7.500,6.760,-4.220
56,48000.657000,-65.101,10.119,-239.197,11.567,-407.070,-303.467,-6.500,7.760,-5.220
