Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,47586.497000,-59.228,-2.024,-239.197,49.621,-395.808,-304.153,-17.500,2.760,10.780
1,47586.520000,-56.291,-4.047,-239.197,51.718,-401.625,-309.106,-23.500,0.760,8.780
2,47586.540000,-57.270,-2.024,-242.162,50.669,-395.813,-308.110,-25.500,-7.240,4.780
3,47586.565000,-56.291,-3.036,-242.162,47.769,-399.656,-308.054,-22.500,-14.240,4.780
4,47586.586000,-58.249,-2.024,-243.151,55.623,-400.693,-309.176,-20.500,-8.240,6.780
5,47586.603000,-58.249,-2.024,-242.162,51.683,-399.691,-308.123,-15.500,1.760,8.780
6,47586.626000,-57.270,-1.012,-243.151,47.708,-396.756,-306.087,-10.500,-7.240,9.780
7,47586.643000,-59.228,-1.012,-244.139,46.825,-397.709,-310.993,-4.500,0.760,8.780
8,47586.666000,-57.270,-1.012,-241.174,48.739,-398.697,-308.072,-0.500,-1.240,8.780
9,47586.683000,-57.270,-2.024,-242.162,53.613,-396.807,-308.161,-3.500,-5.240,5.780
10,47586.706000,-58.249,-2.024,-243.151,46.791,-399.647,-308.036,-0.500,-6.240,6.780
11,47586.731000,-58.249,-1.012,-241.174,46.809,-401.582,-308.035,-3.500,-13.240,3.780
12,47586.752000,-58.249,-2.024,-242.162,46.817,-400.613,-309.020,-4.500,-3.240,0.780
13,47586.771000,-59.228,-3.036,-242.162,45.743,-397.706,-305.067,-1.500,1.760,-0.220
14,47586.800000,-58.249,-2.024,-242.162,48.774,-400.631,-309.055,-0.500,-1.240,-5.220
15,47586.822000,-57.270,-2.024,-241.174,52.636,-402.605,-305.183,1.500,-1.240,-6.220
16,47586.841000,-57.270,-2.024,-241.174,53.657,-397.772,-310.129,-0.500,-1.240,-4.220
17,47586.856000,-56.291,-2.024,-241.174,46.729,-396.747,-306.070,-1.500,-2.240,-6.220
18,47586.878000,-60.207,-3.036,-239.197,47.830,-400.620,-311.007,-2.500,-13.240,-8.220
