Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
11409997,5878.90625,-3152,1.9325567137,-352,-0.2158185162,-16032,9.8295524218,-11,3.5365853659,-58,0.6707317073,18,-1.0975609756,-2,0.0086956522,-33,-0.1434782609,139,-0.6780487805
11410637,5898.4375,-2928,1.7952176579,-480,-0.2942979767,-15952,9.780502759,1,4.0853658537,-67,-0.0609756098,28,-1.7073170732,-1,0.0043478261,-39,-0.1695652174,139,-0.6780487805
11411277,5917.96875,-2912,1.7854077253,-464,-0.2844880441,-15840,9.7118332311,1,4.0853658537,-67,-0.0609756098,28,-1.7073170732,-2,0.0086956522,-36,-0.1565217391,139,-0.6780487805
11411917,5937.5,-2944,1.8050275904,-416,-0.2550582465,-15904,9.7510729614,30,4.0243902439,-66,-1.8292682927,32,-1.9512195122,3,-0.0130434783,-43,-0.1869565217,142,-0.6926829268
11412557,5957.03125,-3040,1.8638871858,-480,-0.2942979767,-15920,9.7608828939,21,3.9634146341,-65,-1.2804878049,36,-2.1951219512,-1,0.0043478261,-34,-0.147826087,138,-0.6731707317
11413197,5976.5625,-3104,1.903126916,-448,-0.2746781116,-15856,9.7216431637,21,3.9634146341,-65,-1.2804878049,36,-2.1951219512,-1,0.0043478261,-35,-0.152173913,140,-0.6829268293
11413837,5996.09375,-3088,1.8933169834,-496,-0.3041079093,-15648,9.5941140405,16,4.3292682927,-71,-0.9756097561,33,-2.012195122,-1,0.0043478261,-37,-0.1608695652,140,-0.6829268293
11414477,6015.625,-2944,1.8050275904,-400,-0.2452483139,-15680,9.6137339056,16,4.3292682927,-71,-0.9756097561,33,-2.012195122,-1,0.0043478261,-34,-0.147826087,138,-0.6731707317
11415117,6035.15625,-2912,1.7854077253,-496,-0.3041079093,-15744,9.6529736358,20,4.1463414634,-68,-1.2195121951,30,-1.8292682927,0,0,-34,-0.147826087,138,-0.6731707317
11415757,6054.6875,-2784,1.7069282649,-448,-0.2746781116,-15552,9.5352544451,46,4.0243902439,-66,-2.8048780488,21,-1.2804878049,3,-0.0130434783,-41,-0.1782608696,140,-0.6829268293
11416397,6074.21875,-2784,1.7069282649,-448,-0.2746781116,-15520,9.51563458,46,4.0243902439,-66,-2.8048780488,21,-1.2804878049,-1,0.0043478261,-35,-0.152173913,139,-0.6780487805
11417037,6093.75,-2848,1.7461679951,-400,-0.2452483139,-15520,9.51563458,54,2.987804878,-49,-3.2926829268,21,-1.2804878049,0,0,-38,-0.1652173913,138,-0.6731707317
11417677,6113.28125,-2928,1.7952176579,-288,-0.176578786,-15504,9.5058246475,54,2.987804878,-49,-3.2926829268,21,-1.2804878049,1,-0.0043478261,-45,-0.1956521739,142,-0.6926829268
11418317,6132.8125,-3088,1.8933169834,-384,-0.2354383814,-15488,9.4960147149,67,1.7682926829,-29,-4.0853658537,30,-1.8292682927,3,-0.0130434783,-42,-0.1826086957,140,-0.6829268293
11418957,6152.34375,-3168,1.9423666462,-432,-0.264868179,-15408,9.4469650521,16,1.3414634146,-22,-0.9756097561,19,-1.1585365854,-1,0.0043478261,-34,-0.147826087,139,-0.6780487805
11419597,6171.875,-2880,1.7657878602,-448,-0.2746781116,-15392,9.4371551196,16,1.3414634146,-22,-0.9756097561,19,-1.1585365854,-1,0.0043478261,-37,-0.1608695652,140,-0.6829268293
11420237,6191.40625,-2912,1.7854077253,-480,-0.2942979767,-15568,9.5450643777,70,0.9146341463,-15,-4.2682926829,21,-1.2804878049,0,0,-35,-0.152173913,140,-0.6829268293
11420877,6210.9375,-3136,1.9227467811,-480,-0.2942979767,-15632,9.5843041079,70,0.9146341463,-15,-4.2682926829,21,-1.2804878049,0,0,-35,-0.152173913,139,-0.6780487805
11421517,6230.46875,-3184,1.9521765788,-432,-0.264868179,-15568,9.5450643777,31,1.0365853659,-17,-1.8902439024,2,-0.1219512195,1,-0.0043478261,-44,-0.1913043478,141,-0.687804878
11422157,6250,-3184,1.9521765788,-496,-0.3041079093,-15632,9.5843041079,13,0.7317073171,-12,-0.7926829268,-6,0.3658536585,2,-0.0086956522,-41,-0.1782608696,142,-0.6926829268
11422797,6269.53125,-3168,1.9423666462,-464,-0.2844880441,-15696,9.6235438381,13,0.7317073171,-12,-0.7926829268,-6,0.3658536585,3,-0.0130434783,-40,-0.1739130435,140,-0.6829268293
11423437,6289.0625,-3264,2.0012262416,-464,-0.2844880441,-15680,9.6137339056,41,0.5487804878,-9,-2.5,-2,0.1219512195,-1,0.0043478261,-34,-0.147826087,137,-0.6682926829
11424077,6308.59375,-3392,2.079705702,-416,-0.2550582465,-15856,9.7216431637,19,0.9146341463,-15,-1.1585365854,-4,0.243902439,1,-0.0043478261,-38,-0.1652173913,138,-0.6731707317
11424717,6328.125,-3360,2.0600858369,-576,-0.353157572,-15872,9.7314530963,19,0.9146341463,-15,-1.1585365854,-4,0.243902439,-1,0.0043478261,-38,-0.1652173913,137,-0.6682926829
11425357,6347.65625,-3504,2.1483752299,-528,-0.3237277744,-15696,9.6235438381,25,1.2195121951,-20,-1.5243902439,-6,0.3658536585,1,-0.0043478261,-36,-0.1565217391,139,-0.6780487805
11425997,6367.1875,-3568,2.1876149601,-576,-0.353157572,-15824,9.7020232986,25,1.2195121951,-20,-1.5243902439,-6,0.3658536585,0,0,-37,-0.1608695652,138,-0.6731707317
11426637,6386.71875,-3520,2.1581851625,-720,-0.4414469651,-15888,9.7412630288,29,1.2195121951,-20,-1.7682926829,3,-0.1829268293,2,-0.0086956522,-35,-0.152173913,139,-0.6780487805
11427277,6406.25,-3600,2.2072348253,-656,-0.4022072348,-15968,9.7903126916,33,1.6463414634,-27,-2.012195122,11,-0.6707317073,0,0,-35,-0.152173913,139,-0.6780487805
11427917,6425.78125,-3584,2.1974248927,-656,-0.4022072348,-15936,9.7706928265,33,1.6463414634,-27,-2.012195122,11,-0.6707317073,-1,0.0043478261,-36,-0.1565217391,138,-0.6731707317
11428557,6445.3125,-3600,2.2072348253,-592,-0.3629675046,-15952,9.780502759,30,2.012195122,-33,-1.8292682927,15,-0.9146341463,0,0,-40,-0.1739130435,140,-0.6829268293
11429197,6464.84375,-3520,2.1581851625,-672,-0.4120171674,-15856,9.7216431637,30,2.012195122,-33,-1.8292682927,15,-0.9146341463,3,-0.0130434783,-43,-0.1869565217,141,-0.687804878
11429837,6484.375,-3456,2.1189454323,-640,-0.3923973023,-15872,9.7314530963,4,2.743902439,-45,-0.243902439,15,-0.9146341463,-1,0.0043478261,-34,-0.147826087,136,-0.6634146341
11430477,6503.90625,-3360,2.0600858369,-624,-0.3825873697,-15872,9.7314530963,44,2.987804878,-49,-2.6829268293,18,-1.0975609756,2,-0.0086956522,-35,-0.152173913,137,-0.6682926829
11431117,6523.4375,-3488,2.1385652974,-656,-0.4022072348,-15792,9.6824034335,44,2.987804878,-49,-2.6829268293,18,-1.0975609756,0,0,-37,-0.1608695652,138,-0.6731707317
11431757,6542.96875,-3552,2.1778050276,-624,-0.3825873697,-15760,9.6627835684,16,3.0487804878,-50,-0.9756097561,17,-1.0365853659,0,0,-36,-0.1565217391,139,-0.6780487805
11432397,6562.5,-3312,2.0306560392,-592,-0.3629675046,-15712,9.6333537707,17,2.743902439,-45,-1.0365853659,17,-1.0365853659,-1,0.0043478261,-35,-0.152173913,137,-0.6682926829
11433037,6582.03125,-3232,1.9816063765,-672,-0.4120171674,-15744,9.6529736358,17,2.743902439,-45,-1.0365853659,17,-1.0365853659,1,-0.0043478261,-35,-0.152173913,137,-0.6682926829
11433677,6601.5625,-3424,2.0993255671,-608,-0.3727774372,-15776,9.6725935009,27,2.743902439,-45,-1.6463414634,18,-1.0975609756,0,0,-38,-0.1652173913,138,-0.6731707317
11434317,6621.09375,-3408,2.0895156346,-512,-0.3139178418,-15712,9.6333537707,27,2.743902439,-45,-1.6463414634,18,-1.0975609756,1,-0.0043478261,-35,-0.152173913,138,-0.6731707317
11434957,6640.625,-3376,2.0698957695,-592,-0.3629675046,-15648,9.5941140405,10,2.987804878,-49,-0.6097560976,14,-0.8536585366,1,-0.0043478261,-35,-0.152173913,137,-0.6682926829
11435597,6660.15625,-3376,2.0698957695,-576,-0.353157572,-15776,9.6725935009,10,2.987804878,-49,-0.6097560976,12,-0.7317073171,1,-0.0043478261,-40,-0.1739130435,140,-0.6829268293
11436237,6679.6875,-3344,2.0502759044,-528,-0.3237277744,-15840,9.7118332311,10,2.987804878,-49,-0.6097560976,12,-0.7317073171,1,-0.0043478261,-36,-0.1565217391,139,-0.6780487805
11436877,6699.21875,-3312,2.0306560392,-560,-0.3433476395,-15808,9.692213366,14,3.3536585366,-55,-0.8536585366,6,-0.3658536585,-2,0.0086956522,-35,-0.152173913,136,-0.6634146341
11437517,6718.75,-3424,2.0993255671,-560,-0.3433476395,-15776,9.6725935009,14,3.3536585366,-55,-0.8536585366,6,-0.3658536585,1,-0.0043478261,-36,-0.1565217391,139,-0.6780487805
11438157,6738.28125,-3536,2.167995095,-480,-0.2942979767,-15792,9.6824034335,17,3.1707317073,-52,-1.0365853659,7,-0.4268292683,1,-0.0043478261,-38,-0.1652173913,138,-0.6731707317
11438797,6757.8125,-3456,2.1189454323,-544,-0.3335377069,-15760,9.6627835684,-4,3.1707317073,-52,0.243902439,3,-0.1829268293,0,0,-35,-0.152173913,139,-0.6780487805
11439437,6777.34375,-3344,2.0502759044,-608,-0.3727774372,-15648,9.5941140405,-4,3.1707317073,-52,0.243902439,3,-0.1829268293,1,-0.0043478261,-39,-0.1695652174,137,-0.6682926829
11440077,6796.875,-3408,2.0895156346,-576,-0.353157572,-15680,9.6137339056,6,3.1707317073,-52,-0.3658536585,9,-0.5487804878,2,-0.0086956522,-38,-0.1652173913,138,-0.6731707317
11440717,6816.40625,-3376,2.0698957695,-576,-0.353157572,-15712,9.6333537707,6,3.1707317073,-52,-0.3658536585,9,-0.5487804878,2,-0.0086956522,-35,-0.152173913,138,-0.6731707317
11441357,6835.9375,-3360,2.0600858369,-560,-0.3433476395,-15680,9.6137339056,24,3.2317073171,-53,-1.4634146341,3,-0.1829268293,4,-0.0173913043,-40,-0.1739130435,138,-0.6731707317
11441997,6855.46875,-3472,2.1287553648,-608,-0.3727774372,-15728,9.6431637032,35,2.987804878,-49,-2.1341463415,0,0,4,-0.0173913043,-45,-0.1956521739,139,-0.6780487805
11442637,6875,-3600,2.2072348253,-576,-0.353157572,-15728,9.6431637032,35,2.987804878,-49,-2.1341463415,0,0,0,0,-37,-0.1608695652,138,-0.6731707317
11443277,6894.53125,-3536,2.167995095,-640,-0.3923973023,-15728,9.6431637032,-6,3.2317073171,-53,0.3658536585,-4,0.243902439,1,-0.0043478261,-38,-0.1652173913,137,-0.6682926829
11443917,6914.0625,-3488,2.1385652974,-592,-0.3629675046,-15760,9.6627835684,7,3.4146341463,-56,-0.4268292683,0,0,1,-0.0043478261,-35,-0.152173913,136,-0.6634146341
11444557,6933.59375,-3392,2.079705702,-576,-0.353157572,-15776,9.6725935009,7,3.4146341463,-56,-0.4268292683,0,0,2,-0.0086956522,-38,-0.1652173913,137,-0.6682926829
11445197,6953.125,-3536,2.167995095,-528,-0.3237277744,-15680,9.6137339056,9,3.1097560976,-51,-0.5487804878,-1,0.0609756098,0,0,-35,-0.152173913,137,-0.6682926829
11445837,6972.65625,-3504,2.1483752299,-544,-0.3335377069,-15680,9.6137339056,9,3.1097560976,-51,-0.5487804878,-1,0.0609756098,0,0,-35,-0.152173913,137,-0.6682926829
11446477,6992.1875,-3440,2.1091354997,-560,-0.3433476395,-15680,9.6137339056,7,3.1707317073,-52,-0.4268292683,-3,0.1829268293,0,0,-38,-0.1652173913,138,-0.6731707317
11447117,7011.71875,-3520,2.1581851625,-560,-0.3433476395,-15664,9.603923973,15,2.9268292683,-48,-0.9146341463,-2,0.1219512195,1,-0.0043478261,-35,-0.152173913,136,-0.6634146341
11447757,7031.25,-3568,2.1876149601,-496,-0.3041079093,-15744,9.6529736358,15,2.9268292683,-48,-0.9146341463,-2,0.1219512195,3,-0.0130434783,-40,-0.1739130435,139,-0.6780487805
11448397,7050.78125,-3440,2.1091354997,-544,-0.3335377069,-15696,9.6235438381,14,2.8658536585,-47,-0.8536585366,0,0,2,-0.0086956522,-43,-0.1869565217,139,-0.6780487805
11449037,7070.3125,-3504,2.1483752299,-560,-0.3433476395,-15776,9.6725935009,14,2.8658536585,-47,-0.8536585366,0,0,1,-0.0043478261,-40,-0.1739130435,139,-0.6780487805
11449677,7089.84375,-3616,2.2170447578,-560,-0.3433476395,-15744,9.6529736358,22,3.1097560976,-51,-1.3414634146,-2,0.1219512195,1,-0.0043478261,-38,-0.1652173913,137,-0.6682926829
11450317,7109.375,-3488,2.1385652974,-448,-0.2746781116,-15728,9.6431637032,-13,3.4146341463,-56,0.7926829268,-6,0.3658536585,5,-0.0217391304,-40,-0.1739130435,137,-0.6682926829
11450957,7128.90625,-3472,2.1287553648,-464,-0.2844880441,-15728,9.6431637032,-13,3.4146341463,-56,0.7926829268,-6,0.3658536585,2,-0.0086956522,-36,-0.1565217391,138,-0.6731707317
11451597,7148.4375,-3488,2.1385652974,-544,-0.3335377069,-15728,9.6431637032,23,3.4146341463,-56,-1.4024390244,-5,0.3048780488,1,-0.0043478261,-39,-0.1695652174,137,-0.6682926829
11452237,7167.96875,-3552,2.1778050276,-592,-0.3629675046,-15712,9.6333537707,23,3.4146341463,-56,-1.4024390244,-5,0.3048780488,2,-0.0086956522,-41,-0.1782608696,137,-0.6682926829
11452877,7187.5,-3584,2.1974248927,-576,-0.353157572,-15632,9.5843041079,28,3.2926829268,-54,-1.7073170732,1,-0.0609756098,2,-0.0086956522,-37,-0.1608695652,138,-0.6731707317
11453517,7207.03125,-3664,2.2464745555,-576,-0.353157572,-15776,9.6725935009,9,3.2926829268,-54,-0.5487804878,-4,0.243902439,1,-0.0043478261,-39,-0.1695652174,137,-0.6682926829
11454157,7226.5625,-3584,2.1974248927,-560,-0.3433476395,-15792,9.6824034335,9,3.2926829268,-54,-0.5487804878,-4,0.243902439,0,0,-38,-0.1652173913,138,-0.6731707317
11454797,7246.09375,-3536,2.167995095,-544,-0.3335377069,-15680,9.6137339056,9,3.3536585366,-55,-0.5487804878,2,-0.1219512195,1,-0.0043478261,-39,-0.1695652174,138,-0.6731707317
11455437,7265.625,-3536,2.167995095,-560,-0.3433476395,-15616,9.5744941754,12,2.987804878,-49,-0.7317073171,1,-0.0609756098,2,-0.0086956522,-40,-0.1739130435,139,-0.6780487805
11456077,7285.15625,-3568,2.1876149601,-432,-0.264868179,-15664,9.603923973,12,2.987804878,-49,-0.7317073171,1,-0.0609756098,3,-0.0130434783,-36,-0.1565217391,138,-0.6731707317
11456717,7304.6875,-3536,2.167995095,-528,-0.3237277744,-15728,9.6431637032,13,3.1097560976,-51,-0.7926829268,1,-0.0609756098,1,-0.0043478261,-34,-0.147826087,136,-0.6634146341
11457357,7324.21875,-3472,2.1287553648,-560,-0.3433476395,-15600,9.5646842428,13,3.1097560976,-51,-0.7926829268,1,-0.0609756098,2,-0.0086956522,-37,-0.1608695652,136,-0.6634146341
11457997,7343.75,-3632,2.2268546904,-528,-0.3237277744,-15632,9.5843041079,23,3.3536585366,-55,-1.4024390244,6,-0.3658536585,2,-0.0086956522,-37,-0.1608695652,136,-0.6634146341
11458637,7363.28125,-3520,2.1581851625,-432,-0.264868179,-15776,9.6725935009,33,3.0487804878,-50,-2.012195122,9,-0.5487804878,0,0,-35,-0.152173913,136,-0.6634146341
11459277,7382.8125,-3600,2.2072348253,-576,-0.353157572,-15680,9.6137339056,33,3.0487804878,-50,-2.012195122,9,-0.5487804878,4,-0.0173913043,-43,-0.1869565217,138,-0.6731707317
11459917,7402.34375,-3600,2.2072348253,-576,-0.353157572,-15728,9.6431637032,36,2.9268292683,-48,-2.1951219512,3,-0.1829268293,2,-0.0086956522,-37,-0.1608695652,135,-0.6585365854
11460557,7421.875,-3600,2.2072348253,-640,-0.3923973023,-15648,9.5941140405,36,2.9268292683,-48,-2.1951219512,3,-0.1829268293,2,-0.0086956522,-36,-0.1565217391,137,-0.6682926829
11461197,7441.40625,-3584,2.1974248927,-544,-0.3335377069,-15712,9.6333537707,2,2.8048780488,-46,-0.1219512195,4,-0.243902439,2,-0.0086956522,-35,-0.152173913,136,-0.6634146341
11461837,7460.9375,-3504,2.1483752299,-528,-0.3237277744,-15792,9.6824034335,-1,2.8658536585,-47,0.0609756098,5,-0.3048780488,5,-0.0217391304,-44,-0.1913043478,139,-0.6780487805
11462477,7480.46875,-3504,2.1483752299,-624,-0.3825873697,-15760,9.6627835684,-1,2.8658536585,-47,0.0609756098,5,-0.3048780488,1,-0.0043478261,-39,-0.1695652174,137,-0.6682926829
11463117,7500,-3568,2.1876149601,-544,-0.3335377069,-15728,9.6431637032,17,3.0487804878,-50,-1.0365853659,5,-0.3048780488,1,-0.0043478261,-38,-0.1652173913,137,-0.6682926829
11463757,7519.53125,-3552,2.1778050276,-544,-0.3335377069,-15696,9.6235438381,-10,3.3536585366,-55,0.6097560976,-5,0.3048780488,2,-0.0086956522,-34,-0.147826087,136,-0.6634146341
11464397,7539.0625,-3488,2.1385652974,-560,-0.3433476395,-15584,9.5548743102,-10,3.3536585366,-55,0.6097560976,-5,0.3048780488,1,-0.0043478261,-36,-0.1565217391,136,-0.6634146341
11465037,7558.59375,-3584,2.1974248927,-576,-0.353157572,-15584,9.5548743102,8,3.3536585366,-55,-0.487804878,-7,0.4268292683,2,-0.0086956522,-38,-0.1652173913,137,-0.6682926829
11465677,7578.125,-3632,2.2268546904,-576,-0.353157572,-15520,9.51563458,8,3.3536585366,-55,-0.487804878,-7,0.4268292683,2,-0.0086956522,-36,-0.1565217391,137,-0.6682926829
11466317,7597.65625,-3600,2.2072348253,-576,-0.353157572,-15600,9.5646842428,11,3.2317073171,-53,-0.6707317073,-6,0.3658536585,3,-0.0130434783,-39,-0.1695652174,138,-0.6731707317
11466957,7617.1875,-3568,2.1876149601,-496,-0.3041079093,-15632,9.5843041079,9,3.3536585366,-55,-0.5487804878,-11,0.6707317073,2,-0.0086956522,-35,-0.152173913,135,-0.6585365854
11467597,7636.71875,-3568,2.1876149601,-496,-0.3041079093,-15584,9.5548743102,9,3.3536585366,-55,-0.5487804878,-11,0.6707317073,1,-0.0043478261,-42,-0.1826086957,138,-0.6731707317
11468237,7656.25,-3616,2.2170447578,-464,-0.2844880441,-15552,9.5352544451,4,3.0487804878,-50,-0.243902439,-15,0.9146341463,1,-0.0043478261,-34,-0.147826087,138,-0.6731707317
11468877,7675.78125,-3680,2.256284488,-480,-0.2942979767,-15664,9.603923973,4,3.0487804878,-50,-0.243902439,-15,0.9146341463,1,-0.0043478261,-38,-0.1652173913,137,-0.6682926829
11469517,7695.3125,-3584,2.1974248927,-416,-0.2550582465,-15568,9.5450643777,-14,2.743902439,-45,0.8536585366,-16,0.9756097561,3,-0.0130434783,-39,-0.1695652174,137,-0.6682926829
11470157,7714.84375,-3584,2.1974248927,-512,-0.3139178418,-15584,9.5548743102,19,2.1951219512,-36,-1.1585365854,-10,0.6097560976,4,-0.0173913043,-39,-0.1695652174,136,-0.6634146341
11470797,7734.375,-3728,2.2857142857,-544,-0.3335377069,-15632,9.5843041079,19,2.1951219512,-36,-1.1585365854,-10,0.6097560976,0,0,-36,-0.1565217391,135,-0.6585365854
11471437,7753.90625,-3712,2.2759043532,-496,-0.3041079093,-15760,9.6627835684,6,2.1951219512,-36,-0.3658536585,-5,0.3048780488,5,-0.0217391304,-42,-0.1826086957,139,-0.6780487805
11472077,7773.4375,-3680,2.256284488,-528,-0.3237277744,-15664,9.603923973,6,2.1951219512,-36,-0.3658536585,-5,0.3048780488,2,-0.0086956522,-38,-0.1652173913,137,-0.6682926829
11472717,7792.96875,-3744,2.2955242183,-544,-0.3335377069,-15760,9.6627835684,6,2.4390243902,-40,-0.3658536585,-2,0.1219512195,0,0,-36,-0.1565217391,136,-0.6634146341
11473357,7812.5,-3744,2.2955242183,-592,-0.3629675046,-15728,9.6431637032,0,2.5,-41,0,-4,0.243902439,5,-0.0217391304,-44,-0.1913043478,138,-0.6731707317
11473997,7832.03125,-3696,2.2660944206,-656,-0.4022072348,-15744,9.6529736358,0,2.5,-41,0,-4,0.243902439,2,-0.0086956522,-38,-0.1652173913,137,-0.6682926829
11474637,7851.5625,-3712,2.2759043532,-624,-0.3825873697,-15728,9.6431637032,3,2.9268292683,-48,-0.1829268293,-5,0.3048780488,4,-0.0173913043,-44,-0.1913043478,138,-0.6731707317
11475277,7871.09375,-3664,2.2464745555,-608,-0.3727774372,-15744,9.6529736358,13,3.0487804878,-50,-0.7926829268,-1,0.0609756098,5,-0.0217391304,-45,-0.1956521739,140,-0.6829268293
11475917,7890.625,-3680,2.256284488,-608,-0.3727774372,-15696,9.6235438381,13,3.0487804878,-50,-0.7926829268,-1,0.0609756098,3,-0.0130434783,-35,-0.152173913,135,-0.6585365854
11476557,7910.15625,-3744,2.2955242183,-576,-0.353157572,-15696,9.6235438381,3,2.987804878,-49,-0.1829268293,-2,0.1219512195,3,-0.0130434783,-36,-0.1565217391,137,-0.6682926829
11477197,7929.6875,-3648,2.2366646229,-592,-0.3629675046,-15616,9.5744941754,3,2.987804878,-49,-0.1829268293,-2,0.1219512195,1,-0.0043478261,-37,-0.1608695652,137,-0.6682926829
11477837,7949.21875,-3616,2.2170447578,-592,-0.3629675046,-15568,9.5450643777,6,3.0487804878,-50,-0.3658536585,2,-0.1219512195,2,-0.0086956522,-37,-0.1608695652,136,-0.6634146341
11478477,7968.75,-3696,2.2660944206,-528,-0.3237277744,-15552,9.5352544451,23,2.4390243902,-40,-1.4024390244,7,-0.4268292683,3,-0.0130434783,-37,-0.1608695652,136,-0.6634146341
11479117,7988.28125,-3648,2.2366646229,-592,-0.3629675046,-15584,9.5548743102,23,2.4390243902,-40,-1.4024390244,7,-0.4268292683,3,-0.0130434783,-43,-0.1869565217,139,-0.6780487805
11649357,13183.59375,2944,-1.8050275904,-1856,-1.1379521766,-9024,5.532801962,754,-47.3780487805,777,-45.9756097561,-625,38.1097560976,9,-0.0391304348,-34,-0.147826087,129,-0.6292682927
11649997,13203.125,2304,-1.4126302882,-2656,-1.6284488044,-10400,6.3764561619,401,-58.2317073171,955,-24.4512195122,-867,52.8658536585,11,-0.047826087,-30,-0.1304347826,126,-0.6146341463
11650637,13222.65625,2000,-1.2262415696,-3248,-1.991416309,-11712,7.1808706315,401,-58.2317073171,955,-24.4512195122,-867,52.8658536585,10,-0.0434782609,-27,-0.1173913043,125,-0.6097560976
11651277,13242.1875,2624,-1.6088289393,-4352,-2.6683016554,-12864,7.8871857756,158,-59.2682926829,972,-9.6341463415,-1098,66.9512195122,8,-0.0347826087,-24,-0.1043478261,125,-0.6097560976
11651917,13261.71875,2208,-1.3537706928,-5536,-3.3942366646,-13760,8.4365419988,289,-63.1097560976,1035,-17.6219512195,-1348,82.1951219512,9,-0.0391304348,-24,-0.1043478261,125,-0.6097560976
11652557,13281.25,1104,-0.6768853464,-6352,-3.894543225,-14464,8.8681790313,289,-63.1097560976,1035,-17.6219512195,-1348,82.1951219512,9,-0.0391304348,-18,-0.0782608696,123,-0.6
11653197,13300.78125,992,-0.6082158185,-7456,-4.5714285714,-15424,9.4567749847,250,-58.9634146341,967,-15.243902439,-1574,95.9756097561,7,-0.0304347826,-13,-0.0565217391,124,-0.6048780488
11653837,13320.3125,336,-0.2060085837,-8480,-5.1992642551,-15776,9.6725935009,250,-58.9634146341,967,-15.243902439,-1574,95.9756097561,9,-0.0391304348,-12,-0.052173913,122,-0.5951219512
11654477,13339.84375,-1680,1.0300429185,-9296,-5.6995708155,-16128,9.8884120172,343,-57.012195122,935,-20.9146341463,-1720,104.8780487805,5,-0.0217391304,-2,-0.0086956522,120,-0.5853658537
11655117,13359.375,-1184,0.7259350092,-10480,-6.4255058246,-16416,10.0649908032,-106,-50.4268292683,827,6.4634146341,-1929,117.6219512195,3,-0.0130434783,0,0,118,-0.5756097561
11655757,13378.90625,432,-0.264868179,-11376,-6.9748620478,-16096,9.8687921521,-106,-50.4268292683,827,6.4634146341,-1929,117.6219512195,0,0,4,0.0173913043,119,-0.5804878049
11656397,13398.4375,-656,0.4022072348,-11856,-7.2691600245,-16208,9.93746168,342,-47.3780487805,777,-20.8536585366,-2002,122.0731707317,-1,0.0043478261,7,0.0304347826,116,-0.5658536585
11657037,13417.96875,-2720,1.6676885346,-12224,-7.4947884733,-16176,9.9178418148,342,-47.3780487805,777,-20.8536585366,-2002,122.0731707317,-5,0.0217391304,16,0.0695652174,113,-0.5512195122
11657677,13437.5,-1616,0.9908031882,-13136,-8.0539546291,-15072,9.2409564684,5,-41.2804878049,677,-0.3048780488,-2143,130.6707317073,-5,0.0217391304,18,0.0782608696,114,-0.556097561
11658317,13457.03125,736,-0.4512568976,-14176,-8.6916002452,-13904,8.5248313918,167,-36.4024390244,597,-10.1829268293,-2243,136.7682926829,-7,0.0304347826,19,0.0826086957,115,-0.5609756098
11658957,13476.5625,-240,0.1471489884,-13840,-8.4855916616,-14480,8.8779889638,167,-36.4024390244,597,-10.1829268293,-2243,136.7682926829,-11,0.047826087,26,0.1130434783,112,-0.5463414634
