Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
9900877,10878.90625,3552,-2.1778050276,-18656,-11.4383813611,-13840,8.4855916616,-966,-148.1097560976,2429,58.9024390244,304,-18.5365853659,-87,0.3782608696,58,0.252173913,91,-0.443902439
9901517,10898.4375,2816,-1.72654813,-19440,-11.9190680564,-13824,8.475781729,-966,-148.1097560976,2429,58.9024390244,304,-18.5365853659,-86,0.3739130435,58,0.252173913,85,-0.4146341463
9902157,10917.96875,1664,-1.0202329859,-20400,-12.5076640098,-14032,8.6033108522,-571,-142.4390243902,2336,34.8170731707,551,-33.5975609756,-89,0.3869565217,62,0.2695652174,81,-0.3951219512
9902797,10937.5,160,-0.0980993256,-20608,-12.635193133,-15584,9.5548743102,-798,-119.8170731707,1965,48.6585365854,782,-47.6829268293,-86,0.3739130435,62,0.2695652174,76,-0.3707317073
9903437,10957.03125,-2384,1.461679951,-20352,-12.4782342121,-17296,10.6045370938,-798,-119.8170731707,1965,48.6585365854,782,-47.6829268293,-84,0.3652173913,61,0.2652173913,73,-0.356097561
9904077,10976.5625,-2672,1.638258737,-18256,-11.1931330472,-17184,10.5358675659,-2232,-86.3414634146,1416,136.0975609756,1056,-64.3902439024,-82,0.3565217391,62,0.2695652174,69,-0.3365853659
9904717,10996.09375,-480,0.2942979767,-17952,-11.0067443286,-14576,8.9368485592,-2232,-86.3414634146,1416,136.0975609756,1056,-64.3902439024,-81,0.352173913,61,0.2652173913,70,-0.3414634146
9905357,11015.625,2304,-1.4126302882,-17872,-10.9576946658,-10896,6.6805640711,-3391,-58.9634146341,967,206.7682926829,1785,-108.8414634146,-77,0.3347826087,58,0.252173913,68,-0.3317073171
9905997,11035.15625,4960,-3.0410790926,-18160,-11.1342734519,-8016,4.9147762109,-3458,-27.0731707317,444,210.8536585366,2218,-135.243902439,-71,0.3086956522,59,0.2565217391,67,-0.3268292683
9906637,11054.6875,6864,-4.2084610668,-18368,-11.2618025751,-5424,3.3255671367,-3458,-27.0731707317,444,210.8536585366,2218,-135.243902439,-70,0.3043478261,61,0.2652173913,69,-0.3365853659
9907277,11074.21875,7264,-4.4537093807,-18400,-11.2814224402,-4480,2.7467811159,-2483,0.7317073171,-12,151.4024390244,2543,-155.0609756098,-63,0.2739130435,57,0.247826087,69,-0.3365853659
9907917,11093.75,6512,-3.9926425506,-18592,-11.3991416309,-4336,2.6584917229,-2078,8.7804878049,-144,126.7073170732,2681,-163.4756097561,-58,0.252173913,56,0.2434782609,72,-0.3512195122
9908557,11113.28125,6016,-3.6885346413,-19664,-12.0564071122,-3712,2.2759043532,-2078,8.7804878049,-144,126.7073170732,2681,-163.4756097561,-51,0.2217391304,54,0.2347826087,73,-0.356097561
9909197,11132.8125,3520,-2.1581851625,-20480,-12.5567136726,-3632,2.2268546904,-2217,15.8536585366,-260,135.1829268293,2609,-159.0853658537,-50,0.2173913043,55,0.2391304348,72,-0.3512195122
9909837,11152.34375,928,-0.5689760883,-19952,-12.2329858982,-3248,1.991416309,-2217,15.8536585366,-260,135.1829268293,2609,-159.0853658537,-42,0.1826086957,54,0.2347826087,76,-0.3707317073
9910477,11171.875,752,-0.4610668302,-20720,-12.7038626609,-2400,1.4714898835,-3153,27.987804878,-459,192.256097561,2725,-166.1585365854,-40,0.1739130435,51,0.2217391304,79,-0.3853658537
9911117,11191.40625,1088,-0.6670754139,-23424,-14.361741263,-1744,1.0692826487,-3892,32.1951219512,-528,237.3170731707,2914,-177.6829268293,-37,0.1608695652,48,0.2086956522,85,-0.4146341463
9911757,11210.9375,1168,-0.7161250766,-24720,-15.1563458001,-1344,0.8240343348,-3892,32.1951219512,-528,237.3170731707,2914,-177.6829268293,-32,0.1391304348,46,0.2,87,-0.4243902439
9912397,11230.46875,1664,-1.0202329859,-23424,-14.361741263,-1424,0.8730839975,-4363,54.4512195122,-893,266.0365853659,2799,-170.6707317073,-28,0.1217391304,41,0.1782608696,96,-0.4682926829
9913037,11250,2176,-1.3341508277,-22336,-13.6946658492,-2272,1.3930104231,-4363,54.4512195122,-893,266.0365853659,2799,-170.6707317073,-28,0.1217391304,38,0.1652173913,100,-0.487804878
9913677,11269.53125,2896,-1.7755977928,-22752,-13.9497240956,-3664,2.2464745555,-4220,51.8292682927,-850,257.3170731707,2791,-170.1829268293,-25,0.1086956522,37,0.1608695652,109,-0.5317073171
9914317,11289.0625,3984,-2.4426732066,-22816,-13.9889638259,-5456,3.3451870018,-3286,52.0731707317,-854,200.3658536585,2641,-161.0365853659,-25,0.1086956522,37,0.1608695652,112,-0.5463414634
9914957,11308.59375,3648,-2.2366646229,-21840,-13.3905579399,-7968,4.8853464132,-3286,52.0731707317,-854,200.3658536585,2641,-161.0365853659,-21,0.0913043478,26,0.1130434783,119,-0.5804878049
9915597,11328.125,2080,-1.2752912324,-21200,-12.9981606376,-9600,5.885959534,-1870,51.5243902439,-845,114.0243902439,2685,-163.7195121951,-22,0.0956521739,28,0.1217391304,121,-0.5902439024
9916237,11347.65625,368,-0.2256284488,-21152,-12.96873084,-9936,6.0919681177,-1198,53.4146341463,-876,73.0487804878,2694,-164.2682926829,-22,0.0956521739,23,0.1,125,-0.6097560976
9916877,11367.1875,-992,0.6082158185,-21712,-13.3120784795,-10736,6.5824647456,-1198,53.4146341463,-876,73.0487804878,2694,-164.2682926829,-17,0.0739130435,15,0.0652173913,127,-0.6195121951
9917517,11386.71875,-2016,1.2360515021,-21888,-13.4199877376,-11760,7.2103004292,-1266,70.1829268293,-1151,77.1951219512,2579,-157.256097561,-17,0.0739130435,11,0.047826087,132,-0.643902439
9918157,11406.25,-2944,1.8050275904,-21200,-12.9981606376,-12096,7.4163090129,-1266,70.1829268293,-1151,77.1951219512,2579,-157.256097561,-18,0.0782608696,10,0.0434782609,132,-0.643902439
9918797,11425.78125,-3072,1.8835070509,-20656,-12.6646229307,-12528,7.6811771919,-1925,87.743902439,-1439,117.3780487805,2362,-144.0243902439,-15,0.0652173913,4,0.0173913043,137,-0.6682926829
9919437,11445.3125,-2304,1.4126302882,-20880,-12.8019619865,-12928,7.9264255058,-2329,100.0609756098,-1641,142.012195122,2156,-131.4634146341,-15,0.0652173913,-4,-0.0173913043,143,-0.6975609756
9920077,11464.84375,-1840,1.128142244,-20848,-12.7823421214,-12528,7.6811771919,-2329,100.0609756098,-1641,142.012195122,2156,-131.4634146341,-18,0.0782608696,-9,-0.0391304348,150,-0.7317073171
9920717,11484.375,-848,0.5199264255,-19888,-12.193746168,-12176,7.4653586757,-2385,118.0487804878,-1936,145.4268292683,1866,-113.7804878049,-20,0.0869565217,-11,-0.047826087,150,-0.7317073171
9921357,11503.90625,144,-0.088289393,-18944,-11.6149601471,-12848,7.877375843,-2385,118.0487804878,-1936,145.4268292683,1866,-113.7804878049,-24,0.1043478261,-18,-0.0782608696,157,-0.7658536585
9921997,11523.4375,128,-0.0784794605,-18368,-11.2618025751,-14064,8.6229307174,-1922,126.7073170732,-2078,117.1951219512,1691,-103.1097560976,-27,0.1173913043,-25,-0.1086956522,159,-0.7756097561
9922637,11542.96875,64,-0.0392397302,-18240,-11.1833231147,-14496,8.8877988964,-1641,134.0853658537,-2199,100.0609756098,1521,-92.743902439,-31,0.1347826087,-33,-0.1434782609,164,-0.8
9923277,11562.5,448,-0.2746781116,-17584,-10.7811158798,-15248,9.3488657265,-1641,134.0853658537,-2199,100.0609756098,1521,-92.743902439,-33,0.1434782609,-37,-0.1608695652,166,-0.8097560976
9923917,11582.03125,720,-0.4414469651,-16096,-9.8687921521,-15440,9.4665849172,-1423,147.5609756098,-2420,86.7682926829,1332,-81.2195121951,-36,0.1565217391,-42,-0.1826086957,167,-0.8146341463
9924557,11601.5625,912,-0.5591661557,-15328,-9.3979153893,-15072,9.2409564684,-1423,147.5609756098,-2420,86.7682926829,1332,-81.2195121951,-37,0.1608695652,-48,-0.2086956522,169,-0.8243902439
9925197,11621.09375,1328,-0.8142244022,-14688,-9.0055180871,-15136,9.2801961987,-1338,151.2804878049,-2481,81.5853658537,1180,-71.9512195122,-42,0.1826086957,-56,-0.2434782609,170,-0.8292682927
9925837,11640.625,2448,-1.5009196812,-13408,-8.2207234825,-16064,9.8491722869,-1262,159.2682926829,-2612,76.9512195122,931,-56.7682926829,-43,0.1869565217,-64,-0.2782608696,171,-0.8341463415
9926477,11660.15625,3584,-2.1974248927,-12448,-7.6321275291,-16352,10.025751073,-1262,159.2682926829,-2612,76.9512195122,931,-56.7682926829,-48,0.2086956522,-72,-0.3130434783,170,-0.8292682927
9927117,11679.6875,3936,-2.413243409,-11904,-7.2985898222,-16448,10.0846106683,-937,162.8048780488,-2670,57.1341463415,674,-41.0975609756,-49,0.2130434783,-72,-0.3130434783,171,-0.8341463415
9927757,11699.21875,3808,-2.3347639485,-11056,-6.7786633967,-16800,10.3004291845,-781,169.6341463415,-2782,47.6219512195,365,-22.256097561,-52,0.2260869565,-83,-0.3608695652,168,-0.8195121951
9928397,11718.75,4256,-2.6094420601,-10320,-6.3274064991,-16416,10.0649908032,-781,169.6341463415,-2782,47.6219512195,365,-22.256097561,-52,0.2260869565,-91,-0.3956521739,168,-0.8195121951
9929037,11738.28125,3968,-2.4328632741,-9216,-5.6505211527,-15312,9.3881054568,-704,176.2195121951,-2890,42.9268292683,86,-5.243902439,-55,0.2391304348,-94,-0.4086956522,165,-0.8048780488
9929677,11757.8125,3520,-2.1581851625,-8400,-5.1502145923,-14576,8.9368485592,-704,176.2195121951,-2890,42.9268292683,86,-5.243902439,-56,0.2434782609,-100,-0.4347826087,161,-0.7853658537
9930317,11777.34375,3792,-2.3249540159,-7216,-4.4242795831,-14576,8.9368485592,-926,178.7195121951,-2931,56.4634146341,-224,13.6585365854,-58,0.252173913,-107,-0.4652173913,156,-0.7609756098
9930957,11796.875,4272,-2.6192519926,-6192,-3.7964438994,-14432,8.8485591662,-996,177.4390243902,-2910,60.7317073171,-441,26.8902439024,-59,0.2565217391,-114,-0.4956521739,155,-0.756097561
9931597,11816.40625,4224,-2.589822195,-5392,-3.3059472716,-14032,8.6033108522,-996,177.4390243902,-2910,60.7317073171,-441,26.8902439024,-62,0.2695652174,-121,-0.5260869565,150,-0.7317073171
9932237,11835.9375,4000,-2.4524831392,-4272,-2.6192519926,-13520,8.2893930104,-892,173.5975609756,-2847,54.3902439024,-595,36.2804878049,-60,0.2608695652,-123,-0.5347826087,146,-0.712195122
9932877,11855.46875,4384,-2.6879215205,-3184,-1.9521765788,-13040,7.9950950337,-892,173.5975609756,-2847,54.3902439024,-595,36.2804878049,-60,0.2608695652,-125,-0.5434782609,139,-0.6780487805
9933517,11875,4592,-2.8154506438,-2288,-1.4028203556,-12192,7.4751686082,-786,169.9390243902,-2787,47.9268292683,-714,43.5365853659,-61,0.2652173913,-129,-0.5608695652,137,-0.6682926829
9934157,11894.53125,4016,-2.4622930717,-1120,-0.686695279,-11776,7.2201103617,-682,164.1463414634,-2692,41.5853658537,-887,54.0853658537,-58,0.252173913,-138,-0.6,130,-0.6341463415
9934797,11914.0625,3760,-2.3053341508,-112,-0.0686695279,-11008,6.749233599,-682,164.1463414634,-2692,41.5853658537,-887,54.0853658537,-55,0.2391304348,-142,-0.6173913043,127,-0.6195121951
9935437,11933.59375,3792,-2.3249540159,560,0.3433476395,-10128,6.2096873084,-943,158.5975609756,-2601,57.5,-1112,67.8048780488,-54,0.2347826087,-141,-0.6130434783,116,-0.5658536585
9936077,11953.125,3808,-2.3347639485,1424,0.8730839975,-9136,5.6014714899,-943,158.5975609756,-2601,57.5,-1112,67.8048780488,-53,0.2304347826,-142,-0.6173913043,116,-0.5658536585
9936717,11972.65625,3920,-2.4034334764,2464,1.5107296137,-8560,5.2483139178,-1229,152.012195122,-2493,74.9390243902,-1378,84.0243902439,-50,0.2173913043,-145,-0.6304347826,108,-0.5268292683
9937357,11992.1875,3824,-2.3445738811,3264,2.0012262416,-7712,4.7283874923,-1570,142.256097561,-2333,95.7317073171,-1662,101.3414634146,-47,0.2043478261,-149,-0.647826087,105,-0.512195122
9937997,12011.71875,3664,-2.2464745555,3968,2.4328632741,-6784,4.159411404,-1570,142.256097561,-2333,95.7317073171,-1662,101.3414634146,-41,0.1782608696,-151,-0.6565217391,99,-0.4829268293
9938637,12031.25,3472,-2.1287553648,4912,3.0116492949,-6080,3.7277743716,-2075,129.8170731707,-2129,126.5243902439,-1947,118.7195121951,-42,0.1826086957,-146,-0.6347826087,95,-0.4634146341
9939277,12050.78125,3472,-2.1287553648,5760,3.5315757204,-5248,3.2176578786,-2522,114.8170731707,-1883,153.7804878049,-2230,135.9756097561,-33,0.1434782609,-145,-0.6304347826,91,-0.443902439
9939917,12070.3125,3600,-2.2072348253,6784,4.159411404,-4704,2.8841201717,-2522,114.8170731707,-1883,153.7804878049,-2230,135.9756097561,-31,0.1347826087,-147,-0.6391304348,90,-0.4390243902
9940557,12089.84375,3840,-2.3543838136,7792,4.7774371551,-4000,2.4524831392,-2602,95.243902439,-1562,158.6585365854,-2514,153.2926829268,-26,0.1130434783,-142,-0.6173913043,88,-0.4292682927
9941197,12109.375,4368,-2.678111588,8176,5.0128755365,-2480,1.5205395463,-2602,95.243902439,-1562,158.6585365854,-2514,153.2926829268,-19,0.0826086957,-141,-0.6130434783,88,-0.4292682927
9941837,12128.90625,4384,-2.6879215205,8240,5.0521152667,-1936,1.1870018394,-2092,72.1341463415,-1183,127.5609756098,-2706,165,-19,0.0826086957,-139,-0.6043478261,87,-0.4243902439
9942477,12148.4375,3152,-1.9325567137,8336,5.110974862,-2960,1.814837523,-1016,48.7804878049,-800,61.9512195122,-2720,165.8536585366,-10,0.0434782609,-136,-0.5913043478,88,-0.4292682927
9943117,12167.96875,1280,-0.7847946045,8320,5.1011649295,-3312,2.0306560392,-1016,48.7804878049,-800,61.9512195122,-2720,165.8536585366,-5,0.0217391304,-131,-0.5695652174,87,-0.4243902439
9943757,12187.5,-496,0.3041079093,8320,5.1011649295,-3216,1.9717964439,-589,37.6219512195,-617,35.9146341463,-2730,166.4634146341,0,0,-125,-0.5434782609,86,-0.4195121951
9944397,12207.03125,-1104,0.6768853464,8192,5.022685469,-3136,1.9227467811,-589,37.6219512195,-617,35.9146341463,-2730,166.4634146341,4,-0.0173913043,-121,-0.5260869565,84,-0.4097560976
9945037,12226.5625,-2192,1.3439607603,7760,4.75781729,-3104,1.903126916,-714,26.4024390244,-433,43.5365853659,-2780,169.512195122,9,-0.0391304348,-115,-0.5,85,-0.4146341463
9945677,12246.09375,-3744,2.2955242183,7856,4.8166768853,-3072,1.8835070509,-1054,16.7073170732,-274,64.2682926829,-2867,174.8170731707,12,-0.052173913,-109,-0.4739130435,85,-0.4146341463
9946317,12265.625,-5152,3.1587982833,8176,5.0128755365,-3408,2.0895156346,-1054,16.7073170732,-274,64.2682926829,-2867,174.8170731707,18,-0.0782608696,-106,-0.4608695652,89,-0.4341463415
9946957,12285.15625,-5440,3.3353770693,8000,4.9049662784,-3520,2.1581851625,-1697,7.012195122,-115,103.4756097561,-2949,179.8170731707,16,-0.0695652174,-97,-0.4217391304,90,-0.4390243902
9947597,12304.6875,-5696,3.4923359902,7440,4.5616186389,-4080,2.501532802,-1988,-3.1097560976,51,121.2195121951,-2944,179.512195122,21,-0.0913043478,-90,-0.3913043478,95,-0.4634146341
9948237,12324.21875,-5616,3.4432863274,7072,4.3359901901,-4016,2.4622930717,-1988,-3.1097560976,51,121.2195121951,-2944,179.512195122,24,-0.1043478261,-88,-0.3826086957,98,-0.4780487805
9948877,12343.75,-5680,3.4825260576,7104,4.3556100552,-3760,2.3053341508,-2263,-13.8414634146,227,137.987804878,-2915,177.743902439,24,-0.1043478261,-80,-0.347826087,105,-0.512195122
9949517,12363.28125,-6368,3.9043531576,7024,4.3065603924,-4096,2.5113427345,-2263,-13.8414634146,227,137.987804878,-2915,177.743902439,24,-0.1043478261,-73,-0.3173913043,106,-0.5170731707
9950157,12382.8125,-6016,3.6885346413,6800,4.1692213366,-4560,2.7958307787,-2429,-26.9512195122,442,148.1097560976,-2787,169.9390243902,23,-0.1,-65,-0.2826086957,112,-0.5463414634
9950797,12402.34375,-4816,2.9527896996,5936,3.6394849785,-5232,3.207847946,-2211,-40.4268292683,663,134.8170731707,-2604,158.7804878049,23,-0.1,-62,-0.2695652174,118,-0.5756097561
9951437,12421.875,-4208,2.5800122624,4768,2.9233599019,-5808,3.5610055181,-2211,-40.4268292683,663,134.8170731707,-2604,158.7804878049,19,-0.0826086957,-54,-0.2347826087,122,-0.5951219512
9952077,12441.40625,-4320,2.6486817903,4320,2.6486817903,-5760,3.5315757204,-2041,-50.3048780488,825,124.4512195122,-2534,154.512195122,16,-0.0695652174,-44,-0.1913043478,123,-0.6
9952717,12460.9375,-4272,2.6192519926,4048,2.4819129368,-5936,3.6394849785,-2041,-50.3048780488,825,124.4512195122,-2534,154.512195122,10,-0.0434782609,-36,-0.1565217391,127,-0.6195121951
9953357,12480.46875,-4304,2.6388718578,3264,2.0012262416,-7104,4.3556100552,-1813,-67.3780487805,1105,110.5487804878,-2354,143.5365853659,9,-0.0391304348,-35,-0.152173913,131,-0.6390243902
9953997,12500,-4400,2.6977314531,2304,1.4126302882,-7904,4.846106683,-1848,-80.3048780488,1317,112.6829268293,-2200,134.1463414634,5,-0.0217391304,-27,-0.1173913043,135,-0.6585365854
9954637,12519.53125,-4320,2.6486817903,1552,0.951563458,-8208,5.0324954016,-1848,-80.3048780488,1317,112.6829268293,-2200,134.1463414634,6,-0.0260869565,-28,-0.1217391304,136,-0.6634146341
9955277,12539.0625,-4064,2.4917228694,720,0.4414469651,-8480,5.1992642551,-2068,-98.4146341463,1614,126.0975609756,-2008,122.4390243902,-3,0.0130434783,-16,-0.0695652174,139,-0.6780487805
9955917,12558.59375,-3616,2.2170447578,-272,-0.1667688535,-10112,6.1998773758,-2068,-98.4146341463,1614,126.0975609756,-2008,122.4390243902,-5,0.0217391304,-12,-0.052173913,140,-0.6829268293
9956557,12578.125,-3392,2.079705702,-976,-0.598405886,-11440,7.0141017781,-1991,-114.6341463415,1880,121.4024390244,-1853,112.987804878,-12,0.052173913,-5,-0.0217391304,144,-0.7024390244
9957197,12597.65625,-3008,1.8442673207,-1456,-0.8927038627,-13168,8.0735744942,-1876,-127.012195122,2083,114.3902439024,-1609,98.1097560976,-14,0.0608695652,-3,-0.0130434783,142,-0.6926829268
9957837,12617.1875,-2928,1.7952176579,-2032,-1.2458614347,-14592,8.9466584917,-1876,-127.012195122,2083,114.3902439024,-1609,98.1097560976,-22,0.0956521739,8,0.0347826087,144,-0.7024390244
9958477,12636.71875,-3552,2.1778050276,-3040,-1.8638871858,-15440,9.4665849172,-1803,-131.4634146341,2156,109.9390243902,-1224,74.6341463415,-27,0.1173913043,7,0.0304347826,145,-0.7073170732
9959117,12656.25,-2992,1.8344573881,-3744,-2.2955242183,-16400,10.0551808706,-1714,-143.3536585366,2351,104.512195122,-955,58.2317073171,-32,0.1391304348,14,0.0608695652,144,-0.7024390244
9959757,12675.78125,-2016,1.2360515021,-5264,-3.2274678112,-18224,11.1735131821,-1714,-143.3536585366,2351,104.512195122,-955,58.2317073171,-32,0.1391304348,15,0.0652173913,143,-0.6975609756
9960397,12695.3125,-2480,1.5205395463,-6144,-3.7670141018,-20416,12.5174739424,-1259,-142.743902439,2341,76.7682926829,-795,48.4756097561,-38,0.1652173913,25,0.1086956522,140,-0.6829268293
9961037,12714.84375,-3008,1.8442673207,-7248,-4.4438994482,-19648,12.0465971796,-1259,-142.743902439,2341,76.7682926829,-795,48.4756097561,-39,0.1695652174,26,0.1130434783,140,-0.6829268293
9961677,12734.375,-1696,1.039852851,-7984,-4.8951563458,-18032,11.0557939914,-1674,-138.6585365854,2274,102.0731707317,-732,44.6341463415,-44,0.1913043478,29,0.1260869565,138,-0.6731707317
9962317,12753.90625,-336,0.2060085837,-8064,-4.9442060086,-18864,11.5659104844,-1329,-139.0243902439,2280,81.0365853659,-661,40.3048780488,-51,0.2217391304,31,0.1347826087,138,-0.6731707317
9962957,12773.4375,64,-0.0392397302,-8720,-5.3464132434,-19520,11.9681177192,-1329,-139.0243902439,2280,81.0365853659,-661,40.3048780488,-52,0.2260869565,33,0.1434782609,135,-0.6585365854
9963597,12792.96875,32,-0.0196198651,-9744,-5.974248927,-17520,10.7418761496,-1207,-133.9024390244,2196,73.5975609756,-510,31.0975609756,-53,0.2304347826,36,0.1565217391,133,-0.6487804878
9964237,12812.5,384,-0.2354383814,-10528,-6.4549356223,-16096,9.8687921521,-1207,-133.9024390244,2196,73.5975609756,-510,31.0975609756,-59,0.2565217391,44,0.1913043478,127,-0.6195121951
9964877,12832.03125,1840,-1.128142244,-10784,-6.6118945432,-15888,9.7412630288,-1429,-134.6951219512,2209,87.1341463415,-472,28.7804878049,-60,0.2608695652,44,0.1913043478,126,-0.6146341463
9965517,12851.5625,2752,-1.6873083998,-11696,-7.171060699,-15360,9.4175352544,-1292,-137.6829268293,2258,78.7804878049,-290,17.6829268293,-64,0.2782608696,48,0.2086956522,121,-0.5902439024
9966157,12871.09375,2640,-1.6186388719,-12320,-7.5536480687,-15056,9.2311465359,-1292,-137.6829268293,2258,78.7804878049,-290,17.6829268293,-64,0.2782608696,45,0.1956521739,120,-0.5853658537
9966797,12890.625,2816,-1.72654813,-12192,-7.4751686082,-15504,9.5058246475,-1560,-140.487804878,2304,95.1219512195,-202,12.3170731707,-69,0.3,52,0.2260869565,113,-0.5512195122
9967437,12910.15625,4160,-2.5505824647,-13056,-8.0049049663,-16304,9.9963212753,-1560,-140.487804878,2304,95.1219512195,-202,12.3170731707,-71,0.3086956522,57,0.247826087,111,-0.5414634146
9968077,12929.6875,4960,-3.0410790926,-14848,-9.1036174126,-16096,9.8687921521,-1650,-140.0609756098,2297,100.6097560976,-10,0.6097560976,-72,0.3130434783,54,0.2347826087,108,-0.5268292683
9968717,12949.21875,4992,-3.0606989577,-16160,-9.9080318823,-14832,9.0938074801,-1652,-131.3414634146,2154,100.7317073171,-102,6.2195121951,-74,0.3217391304,60,0.2608695652,103,-0.5024390244
9969357,12968.75,5136,-3.1489883507,-16752,-10.2709993869,-14256,8.740649908,-1652,-131.3414634146,2154,100.7317073171,-102,6.2195121951,-75,0.3260869565,54,0.2347826087,100,-0.487804878
9969997,12988.28125,6304,-3.8651134273,-17392,-10.6633966891,-15024,9.2115266708,-1244,-127.5609756098,2092,75.8536585366,-324,19.756097561,-79,0.3434782609,60,0.2608695652,96,-0.4682926829
9970637,13007.8125,7136,-4.3752299203,-18096,-11.0950337216,-16464,10.0944206009,-83,-117.6219512195,1929,5.0609756098,-231,14.0853658537,-77,0.3347826087,59,0.2565217391,90,-0.4390243902
9971277,13027.34375,4624,-2.8350705089,-18512,-11.3500919681,-17632,10.8105456775,-83,-117.6219512195,1929,5.0609756098,-231,14.0853658537,-78,0.3391304348,58,0.252173913,90,-0.4390243902
9971917,13046.875,1360,-0.8338442673,-18000,-11.0361741263,-16528,10.1336603311,-176,-83.3536585366,1367,10.7317073171,-114,6.9512195122,-82,0.3565217391,58,0.252173913,87,-0.4243902439
9972557,13066.40625,-752,0.4610668302,-16720,-10.2513795218,-13824,8.475781729,-176,-83.3536585366,1367,10.7317073171,-114,6.9512195122,-79,0.3434782609,61,0.2652173913,84,-0.4097560976
9973197,13085.9375,-608,0.3727774372,-15536,-9.5254445126,-13056,8.0049049663,-1367,-56.2195121951,922,83.3536585366,18,-1.0975609756,-82,0.3565217391,60,0.2608695652,82,-0.4
9973837,13105.46875,912,-0.5591661557,-15344,-9.4077253219,-13568,8.3188228081,-2274,-37.5,615,138.6585365854,323,-19.6951219512,-81,0.352173913,58,0.252173913,81,-0.3951219512
9974477,13125,1264,-0.774984672,-14336,-8.7896995708,-13216,8.1030042918,-2274,-37.5,615,138.6585365854,323,-19.6951219512,-80,0.347826087,60,0.2608695652,81,-0.3951219512
9975117,13144.53125,1744,-1.0692826487,-13232,-8.1128142244,-11376,6.9748620478,-2897,-27.8048780488,456,176.6463414634,707,-43.1097560976,-79,0.3434782609,58,0.252173913,79,-0.3853658537
9975757,13164.0625,4384,-2.6879215205,-13040,-7.9950950337,-8640,5.2973635806,-2897,-27.8048780488,456,176.6463414634,707,-43.1097560976,-78,0.3391304348,58,0.252173913,79,-0.3853658537
9976397,13183.59375,8176,-5.0128755365,-14048,-8.6131207848,-6752,4.1397915389,-2634,-17.0731707317,280,160.6097560976,1269,-77.3780487805,-78,0.3391304348,63,0.2739130435,79,-0.3853658537
9977037,13203.125,8896,-5.4543225015,-14064,-8.6229307174,-5296,3.2470876763,-1244,-4.0243902439,66,75.8536585366,1527,-93.1097560976,-75,0.3260869565,59,0.2565217391,78,-0.3804878049
9977677,13222.65625,7584,-4.6499080319,-13760,-8.4365419988,-4864,2.9822194972,-1244,-4.0243902439,66,75.8536585366,1527,-93.1097560976,-75,0.3260869565,61,0.2652173913,79,-0.3853658537
9978317,13242.1875,6656,-4.0809319436,-14288,-8.7602697731,-4624,2.8350705089,-749,-1.0365853659,17,45.6707317073,1833,-111.7682926829,-70,0.3043478261,60,0.2608695652,80,-0.3902439024
9978957,13261.71875,5840,-3.5806253832,-14960,-9.1722869405,-5104,3.1293684856,-893,-0.4268292683,7,54.4512195122,2014,-122.8048780488,-67,0.2913043478,61,0.2652173913,79,-0.3853658537
9979597,13281.25,4880,-2.9920294298,-15664,-9.603923973,-5984,3.6689147762,-893,-0.4268292683,7,54.4512195122,2014,-122.8048780488,-62,0.2695652174,57,0.247826087,81,-0.3951219512
9980237,13300.78125,4128,-2.5309625996,-16064,-9.8491722869,-6320,3.8749233599,-1461,6.0365853659,-99,89.0853658537,2081,-126.8902439024,-56,0.2434782609,55,0.2391304348,82,-0.4
9980877,13320.3125,2864,-1.7559779277,-17040,-10.4475781729,-5920,3.629675046,-1461,6.0365853659,-99,89.0853658537,2081,-126.8902439024,-54,0.2347826087,58,0.252173913,81,-0.3951219512
9981517,13339.84375,1728,-1.0594727161,-18464,-11.3206621704,-5664,3.4727161251,-2035,15.9756097561,-262,124.0853658537,2187,-133.3536585366,-50,0.2173913043,57,0.247826087,84,-0.4097560976
9982157,13359.375,1040,-0.6376456162,-19936,-12.2231759657,-5888,3.6100551809,-2635,27.8658536585,-457,160.6707317073,2290,-139.6341463415,-49,0.2130434783,55,0.2391304348,84,-0.4097560976
9982797,13378.90625,944,-0.5787860208,-20640,-12.6548129982,-6176,3.7866339669,-2635,27.8658536585,-457,160.6707317073,2290,-139.6341463415,-44,0.1913043478,51,0.2217391304,89,-0.4341463415
9983437,13398.4375,2240,-1.3733905579,-20176,-12.370324954,-6000,3.6787247088,-3046,37.6829268293,-618,185.7317073171,2293,-139.8170731707,-43,0.1869565217,50,0.2173913043,89,-0.4341463415
9984077,13417.96875,3904,-2.3936235438,-19744,-12.105456775,-7472,4.581238504,-3046,37.6829268293,-618,185.7317073171,2293,-139.8170731707,-36,0.1565217391,47,0.2043478261,95,-0.4634146341
9984717,13437.5,3840,-2.3543838136,-20464,-12.54690374,-9520,5.8369098712,-2201,30.1829268293,-495,134.2073170732,2408,-146.8292682927,-37,0.1608695652,44,0.1913043478,98,-0.4780487805
9985357,13457.03125,2592,-1.5892090742,-20752,-12.7234825261,-10176,6.2391171061,-1326,29.6951219512,-487,80.8536585366,2538,-154.756097561,-31,0.1347826087,43,0.1869565217,100,-0.487804878
9985997,13476.5625,992,-0.6082158185,-20784,-12.7431023912,-10752,6.5922746781,-1326,29.6951219512,-487,80.8536585366,2538,-154.756097561,-28,0.1217391304,38,0.1652173913,101,-0.4926829268
