Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
1563294,9824.21875,1888,-1.1575720417,-15840,-9.7118332311,-2976,1.8246474555,-12,2.9268292683,-48,0.7317073171,-17,1.0365853659,-51,0.2217391304,38,0.1652173913,125,-0.6097560976
1563934,9843.75,1984,-1.216431637,-15792,-9.6824034335,-2912,1.7854077253,-12,2.9268292683,-48,0.7317073171,-17,1.0365853659,-50,0.2173913043,37,0.1608695652,125,-0.6097560976
1564574,9863.28125,2000,-1.2262415696,-15872,-9.7314530963,-2896,1.7755977928,-12,2.1951219512,-36,0.7317073171,-4,0.243902439,-50,0.2173913043,36,0.1565217391,125,-0.6097560976
1565214,9882.8125,2064,-1.2654812998,-15936,-9.7706928265,-2960,1.814837523,14,1.5853658537,-26,-0.8536585366,10,-0.6097560976,-51,0.2217391304,40,0.1739130435,127,-0.6195121951
1565854,9902.34375,2000,-1.2262415696,-15872,-9.7314530963,-2976,1.8246474555,14,1.5853658537,-26,-0.8536585366,10,-0.6097560976,-51,0.2217391304,39,0.1695652174,127,-0.6195121951
1566494,9921.875,1904,-1.1673819742,-15792,-9.6824034335,-3008,1.8442673207,25,1.0365853659,-17,-1.5243902439,17,-1.0365853659,-50,0.2173913043,38,0.1652173913,126,-0.6146341463
1567134,9941.40625,1952,-1.1968117719,-15888,-9.7412630288,-3024,1.8540772532,-4,1.2804878049,-21,0.243902439,12,-0.7317073171,-51,0.2217391304,40,0.1739130435,126,-0.6146341463
1567774,9960.9375,1952,-1.1968117719,-15904,-9.7510729614,-3024,1.8540772532,-4,1.2804878049,-21,0.243902439,12,-0.7317073171,-51,0.2217391304,37,0.1608695652,125,-0.6097560976
1568414,9980.46875,2048,-1.2556713673,-15824,-9.7020232986,-3088,1.8933169834,-12,1.7682926829,-29,0.7317073171,8,-0.487804878,-50,0.2173913043,39,0.1695652174,125,-0.6097560976
1569054,10000,2032,-1.2458614347,-15776,-9.6725935009,-3120,1.9129368486,-12,1.7682926829,-29,0.7317073171,8,-0.487804878,-50,0.2173913043,36,0.1565217391,127,-0.6195121951
1569694,10019.53125,2064,-1.2654812998,-15792,-9.6824034335,-3040,1.8638871858,-11,2.256097561,-37,0.6707317073,9,-0.5487804878,-51,0.2217391304,39,0.1695652174,125,-0.6097560976
1570334,10039.0625,1984,-1.216431637,-15840,-9.7118332311,-3088,1.8933169834,-25,2.3170731707,-38,1.5243902439,6,-0.3658536585,-50,0.2173913043,39,0.1695652174,126,-0.6146341463
1570974,10058.59375,2048,-1.2556713673,-15840,-9.7118332311,-3008,1.8442673207,-25,2.3170731707,-38,1.5243902439,6,-0.3658536585,-51,0.2217391304,39,0.1695652174,124,-0.6048780488
1571614,10078.125,2112,-1.2949110975,-15872,-9.7314530963,-3040,1.8638871858,-11,2.3780487805,-39,0.6707317073,1,-0.0609756098,-52,0.2260869565,35,0.152173913,127,-0.6195121951
1572254,10097.65625,2048,-1.2556713673,-15872,-9.7314530963,-2960,1.814837523,-11,2.3780487805,-39,0.6707317073,1,-0.0609756098,-51,0.2217391304,36,0.1565217391,126,-0.6146341463
1572894,10117.1875,2032,-1.2458614347,-15872,-9.7314530963,-2976,1.8246474555,2,2.256097561,-37,-0.1219512195,2,-0.1219512195,-50,0.2173913043,37,0.1608695652,126,-0.6146341463
1573534,10136.71875,2016,-1.2360515021,-15888,-9.7412630288,-3008,1.8442673207,-6,2.6219512195,-43,0.3658536585,2,-0.1219512195,-50,0.2173913043,35,0.152173913,125,-0.6097560976
1574174,10156.25,2064,-1.2654812998,-15824,-9.7020232986,-2992,1.8344573881,-6,2.6219512195,-43,0.3658536585,2,-0.1219512195,-51,0.2217391304,41,0.1782608696,126,-0.6146341463
1574814,10175.78125,2016,-1.2360515021,-15760,-9.6627835684,-2912,1.7854077253,-23,3.0487804878,-50,1.4024390244,-10,0.6097560976,-51,0.2217391304,40,0.1739130435,125,-0.6097560976
1575454,10195.3125,2064,-1.2654812998,-15728,-9.6431637032,-2864,1.7559779277,-33,2.8048780488,-46,2.012195122,-16,0.9756097561,-53,0.2304347826,38,0.1652173913,126,-0.6146341463
1576094,10214.84375,2208,-1.3537706928,-15776,-9.6725935009,-2832,1.7363580625,-33,2.8048780488,-46,2.012195122,-16,0.9756097561,-52,0.2260869565,36,0.1565217391,126,-0.6146341463
1576734,10234.375,2128,-1.30472103,-15744,-9.6529736358,-2832,1.7363580625,-26,2.4390243902,-40,1.5853658537,-19,1.1585365854,-51,0.2217391304,39,0.1695652174,126,-0.6146341463
1577374,10253.90625,2064,-1.2654812998,-15792,-9.6824034335,-2816,1.72654813,-26,2.4390243902,-40,1.5853658537,-19,1.1585365854,-51,0.2217391304,38,0.1652173913,125,-0.6097560976
1578014,10273.4375,2064,-1.2654812998,-15824,-9.7020232986,-2848,1.7461679951,-12,2.012195122,-33,0.7317073171,-14,0.8536585366,-51,0.2217391304,35,0.152173913,126,-0.6146341463
1578654,10292.96875,2000,-1.2262415696,-15856,-9.7216431637,-2928,1.7952176579,-8,1.8902439024,-31,0.487804878,-13,0.7926829268,-50,0.2173913043,36,0.1565217391,127,-0.6195121951
1579294,10312.5,2016,-1.2360515021,-15840,-9.7118332311,-2928,1.7952176579,-8,1.8902439024,-31,0.487804878,-13,0.7926829268,-51,0.2217391304,38,0.1652173913,125,-0.6097560976
1579934,10332.03125,2000,-1.2262415696,-15872,-9.7314530963,-2960,1.814837523,-12,1.8292682927,-30,0.7317073171,-16,0.9756097561,-51,0.2217391304,39,0.1695652174,125,-0.6097560976
1580574,10351.5625,1984,-1.216431637,-15824,-9.7020232986,-2992,1.8344573881,-12,1.8292682927,-30,0.7317073171,-16,0.9756097561,-52,0.2260869565,37,0.1608695652,126,-0.6146341463
1581214,10371.09375,1936,-1.1870018394,-15888,-9.7412630288,-2976,1.8246474555,-19,2.0731707317,-34,1.1585365854,-18,1.0975609756,-54,0.2347826087,37,0.1608695652,126,-0.6146341463
1581854,10390.625,1936,-1.1870018394,-15904,-9.7510729614,-3008,1.8442673207,-26,2.3780487805,-39,1.5853658537,-20,1.2195121951,-50,0.2173913043,38,0.1652173913,126,-0.6146341463
1582494,10410.15625,1920,-1.1771919068,-15808,-9.692213366,-3072,1.8835070509,-26,2.3780487805,-39,1.5853658537,-20,1.2195121951,-53,0.2304347826,39,0.1695652174,124,-0.6048780488
1583134,10429.6875,1968,-1.2066217045,-15872,-9.7314530963,-3008,1.8442673207,-19,2.5609756098,-42,1.1585365854,-18,1.0975609756,-52,0.2260869565,37,0.1608695652,124,-0.6048780488
1583774,10449.21875,1888,-1.1575720417,-15856,-9.7216431637,-2976,1.8246474555,-19,2.5609756098,-42,1.1585365854,-18,1.0975609756,-52,0.2260869565,38,0.1652173913,126,-0.6146341463
1584414,10468.75,1952,-1.1968117719,-15872,-9.7314530963,-2960,1.814837523,-12,2.8048780488,-46,0.7317073171,-4,0.243902439,-51,0.2217391304,36,0.1565217391,125,-0.6097560976
1585054,10488.28125,1936,-1.1870018394,-15856,-9.7216431637,-2992,1.8344573881,-11,2.6829268293,-44,0.6707317073,8,-0.487804878,-50,0.2173913043,36,0.1565217391,126,-0.6146341463
1585694,10507.8125,1984,-1.216431637,-15968,-9.7903126916,-2928,1.7952176579,-11,2.6829268293,-44,0.6707317073,8,-0.487804878,-51,0.2217391304,40,0.1739130435,126,-0.6146341463
1586334,10527.34375,2016,-1.2360515021,-15920,-9.7608828939,-2992,1.8344573881,-8,2.743902439,-45,0.487804878,16,-0.9756097561,-54,0.2347826087,40,0.1739130435,126,-0.6146341463
1586974,10546.875,1968,-1.2066217045,-15872,-9.7314530963,-2976,1.8246474555,-5,2.8048780488,-46,0.3048780488,12,-0.7317073171,-51,0.2217391304,35,0.152173913,125,-0.6097560976
1587614,10566.40625,1952,-1.1968117719,-15856,-9.7216431637,-2960,1.814837523,-5,2.8048780488,-46,0.3048780488,12,-0.7317073171,-52,0.2260869565,39,0.1695652174,126,-0.6146341463
1588254,10585.9375,2016,-1.2360515021,-15904,-9.7510729614,-2896,1.7755977928,-11,3.1707317073,-52,0.6707317073,12,-0.7317073171,-51,0.2217391304,40,0.1739130435,125,-0.6097560976
1588894,10605.46875,2016,-1.2360515021,-15840,-9.7118332311,-2912,1.7854077253,-11,3.1707317073,-52,0.6707317073,12,-0.7317073171,-51,0.2217391304,38,0.1652173913,125,-0.6097560976
1589534,10625,2048,-1.2556713673,-15808,-9.692213366,-2896,1.7755977928,-12,3.1097560976,-51,0.7317073171,9,-0.5487804878,-51,0.2217391304,40,0.1739130435,125,-0.6097560976
1590174,10644.53125,2080,-1.2752912324,-15776,-9.6725935009,-2880,1.7657878602,-14,3.2317073171,-53,0.8536585366,8,-0.487804878,-50,0.2173913043,40,0.1739130435,124,-0.6048780488
1590814,10664.0625,2144,-1.3145309626,-15856,-9.7216431637,-2816,1.72654813,-14,3.2317073171,-53,0.8536585366,8,-0.487804878,-51,0.2217391304,38,0.1652173913,125,-0.6097560976
1591454,10683.59375,2160,-1.3243408952,-15936,-9.7706928265,-2848,1.7461679951,-3,2.8658536585,-47,0.1829268293,4,-0.243902439,-52,0.2260869565,37,0.1608695652,127,-0.6195121951
1592094,10703.125,2128,-1.30472103,-15904,-9.7510729614,-2880,1.7657878602,-3,2.8658536585,-47,0.1829268293,4,-0.243902439,-52,0.2260869565,36,0.1565217391,126,-0.6146341463
1592734,10722.65625,2160,-1.3243408952,-15872,-9.7314530963,-2912,1.7854077253,9,2.6829268293,-44,-0.5487804878,1,-0.0609756098,-53,0.2304347826,39,0.1695652174,125,-0.6097560976
1593374,10742.1875,2096,-1.2851011649,-15792,-9.6824034335,-2912,1.7854077253,7,2.987804878,-49,-0.4268292683,0,0,-50,0.2173913043,36,0.1565217391,125,-0.6097560976
1594014,10761.71875,2032,-1.2458614347,-15856,-9.7216431637,-2896,1.7755977928,7,2.987804878,-49,-0.4268292683,0,0,-51,0.2217391304,37,0.1608695652,126,-0.6146341463
1594654,10781.25,2064,-1.2654812998,-15888,-9.7412630288,-2848,1.7461679951,5,3.3536585366,-55,-0.3048780488,-7,0.4268292683,-51,0.2217391304,41,0.1782608696,126,-0.6146341463
1595294,10800.78125,2032,-1.2458614347,-15936,-9.7706928265,-2896,1.7755977928,5,3.3536585366,-55,-0.3048780488,-7,0.4268292683,-51,0.2217391304,38,0.1652173913,126,-0.6146341463
1595934,10820.3125,2064,-1.2654812998,-15872,-9.7314530963,-2832,1.7363580625,-11,3.5365853659,-58,0.6707317073,-14,0.8536585366,-51,0.2217391304,36,0.1565217391,125,-0.6097560976
1596574,10839.84375,2096,-1.2851011649,-15792,-9.6824034335,-2832,1.7363580625,-8,3.2317073171,-53,0.487804878,-21,1.2804878049,-52,0.2260869565,42,0.1826086957,125,-0.6097560976
1597214,10859.375,2128,-1.30472103,-15824,-9.7020232986,-2816,1.72654813,-8,3.2317073171,-53,0.487804878,-21,1.2804878049,-51,0.2217391304,39,0.1695652174,125,-0.6097560976
1597854,10878.90625,2080,-1.2752912324,-15776,-9.6725935009,-2896,1.7755977928,3,2.987804878,-49,-0.1829268293,-18,1.0975609756,-50,0.2173913043,35,0.152173913,127,-0.6195121951
1598494,10898.4375,2016,-1.2360515021,-15792,-9.6824034335,-2848,1.7461679951,12,2.9268292683,-48,-0.7317073171,-12,0.7317073171,-50,0.2173913043,35,0.152173913,127,-0.6195121951
1599134,10917.96875,2000,-1.2262415696,-15808,-9.692213366,-2880,1.7657878602,12,2.9268292683,-48,-0.7317073171,-12,0.7317073171,-51,0.2217391304,39,0.1695652174,126,-0.6146341463
1599774,10937.5,2016,-1.2360515021,-15808,-9.692213366,-2848,1.7461679951,8,2.8048780488,-46,-0.487804878,-7,0.4268292683,-50,0.2173913043,40,0.1739130435,125,-0.6097560976
1600414,10957.03125,2000,-1.2262415696,-15856,-9.7216431637,-2912,1.7854077253,8,2.8048780488,-46,-0.487804878,-7,0.4268292683,-50,0.2173913043,37,0.1608695652,127,-0.6195121951
1601054,10976.5625,2016,-1.2360515021,-15808,-9.692213366,-2928,1.7952176579,4,2.8658536585,-47,-0.243902439,-6,0.3658536585,-52,0.2260869565,37,0.1608695652,126,-0.6146341463
1601694,10996.09375,1968,-1.2066217045,-15872,-9.7314530963,-2832,1.7363580625,10,2.8658536585,-47,-0.6097560976,-8,0.487804878,-51,0.2217391304,39,0.1695652174,125,-0.6097560976
1602334,11015.625,1968,-1.2066217045,-15824,-9.7020232986,-2848,1.7461679951,10,2.8658536585,-47,-0.6097560976,-8,0.487804878,-50,0.2173913043,38,0.1652173913,124,-0.6048780488
1602974,11035.15625,1904,-1.1673819742,-15776,-9.6725935009,-2976,1.8246474555,12,2.8658536585,-47,-0.7317073171,-5,0.3048780488,-53,0.2304347826,37,0.1608695652,125,-0.6097560976
1603614,11054.6875,1936,-1.1870018394,-15776,-9.6725935009,-2912,1.7854077253,12,2.8658536585,-47,-0.7317073171,-5,0.3048780488,-52,0.2260869565,35,0.152173913,127,-0.6195121951
1604254,11074.21875,1952,-1.1968117719,-15760,-9.6627835684,-2864,1.7559779277,20,2.8658536585,-47,-1.2195121951,-2,0.1219512195,-50,0.2173913043,35,0.152173913,124,-0.6048780488
1604894,11093.75,2016,-1.2360515021,-15840,-9.7118332311,-2896,1.7755977928,19,2.5609756098,-42,-1.1585365854,0,0,-50,0.2173913043,36,0.1565217391,125,-0.6097560976
1605534,11113.28125,2048,-1.2556713673,-15872,-9.7314530963,-2912,1.7854077253,19,2.5609756098,-42,-1.1585365854,0,0,-51,0.2217391304,40,0.1739130435,126,-0.6146341463
1606174,11132.8125,2224,-1.3635806254,-15920,-9.7608828939,-3040,1.8638871858,35,1.0365853659,-17,-2.1341463415,13,-0.7926829268,-51,0.2217391304,42,0.1826086957,125,-0.6097560976
1606814,11152.34375,3088,-1.8933169834,-15840,-9.7118332311,-3552,2.1778050276,321,-2.5609756098,42,-19.5731707317,77,-4.6951219512,-51,0.2217391304,35,0.152173913,125,-0.6097560976
1607454,11171.875,4032,-2.4721030043,-15440,-9.4665849172,-4672,2.8645003066,321,-2.5609756098,42,-19.5731707317,77,-4.6951219512,-49,0.2130434783,39,0.1695652174,124,-0.6048780488
1608094,11191.40625,4560,-2.7958307787,-15568,-9.5450643777,-6848,4.1986511343,1068,-6.4634146341,106,-65.1219512195,163,-9.9390243902,-49,0.2130434783,39,0.1695652174,124,-0.6048780488
1608734,11210.9375,4928,-3.0214592275,-15504,-9.5058246475,-8768,5.3758430411,1068,-6.4634146341,106,-65.1219512195,163,-9.9390243902,-46,0.2,38,0.1652173913,121,-0.5902439024
1609374,11230.46875,4480,-2.7467811159,-16336,-10.0159411404,-11776,7.2201103617,1619,-3.7804878049,62,-98.7195121951,217,-13.2317073171,-44,0.1913043478,36,0.1565217391,122,-0.5951219512
1610014,11250,4096,-2.5113427345,-16816,-10.3102391171,-13760,8.4365419988,1599,19.756097561,-324,-97.5,246,-15,-41,0.1782608696,36,0.1565217391,121,-0.5902439024
1610654,11269.53125,4976,-3.0508890251,-17248,-10.5751072961,-15344,9.4077253219,1599,19.756097561,-324,-97.5,246,-15,-39,0.1695652174,40,0.1739130435,118,-0.5756097561
1611294,11289.0625,5328,-3.2667075414,-17904,-10.977314531,-16720,10.2513795218,1438,52.6219512195,-863,-87.6829268293,231,-14.0853658537,-37,0.1608695652,38,0.1652173913,119,-0.5804878049
1611934,11308.59375,5584,-3.4236664623,-18896,-11.5855303495,-17888,10.9675045984,1438,52.6219512195,-863,-87.6829268293,231,-14.0853658537,-39,0.1695652174,35,0.152173913,120,-0.5853658537
1612574,11328.125,7120,-4.3654199877,-20128,-12.3408951563,-18240,11.1833231147,1103,88.7804878049,-1456,-67.256097561,127,-7.743902439,-36,0.1565217391,32,0.1391304348,122,-0.5951219512
1613214,11347.65625,7744,-4.7480073574,-21056,-12.9098712446,-17808,10.9184549356,1178,121.5853658537,-1994,-71.8292682927,-113,6.8902439024,-33,0.1434782609,33,0.1434782609,122,-0.5951219512
1613854,11367.1875,7760,-4.75781729,-21936,-13.4494175353,-16864,10.3396689148,1178,121.5853658537,-1994,-71.8292682927,-113,6.8902439024,-32,0.1391304348,28,0.1217391304,125,-0.6097560976
1614494,11386.71875,7632,-4.6793378296,-23024,-14.1164929491,-15664,9.603923973,1242,148.7804878049,-2440,-75.7317073171,-366,22.3170731707,-32,0.1391304348,28,0.1217391304,127,-0.6195121951
1615134,11406.25,7040,-4.316370325,-24080,-14.7639484979,-14480,8.8779889638,1242,148.7804878049,-2440,-75.7317073171,-366,22.3170731707,-32,0.1391304348,28,0.1217391304,130,-0.6341463415
1615774,11425.78125,6288,-3.8553034948,-24384,-14.9503372164,-13296,8.1520539546,1222,171.7682926829,-2817,-74.512195122,-592,36.0975609756,-29,0.1260869565,21,0.0913043478,132,-0.643902439
1616414,11445.3125,5680,-3.4825260576,-23904,-14.6560392397,-12672,7.7694665849,1146,187.743902439,-3079,-69.8780487805,-791,48.2317073171,-28,0.1217391304,19,0.0826086957,136,-0.6634146341
1617054,11464.84375,4896,-3.0018393624,-23312,-14.2930717351,-11632,7.1318209687,1146,187.743902439,-3079,-69.8780487805,-791,48.2317073171,-30,0.1304347826,19,0.0826086957,138,-0.6731707317
1617694,11484.375,4448,-2.7271612508,-23088,-14.1557326793,-10000,6.1312078479,1015,194.512195122,-3190,-61.8902439024,-912,55.6097560976,-28,0.1217391304,14,0.0608695652,140,-0.6829268293
1618334,11503.90625,3968,-2.4328632741,-22400,-13.7339055794,-9024,5.532801962,843,195.7926829268,-3211,-51.4024390244,-946,57.6829268293,-26,0.1130434783,8,0.0347826087,144,-0.7024390244
1618974,11523.4375,3680,-2.256284488,-21120,-12.9491109749,-8352,5.1207847946,843,195.7926829268,-3211,-51.4024390244,-946,57.6829268293,-25,0.1086956522,9,0.0391304348,144,-0.7024390244
1619614,11542.96875,3408,-2.0895156346,-19600,-12.017167382,-7840,4.8068669528,803,188.2317073171,-3087,-48.9634146341,-961,58.5975609756,-26,0.1130434783,6,0.0260869565,146,-0.712195122
1620254,11562.5,2672,-1.638258737,-18192,-11.153893317,-7344,4.5027590435,803,188.2317073171,-3087,-48.9634146341,-961,58.5975609756,-21,0.0913043478,0,0,149,-0.7268292683
1620894,11582.03125,1728,-1.0594727161,-16624,-10.1925199264,-6816,4.1790312692,714,176.0975609756,-2888,-43.5365853659,-942,57.4390243902,-25,0.1086956522,-7,-0.0304347826,151,-0.7365853659
1621534,11601.5625,1264,-0.774984672,-14736,-9.0349478847,-6592,4.0416922134,622,161.7073170732,-2652,-37.9268292683,-878,53.5365853659,-21,0.0913043478,-9,-0.0391304348,150,-0.7317073171
1622174,11621.09375,944,-0.5787860208,-13328,-8.1716738197,-6304,3.8651134273,622,161.7073170732,-2652,-37.9268292683,-878,53.5365853659,-19,0.0826086957,-13,-0.0565217391,152,-0.7414634146
1622814,11640.625,432,-0.264868179,-11952,-7.3280196199,-5936,3.6394849785,560,145,-2378,-34.1463414634,-794,48.4146341463,-21,0.0913043478,-14,-0.0608695652,151,-0.7365853659
1623454,11660.15625,-16,0.0098099326,-10368,-6.3568362968,-6096,3.7375843041,560,145,-2378,-34.1463414634,-794,48.4146341463,-19,0.0826086957,-17,-0.0739130435,154,-0.7512195122
1624094,11679.6875,-544,0.3335377069,-8960,-5.4935622318,-6256,3.8356836297,564,127.3170731707,-2088,-34.3902439024,-705,42.987804878,-19,0.0826086957,-16,-0.0695652174,152,-0.7414634146
1624734,11699.21875,-1088,0.6670754139,-7888,-4.8362967505,-6288,3.8553034948,577,108.4146341463,-1778,-35.1829268293,-584,35.6097560976,-15,0.0652173913,-26,-0.1130434783,154,-0.7512195122
1625374,11718.75,-1296,0.7946045371,-6992,-4.2869405273,-6640,4.071122011,577,108.4146341463,-1778,-35.1829268293,-584,35.6097560976,-15,0.0652173913,-23,-0.1,154,-0.7512195122
1626014,11738.28125,-1600,0.9809932557,-6016,-3.6885346413,-7392,4.5321888412,609,91.3414634146,-1498,-37.1341463415,-457,27.8658536585,-13,0.0565217391,-26,-0.1130434783,153,-0.7463414634
1626654,11757.8125,-2144,1.3145309626,-5136,-3.1489883507,-7584,4.6499080319,609,91.3414634146,-1498,-37.1341463415,-457,27.8658536585,-11,0.047826087,-32,-0.1391304348,154,-0.7512195122
1627294,11777.34375,-2576,1.5793991416,-4288,-2.6290619252,-7968,4.8853464132,513,75.7926829268,-1243,-31.2804878049,-355,21.6463414634,-9,0.0391304348,-31,-0.1347826087,151,-0.7365853659
1627934,11796.875,-2864,1.7559779277,-3440,-2.1091354997,-8224,5.0423053342,352,61.5853658537,-1010,-21.4634146341,-304,18.5365853659,-10,0.0434782609,-32,-0.1391304348,150,-0.7317073171
1628574,11816.40625,-3008,1.8442673207,-2800,-1.7167381974,-8752,5.3660331085,352,61.5853658537,-1010,-21.4634146341,-304,18.5365853659,-8,0.0347826087,-33,-0.1434782609,149,-0.7268292683
1629214,11835.9375,-2816,1.72654813,-2384,-1.461679951,-8960,5.4935622318,227,48.1097560976,-789,-13.8414634146,-244,14.8780487805,-6,0.0260869565,-35,-0.152173913,149,-0.7268292683
1629854,11855.46875,-2992,1.8344573881,-1648,-1.0104230533,-10000,6.1312078479,314,36.4024390244,-597,-19.1463414634,-196,11.9512195122,-8,0.0347826087,-32,-0.1391304348,148,-0.7219512195
1630494,11875,-3104,1.903126916,-1296,-0.7946045371,-10848,6.6511342735,314,36.4024390244,-597,-19.1463414634,-196,11.9512195122,-6,0.0260869565,-34,-0.147826087,148,-0.7219512195
1631134,11894.53125,-2912,1.7854077253,-1216,-0.7455548743,-11408,6.9944819129,320,27.0731707317,-444,-19.512195122,-160,9.756097561,-5,0.0217391304,-36,-0.1565217391,148,-0.7219512195
1631774,11914.0625,-2944,1.8050275904,-1120,-0.686695279,-12096,7.4163090129,320,27.0731707317,-444,-19.512195122,-160,9.756097561,-7,0.0304347826,-39,-0.1695652174,148,-0.7219512195
1632414,11933.59375,-3456,2.1189454323,-784,-0.4806866953,-12752,7.8185162477,420,20.3048780488,-333,-25.6097560976,-122,7.4390243902,-7,0.0304347826,-41,-0.1782608696,148,-0.7219512195
1633054,11953.125,-3696,2.2660944206,-816,-0.5003065604,-13296,8.1520539546,289,15.5487804878,-255,-17.6219512195,-84,5.1219512195,-2,0.0086956522,-38,-0.1652173913,145,-0.7073170732
1633694,11972.65625,-3424,2.0993255671,-816,-0.5003065604,-13728,8.4169221337,289,15.5487804878,-255,-17.6219512195,-84,5.1219512195,-1,0.0043478261,-40,-0.1739130435,146,-0.712195122
1634334,11992.1875,-3168,1.9423666462,-800,-0.4904966278,-14352,8.7995095034,164,13.1097560976,-215,-10,-89,5.4268292683,-3,0.0130434783,-35,-0.152173913,146,-0.712195122
1634974,12011.71875,-2928,1.7952176579,-768,-0.4708767627,-14432,8.8485591662,164,13.1097560976,-215,-10,-89,5.4268292683,-2,0.0086956522,-37,-0.1608695652,146,-0.712195122
1635614,12031.25,-2816,1.72654813,-640,-0.3923973023,-14656,8.9858982219,161,11.8902439024,-195,-9.8170731707,-88,5.3658536585,-1,0.0043478261,-41,-0.1782608696,145,-0.7073170732
1636254,12050.78125,-3056,1.8736971183,-512,-0.3139178418,-14800,9.074187615,192,11.1585365854,-183,-11.7073170732,-108,6.5853658537,-1,0.0043478261,-36,-0.1565217391,143,-0.6975609756
1636894,12070.3125,-3312,2.0306560392,-544,-0.3335377069,-14912,9.1428571429,192,11.1585365854,-183,-11.7073170732,-108,6.5853658537,-3,0.0130434783,-37,-0.1608695652,146,-0.712195122
1637534,12089.84375,-3440,2.1091354997,-272,-0.1667688535,-15072,9.2409564684,77,11.4634146341,-188,-4.6951219512,-122,7.4390243902,-2,0.0086956522,-37,-0.1608695652,144,-0.7024390244
1638174,12109.375,-3456,2.1189454323,-176,-0.1079092581,-15184,9.3096259963,2,11.0365853659,-181,-0.1219512195,-111,6.7682926829,-1,0.0043478261,-41,-0.1782608696,144,-0.7024390244
1638814,12128.90625,-3584,2.1974248927,-176,-0.1079092581,-15376,9.427345187,2,11.0365853659,-181,-0.1219512195,-111,6.7682926829,0,0,-42,-0.1826086957,144,-0.7024390244
1639454,12148.4375,-3472,2.1287553648,-304,-0.1863887186,-15408,9.4469650521,-100,10.3658536585,-170,6.0975609756,-103,6.2804878049,-1,0.0043478261,-37,-0.1608695652,143,-0.6975609756
1640094,12167.96875,-3056,1.8736971183,-320,-0.1961986511,-15344,9.4077253219,-100,10.3658536585,-170,6.0975609756,-103,6.2804878049,-3,0.0130434783,-36,-0.1565217391,144,-0.7024390244
1640734,12187.5,-2704,1.6578786021,-256,-0.1569589209,-15472,9.4862047823,-68,8.7195121951,-143,4.1463414634,-65,3.9634146341,-4,0.0173913043,-35,-0.152173913,142,-0.6926829268
1641374,12207.03125,-2624,1.6088289393,-80,-0.0490496628,-15472,9.4862047823,-33,8.5975609756,-141,2.012195122,-55,3.3536585366,-3,0.0130434783,-39,-0.1695652174,146,-0.712195122
1642014,12226.5625,-2624,1.6088289393,-16,-0.0098099326,-15472,9.4862047823,-33,8.5975609756,-141,2.012195122,-55,3.3536585366,-1,0.0043478261,-38,-0.1652173913,144,-0.7024390244
