Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer
14753950,9824.21875,-3232,1.9816063765,320,0.1961986511,-15744,9.6529736358,4,2.3780487805,-39,-0.243902439,12,-0.7317073171,2,-0.0086956522,-48,-0.2086956522,141,-0.687804878
14754590,9843.75,-3312,2.0306560392,272,0.1667688535,-15744,9.6529736358,4,2.3780487805,-39,-0.243902439,12,-0.7317073171,2,-0.0086956522,-46,-0.2,139,-0.6780487805
14755230,9863.28125,-3312,2.0306560392,272,0.1667688535,-15760,9.6627835684,-6,2.1951219512,-36,0.3658536585,11,-0.6707317073,1,-0.0043478261,-49,-0.2130434783,141,-0.687804878
14755870,9882.8125,-3280,2.0110361741,256,0.1569589209,-15760,9.6627835684,-1,2.1951219512,-36,0.0609756098,17,-1.0365853659,1,-0.0043478261,-47,-0.2043478261,140,-0.6829268293
14756510,9902.34375,-3168,1.9423666462,320,0.1961986511,-15792,9.6824034335,-1,2.1951219512,-36,0.0609756098,17,-1.0365853659,2,-0.0086956522,-50,-0.2173913043,140,-0.6829268293
14757150,9921.875,-3264,2.0012262416,256,0.1569589209,-15888,9.7412630288,13,1.9512195122,-32,-0.7926829268,19,-1.1585365854,2,-0.0086956522,-45,-0.1956521739,139,-0.6780487805
14757790,9941.40625,-3280,2.0110361741,304,0.1863887186,-15920,9.7608828939,-23,2.1951219512,-36,1.4024390244,10,-0.6097560976,4,-0.0173913043,-51,-0.2217391304,142,-0.6926829268
14758430,9960.9375,-3152,1.9325567137,272,0.1667688535,-15920,9.7608828939,-23,2.1951219512,-36,1.4024390244,10,-0.6097560976,4,-0.0173913043,-49,-0.2130434783,140,-0.6829268293
14759070,9980.46875,-3152,1.9325567137,288,0.176578786,-15888,9.7412630288,-18,2.6829268293,-44,1.0975609756,11,-0.6707317073,3,-0.0130434783,-49,-0.2130434783,140,-0.6829268293
14759710,10000,-3184,1.9521765788,176,0.1079092581,-15936,9.7706928265,-18,2.6829268293,-44,1.0975609756,11,-0.6707317073,3,-0.0130434783,-50,-0.2173913043,142,-0.6926829268
14760350,10019.53125,-3120,1.9129368486,288,0.176578786,-15856,9.7216431637,-21,3.1097560976,-51,1.2804878049,3,-0.1829268293,1,-0.0043478261,-51,-0.2217391304,141,-0.687804878
14760990,10039.0625,-3104,1.903126916,288,0.176578786,-15824,9.7020232986,-9,3.1097560976,-51,0.5487804878,1,-0.0609756098,4,-0.0173913043,-50,-0.2173913043,141,-0.687804878
14761630,10058.59375,-3072,1.8835070509,256,0.1569589209,-15712,9.6333537707,-9,3.1097560976,-51,0.5487804878,1,-0.0609756098,0,0,-45,-0.1956521739,140,-0.6829268293
14762270,10078.125,-3088,1.8933169834,224,0.1373390558,-15776,9.6725935009,-7,2.8658536585,-47,0.4268292683,-2,0.1219512195,2,-0.0086956522,-51,-0.2217391304,140,-0.6829268293
14762910,10097.65625,-3152,1.9325567137,208,0.1275291232,-15776,9.6725935009,-7,2.8658536585,-47,0.4268292683,-2,0.1219512195,1,-0.0043478261,-46,-0.2,141,-0.687804878
14763550,10117.1875,-3216,1.9717964439,192,0.1177191907,-15808,9.692213366,3,2.5,-41,-0.1829268293,0,0,1,-0.0043478261,-46,-0.2,139,-0.6780487805
14764190,10136.71875,-3200,1.9619865113,240,0.1471489884,-15792,9.6824034335,-12,2.5,-41,0.7317073171,-1,0.0609756098,1,-0.0043478261,-51,-0.2217391304,141,-0.687804878
14764830,10156.25,-3136,1.9227467811,288,0.176578786,-15840,9.7118332311,-12,2.5,-41,0.7317073171,-1,0.0609756098,3,-0.0130434783,-46,-0.2,141,-0.687804878
14765470,10175.78125,-3152,1.9325567137,272,0.1667688535,-15856,9.7216431637,-20,2.6219512195,-43,1.2195121951,0,0,1,-0.0043478261,-47,-0.2043478261,141,-0.687804878
14766110,10195.3125,-3152,1.9325567137,192,0.1177191907,-15776,9.6725935009,-20,2.6219512195,-43,1.2195121951,0,0,2,-0.0086956522,-44,-0.1913043478,138,-0.6731707317
14766750,10214.84375,-3152,1.9325567137,208,0.1275291232,-15872,9.7314530963,-8,2.8658536585,-47,0.487804878,-1,0.0609756098,3,-0.0130434783,-52,-0.2260869565,143,-0.6975609756
14767390,10234.375,-3120,1.9129368486,176,0.1079092581,-15744,9.6529736358,-4,2.8658536585,-47,0.243902439,-2,0.1219512195,3,-0.0130434783,-48,-0.2086956522,141,-0.687804878
14768030,10253.90625,-3184,1.9521765788,208,0.1275291232,-15760,9.6627835684,-4,2.8658536585,-47,0.243902439,-2,0.1219512195,3,-0.0130434783,-49,-0.2130434783,140,-0.6829268293
14768670,10273.4375,-3104,1.903126916,160,0.0980993256,-15744,9.6529736358,-20,2.987804878,-49,1.2195121951,-6,0.3658536585,1,-0.0043478261,-52,-0.2260869565,141,-0.687804878
14769310,10292.96875,-3040,1.8638871858,112,0.0686695279,-15760,9.6627835684,-12,2.5,-41,0.7317073171,-3,0.1829268293,2,-0.0086956522,-51,-0.2217391304,142,-0.6926829268
14769950,10312.5,-3024,1.8540772532,128,0.0784794605,-15728,9.6431637032,-12,2.5,-41,0.7317073171,-3,0.1829268293,3,-0.0130434783,-49,-0.2130434783,141,-0.687804878
14770590,10332.03125,-3040,1.8638871858,160,0.0980993256,-15792,9.6824034335,-17,2.6829268293,-44,1.0365853659,-5,0.3048780488,4,-0.0173913043,-50,-0.2173913043,141,-0.687804878
14771230,10351.5625,-3024,1.8540772532,128,0.0784794605,-15872,9.7314530963,-17,2.6829268293,-44,1.0365853659,-5,0.3048780488,2,-0.0086956522,-52,-0.2260869565,142,-0.6926829268
14771870,10371.09375,-3104,1.903126916,128,0.0784794605,-15872,9.7314530963,-11,2.743902439,-45,0.6707317073,-9,0.5487804878,1,-0.0043478261,-51,-0.2217391304,142,-0.6926829268
14772510,10390.625,-3056,1.8736971183,128,0.0784794605,-15904,9.7510729614,-15,3.3536585366,-55,0.9146341463,-20,1.2195121951,2,-0.0086956522,-48,-0.2086956522,140,-0.6829268293
14773150,10410.15625,-3072,1.8835070509,208,0.1275291232,-15808,9.692213366,-15,3.3536585366,-55,0.9146341463,-20,1.2195121951,4,-0.0173913043,-51,-0.2217391304,141,-0.687804878
14773790,10429.6875,-3088,1.8933169834,160,0.0980993256,-15888,9.7412630288,-17,3.1707317073,-52,1.0365853659,-27,1.6463414634,2,-0.0086956522,-47,-0.2043478261,142,-0.6926829268
14774430,10449.21875,-3088,1.8933169834,160,0.0980993256,-15904,9.7510729614,-17,3.1707317073,-52,1.0365853659,-27,1.6463414634,1,-0.0043478261,-45,-0.1956521739,141,-0.687804878
14775070,10468.75,-3232,1.9816063765,208,0.1275291232,-15872,9.7314530963,-11,3.2926829268,-54,0.6707317073,-29,1.7682926829,2,-0.0086956522,-52,-0.2260869565,140,-0.6829268293
14775710,10488.28125,-3152,1.9325567137,224,0.1373390558,-15808,9.692213366,-25,3.1707317073,-52,1.5243902439,-20,1.2195121951,2,-0.0086956522,-52,-0.2260869565,143,-0.6975609756
14776350,10507.8125,-3216,1.9717964439,144,0.088289393,-15696,9.6235438381,-25,3.1707317073,-52,1.5243902439,-20,1.2195121951,1,-0.0043478261,-49,-0.2130434783,142,-0.6926829268
14776990,10527.34375,-3232,1.9816063765,192,0.1177191907,-15792,9.6824034335,-13,2.6829268293,-44,0.7926829268,-14,0.8536585366,2,-0.0086956522,-51,-0.2217391304,141,-0.687804878
14777630,10546.875,-3200,1.9619865113,160,0.0980993256,-15904,9.7510729614,-13,2.6829268293,-44,0.7926829268,-14,0.8536585366,3,-0.0130434783,-52,-0.2260869565,142,-0.6926829268
14778270,10566.40625,-3184,1.9521765788,144,0.088289393,-15840,9.7118332311,-19,2.8658536585,-47,1.1585365854,-16,0.9756097561,3,-0.0130434783,-46,-0.2,140,-0.6829268293
14778910,10585.9375,-3152,1.9325567137,112,0.0686695279,-15856,9.7216431637,-18,3.2317073171,-53,1.0975609756,-12,0.7317073171,0,0,-46,-0.2,141,-0.687804878
14779550,10605.46875,-3104,1.903126916,240,0.1471489884,-15776,9.6725935009,-18,3.2317073171,-53,1.0975609756,-12,0.7317073171,3,-0.0130434783,-48,-0.2086956522,141,-0.687804878
14780190,10625,-3120,1.9129368486,240,0.1471489884,-15728,9.6431637032,-6,3.2926829268,-54,0.3658536585,-13,0.7926829268,1,-0.0043478261,-48,-0.2086956522,141,-0.687804878
14780830,10644.53125,-3024,1.8540772532,240,0.1471489884,-15696,9.6235438381,7,2.5,-41,-0.4268292683,-9,0.5487804878,1,-0.0043478261,-50,-0.2173913043,143,-0.6975609756
14781470,10664.0625,-3136,1.9227467811,208,0.1275291232,-15808,9.692213366,7,2.5,-41,-0.4268292683,-9,0.5487804878,1,-0.0043478261,-45,-0.1956521739,140,-0.6829268293
14782110,10683.59375,-3168,1.9423666462,208,0.1275291232,-15824,9.7020232986,-1,2.8048780488,-46,0.0609756098,-2,0.1219512195,1,-0.0043478261,-51,-0.2217391304,140,-0.6829268293
14782750,10703.125,-3104,1.903126916,224,0.1373390558,-15840,9.7118332311,-1,2.8048780488,-46,0.0609756098,-2,0.1219512195,1,-0.0043478261,-50,-0.2173913043,139,-0.6780487805
14783390,10722.65625,-3008,1.8442673207,192,0.1177191907,-15872,9.7314530963,-24,2.987804878,-49,1.4634146341,-1,0.0609756098,1,-0.0043478261,-50,-0.2173913043,140,-0.6829268293
14784030,10742.1875,-2912,1.7854077253,176,0.1079092581,-15760,9.6627835684,-1,3.1707317073,-52,0.0609756098,-6,0.3658536585,-3,0.0130434783,-46,-0.2,141,-0.687804878
14784670,10761.71875,-3008,1.8442673207,176,0.1079092581,-15760,9.6627835684,-1,3.1707317073,-52,0.0609756098,-6,0.3658536585,3,-0.0130434783,-52,-0.2260869565,142,-0.6926829268
14785310,10781.25,-3088,1.8933169834,224,0.1373390558,-15808,9.692213366,7,3.0487804878,-50,-0.4268292683,-11,0.6707317073,1,-0.0043478261,-47,-0.2043478261,140,-0.6829268293
14785950,10800.78125,-2976,1.8246474555,144,0.088289393,-15872,9.7314530963,7,3.0487804878,-50,-0.4268292683,-11,0.6707317073,2,-0.0086956522,-49,-0.2130434783,142,-0.6926829268
14786590,10820.3125,-3072,1.8835070509,112,0.0686695279,-15824,9.7020232986,5,3.1097560976,-51,-0.3048780488,-14,0.8536585366,2,-0.0086956522,-52,-0.2260869565,142,-0.6926829268
14787230,10839.84375,-3088,1.8933169834,144,0.088289393,-15872,9.7314530963,19,2.9268292683,-48,-1.1585365854,-13,0.7926829268,1,-0.0043478261,-43,-0.1869565217,139,-0.6780487805
14787870,10859.375,-3072,1.8835070509,208,0.1275291232,-15824,9.7020232986,19,2.9268292683,-48,-1.1585365854,-13,0.7926829268,2,-0.0086956522,-48,-0.2086956522,141,-0.687804878
14788510,10878.90625,-3072,1.8835070509,160,0.0980993256,-15680,9.6137339056,24,2.987804878,-49,-1.4634146341,-12,0.7317073171,2,-0.0086956522,-48,-0.2086956522,141,-0.687804878
14789150,10898.4375,-3152,1.9325567137,256,0.1569589209,-15680,9.6137339056,24,2.987804878,-49,-1.4634146341,-12,0.7317073171,1,-0.0043478261,-47,-0.2043478261,142,-0.6926829268
14789790,10917.96875,-3232,1.9816063765,256,0.1569589209,-15728,9.6431637032,25,3.1707317073,-52,-1.5243902439,-13,0.7926829268,4,-0.0173913043,-48,-0.2086956522,141,-0.687804878
14790430,10937.5,-3248,1.991416309,224,0.1373390558,-15712,9.6333537707,-3,3.0487804878,-50,0.1829268293,-14,0.8536585366,4,-0.0173913043,-49,-0.2130434783,142,-0.6926829268
14791070,10957.03125,-3200,1.9619865113,224,0.1373390558,-15696,9.6235438381,-3,3.0487804878,-50,0.1829268293,-14,0.8536585366,1,-0.0043478261,-52,-0.2260869565,142,-0.6926829268
14791710,10976.5625,-3200,1.9619865113,208,0.1275291232,-16032,9.8295524218,10,2.5,-41,-0.6097560976,-10,0.6097560976,1,-0.0043478261,-51,-0.2217391304,142,-0.6926829268
14792350,10996.09375,-3168,1.9423666462,192,0.1177191907,-15872,9.7314530963,9,2.256097561,-37,-0.5487804878,4,-0.243902439,1,-0.0043478261,-50,-0.2173913043,140,-0.6829268293
14792990,11015.625,-3216,1.9717964439,160,0.0980993256,-15888,9.7412630288,9,2.256097561,-37,-0.5487804878,4,-0.243902439,3,-0.0130434783,-52,-0.2260869565,141,-0.687804878
14793630,11035.15625,-3296,2.0208461067,160,0.0980993256,-15856,9.7216431637,-22,2.743902439,-45,1.3414634146,3,-0.1829268293,2,-0.0086956522,-51,-0.2217391304,141,-0.687804878
14794270,11054.6875,-3120,1.9129368486,144,0.088289393,-15904,9.7510729614,-22,2.743902439,-45,1.3414634146,3,-0.1829268293,2,-0.0086956522,-49,-0.2130434783,142,-0.6926829268
14794910,11074.21875,-3024,1.8540772532,208,0.1275291232,-15904,9.7510729614,2,2.743902439,-45,-0.1219512195,-3,0.1829268293,0,0,-45,-0.1956521739,139,-0.6780487805
14795550,11093.75,-3120,1.9129368486,208,0.1275291232,-15904,9.7510729614,15,3.1707317073,-52,-0.9146341463,-6,0.3658536585,3,-0.0130434783,-52,-0.2260869565,141,-0.687804878
14796190,11113.28125,-3248,1.991416309,208,0.1275291232,-15920,9.7608828939,15,3.1707317073,-52,-0.9146341463,-6,0.3658536585,2,-0.0086956522,-48,-0.2086956522,141,-0.687804878
14796830,11132.8125,-3136,1.9227467811,176,0.1079092581,-15824,9.7020232986,-10,3.2317073171,-53,0.6097560976,-5,0.3048780488,0,0,-49,-0.2130434783,141,-0.687804878
14797470,11152.34375,-3056,1.8736971183,128,0.0784794605,-15824,9.7020232986,-10,3.2317073171,-53,0.6097560976,-5,0.3048780488,5,-0.0217391304,-52,-0.2260869565,143,-0.6975609756
14798110,11171.875,-3056,1.8736971183,160,0.0980993256,-15824,9.7020232986,7,3.5365853659,-58,-0.4268292683,-6,0.3658536585,4,-0.0173913043,-53,-0.2304347826,142,-0.6926829268
14798750,11191.40625,-3152,1.9325567137,192,0.1177191907,-15744,9.6529736358,9,3.3536585366,-55,-0.5487804878,-10,0.6097560976,3,-0.0130434783,-49,-0.2130434783,140,-0.6829268293
14799390,11210.9375,-3216,1.9717964439,192,0.1177191907,-15696,9.6235438381,9,3.3536585366,-55,-0.5487804878,-10,0.6097560976,0,0,-48,-0.2086956522,141,-0.687804878
14800030,11230.46875,-3216,1.9717964439,192,0.1177191907,-15744,9.6529736358,-4,3.4756097561,-57,0.243902439,-14,0.8536585366,2,-0.0086956522,-50,-0.2173913043,142,-0.6926829268
14800670,11250,-3152,1.9325567137,288,0.176578786,-15824,9.7020232986,9,2.8658536585,-47,-0.5487804878,-6,0.3658536585,2,-0.0086956522,-51,-0.2217391304,141,-0.687804878
14801310,11269.53125,-3152,1.9325567137,208,0.1275291232,-15824,9.7020232986,9,2.8658536585,-47,-0.5487804878,-6,0.3658536585,4,-0.0173913043,-51,-0.2217391304,140,-0.6829268293
14801950,11289.0625,-3232,1.9816063765,160,0.0980993256,-15824,9.7020232986,6,2.8658536585,-47,-0.3658536585,-7,0.4268292683,4,-0.0173913043,-51,-0.2217391304,140,-0.6829268293
14802590,11308.59375,-3120,1.9129368486,144,0.088289393,-15776,9.6725935009,6,2.8658536585,-47,-0.3658536585,-7,0.4268292683,2,-0.0086956522,-52,-0.2260869565,142,-0.6926829268
14803230,11328.125,-3088,1.8933169834,192,0.1177191907,-15776,9.6725935009,1,3.4146341463,-56,-0.0609756098,-7,0.4268292683,1,-0.0043478261,-47,-0.2043478261,139,-0.6780487805
14803870,11347.65625,7712,-4.7283874923,-304,-0.1863887186,-16576,10.1630901288,2641,-40.1219512195,658,-161.0365853659,-554,33.7804878049,4,-0.0173913043,-49,-0.2130434783,140,-0.6829268293
14804510,11367.1875,-13600,8.3384426732,6000,3.6787247088,-18608,11.4089515635,2641,-40.1219512195,658,-161.0365853659,-554,33.7804878049,6,-0.0260869565,-43,-0.1869565217,134,-0.6536585366
14805150,11386.71875,-12304,7.5438381361,1616,0.9908031882,-17920,10.9871244635,-1632,29.756097561,-488,99.512195122,316,-19.2682926829,6,-0.0260869565,-44,-0.1913043478,136,-0.6634146341
14805790,11406.25,-3712,2.2759043532,432,0.264868179,-16160,9.9080318823,-1632,29.756097561,-488,99.512195122,316,-19.2682926829,3,-0.0130434783,-47,-0.2043478261,139,-0.6780487805
14806430,11425.78125,1776,-1.0889025138,640,0.3923973023,-14768,9.0545677498,-1235,18.4756097561,-303,75.3048780488,-41,2.5,2,-0.0086956522,-51,-0.2217391304,143,-0.6975609756
14807070,11445.3125,-2048,1.2556713673,-2384,-1.461679951,-16368,10.0355610055,65,-0.8536585366,14,-3.9634146341,-1,0.0609756098,1,-0.0043478261,-48,-0.2086956522,142,-0.6926829268
14807710,11464.84375,-3008,1.8442673207,-448,-0.2746781116,-16832,10.3200490497,65,-0.8536585366,14,-3.9634146341,-1,0.0609756098,2,-0.0086956522,-47,-0.2043478261,141,-0.687804878
14808350,11484.375,-2944,1.8050275904,-16,-0.0098099326,-16640,10.202329859,263,0.487804878,-8,-16.0365853659,6,-0.3658536585,-1,0.0043478261,-45,-0.1956521739,140,-0.6829268293
14808990,11503.90625,-3840,2.3543838136,-144,-0.088289393,-16976,10.4083384427,263,0.487804878,-8,-16.0365853659,6,-0.3658536585,4,-0.0173913043,-49,-0.2130434783,142,-0.6926829268
14809630,11523.4375,-4032,2.4721030043,-112,-0.0686695279,-16896,10.3592887799,34,4.0243902439,-66,-2.0731707317,-20,1.2195121951,2,-0.0086956522,-47,-0.2043478261,140,-0.6829268293
14810270,11542.96875,-3504,2.1483752299,-176,-0.1079092581,-16560,10.1532801962,-106,7.0731707317,-116,6.4634146341,-7,0.4268292683,1,-0.0043478261,-47,-0.2043478261,141,-0.687804878
14810910,11562.5,-3040,1.8638871858,-96,-0.0588595953,-16160,9.9080318823,-106,7.0731707317,-116,6.4634146341,-7,0.4268292683,3,-0.0130434783,-48,-0.2086956522,141,-0.687804878
14811550,11582.03125,-2752,1.6873083998,-48,-0.0294297977,-16064,9.8491722869,-2,6.8292682927,-112,0.1219512195,-3,0.1829268293,1,-0.0043478261,-47,-0.2043478261,139,-0.6780487805
14812190,11601.5625,-3056,1.8736971183,48,0.0294297977,-15872,9.7314530963,97,5.8536585366,-96,-5.9146341463,-10,0.6097560976,0,0,-45,-0.1956521739,140,-0.6829268293
14812830,11621.09375,-3408,2.0895156346,80,0.0490496628,-15856,9.7216431637,97,5.8536585366,-96,-5.9146341463,-10,0.6097560976,3,-0.0130434783,-51,-0.2217391304,141,-0.687804878
14813470,11640.625,-3440,2.1091354997,112,0.0686695279,-15696,9.6235438381,21,6.4024390244,-105,-1.2804878049,-4,0.243902439,1,-0.0043478261,-49,-0.2130434783,141,-0.687804878
14814110,11660.15625,-3312,2.0306560392,144,0.088289393,-15616,9.5744941754,21,6.4024390244,-105,-1.2804878049,-4,0.243902439,1,-0.0043478261,-47,-0.2043478261,140,-0.6829268293
14814750,11679.6875,-3088,1.8933169834,160,0.0980993256,-15408,9.4469650521,-14,6.1585365854,-101,0.8536585366,0,0,0,0,-48,-0.2086956522,141,-0.687804878
14815390,11699.21875,-3024,1.8540772532,144,0.088289393,-15344,9.4077253219,28,4.756097561,-78,-1.7073170732,2,-0.1219512195,3,-0.0130434783,-52,-0.2260869565,141,-0.687804878
14816030,11718.75,-3008,1.8442673207,192,0.1177191907,-15488,9.4960147149,28,4.756097561,-78,-1.7073170732,2,-0.1219512195,3,-0.0130434783,-51,-0.2217391304,141,-0.687804878
14816670,11738.28125,-3120,1.9129368486,256,0.1569589209,-15360,9.4175352544,23,3.8414634146,-63,-1.4024390244,5,-0.3048780488,0,0,-48,-0.2086956522,141,-0.687804878
14817310,11757.8125,-3120,1.9129368486,240,0.1471489884,-15408,9.4469650521,23,3.8414634146,-63,-1.4024390244,5,-0.3048780488,3,-0.0130434783,-49,-0.2130434783,140,-0.6829268293
14817950,11777.34375,-3008,1.8442673207,224,0.1373390558,-15344,9.4077253219,-3,3.1097560976,-51,0.1829268293,-3,0.1829268293,4,-0.0173913043,-51,-0.2217391304,143,-0.6975609756
14818590,11796.875,-2944,1.8050275904,176,0.1079092581,-15392,9.4371551196,15,2.5,-41,-0.9146341463,-6,0.3658536585,3,-0.0130434783,-46,-0.2,140,-0.6829268293
14819230,11816.40625,-6096,3.7375843041,-3840,-2.3543838136,-5248,3.2176578786,15,2.5,-41,-0.9146341463,-6,0.3658536585,1,-0.0043478261,-43,-0.1869565217,139,-0.6780487805
14819870,11835.9375,-16544,10.1434702636,8768,5.3758430411,-15360,9.4175352544,3342,-77.4390243902,1270,-203.7804878049,-835,50.9146341463,7,-0.0304347826,-42,-0.1826086957,133,-0.6487804878
14820510,11855.46875,-17120,10.4966278357,320,0.1961986511,-17856,10.9478847333,3342,-77.4390243902,1270,-203.7804878049,-835,50.9146341463,8,-0.0347826087,-43,-0.1869565217,131,-0.6390243902
14821150,11875,-9104,5.5818516248,1184,0.7259350092,-17200,10.5456774985,-1900,43.7195121951,-717,115.8536585366,360,-21.9512195122,3,-0.0130434783,-46,-0.2,139,-0.6780487805
14821790,11894.53125,992,-0.6082158185,5328,3.2667075414,-13904,8.5248313918,-2052,24.6341463415,-404,125.1219512195,54,-3.2926829268,2,-0.0086956522,-43,-0.1869565217,140,-0.6829268293
14822430,11914.0625,2496,-1.5303494788,-3056,-1.8736971183,-14560,8.9270386266,-2052,24.6341463415,-404,125.1219512195,54,-3.2926829268,3,-0.0130434783,-49,-0.2130434783,141,-0.687804878
14823070,11933.59375,-2528,1.549969344,-2752,-1.6873083998,-16896,10.3592887799,181,-5.487804878,90,-11.0365853659,72,-4.3902439024,2,-0.0086956522,-48,-0.2086956522,142,-0.6926829268
14823710,11953.125,-3072,1.8835070509,-64,-0.0392397302,-16848,10.3298589822,380,-3.2926829268,54,-23.1707317073,67,-4.0853658537,2,-0.0086956522,-45,-0.1956521739,142,-0.6926829268
14824350,11972.65625,-3280,2.0110361741,-464,-0.2844880441,-17088,10.4770079706,380,-3.2926829268,54,-23.1707317073,67,-4.0853658537,1,-0.0043478261,-44,-0.1913043478,140,-0.6829268293
14824990,11992.1875,-4560,2.7958307787,-432,-0.264868179,-17856,10.9478847333,153,0.1829268293,-3,-9.3292682927,-1,0.0609756098,2,-0.0086956522,-50,-0.2173913043,140,-0.6829268293
14825630,12011.71875,-4304,2.6388718578,-624,-0.3825873697,-17536,10.7516860822,153,0.1829268293,-3,-9.3292682927,-1,0.0609756098,3,-0.0130434783,-45,-0.1956521739,142,-0.6926829268
14826270,12031.25,-3440,2.1091354997,-624,-0.3825873697,-16976,10.4083384427,-188,6.6463414634,-109,11.4634146341,-18,1.0975609756,1,-0.0043478261,-43,-0.1869565217,141,-0.687804878
14826910,12050.78125,-2656,1.6284488044,-608,-0.3727774372,-16576,10.1630901288,-47,8.1707317073,-134,2.8658536585,2,-0.1219512195,2,-0.0086956522,-45,-0.1956521739,141,-0.687804878
14827550,12070.3125,-2704,1.6578786021,-432,-0.264868179,-16352,10.025751073,-47,8.1707317073,-134,2.8658536585,2,-0.1219512195,1,-0.0043478261,-47,-0.2043478261,141,-0.687804878
14828190,12089.84375,-3152,1.9325567137,-288,-0.176578786,-16288,9.9865113427,110,7.4390243902,-122,-6.7073170732,-12,0.7317073171,3,-0.0130434783,-44,-0.1913043478,140,-0.6829268293
14828830,12109.375,-3520,2.1581851625,-208,-0.1275291232,-16064,9.8491722869,110,7.4390243902,-122,-6.7073170732,-12,0.7317073171,4,-0.0173913043,-49,-0.2130434783,141,-0.687804878
14829470,12128.90625,-3584,2.1974248927,-192,-0.1177191907,-15792,9.6824034335,35,8.5365853659,-140,-2.1341463415,-9,0.5487804878,1,-0.0043478261,-46,-0.2,140,-0.6829268293
14830110,12148.4375,-3296,2.0208461067,-208,-0.1275291232,-15696,9.6235438381,-66,8.6585365854,-142,4.0243902439,0,0,1,-0.0043478261,-47,-0.2043478261,138,-0.6731707317
14830750,12167.96875,-3040,1.8638871858,-80,-0.0490496628,-15440,9.4665849172,-66,8.6585365854,-142,4.0243902439,0,0,4,-0.0173913043,-48,-0.2086956522,140,-0.6829268293
14831390,12187.5,-2992,1.8344573881,-32,-0.0196198651,-15328,9.3979153893,-15,6.9512195122,-114,0.9146341463,6,-0.3658536585,2,-0.0086956522,-48,-0.2086956522,142,-0.6926829268
14832030,12207.03125,-3088,1.8933169834,-16,-0.0098099326,-15424,9.4567749847,-15,6.9512195122,-114,0.9146341463,6,-0.3658536585,2,-0.0086956522,-49,-0.2130434783,140,-0.6829268293
14832670,12226.5625,-3072,1.8835070509,-16,-0.0098099326,-15344,9.4077253219,37,5.1829268293,-85,-2.256097561,21,-1.2804878049,4,-0.0173913043,-49,-0.2130434783,140,-0.6829268293
14833310,12246.09375,-3120,1.9129368486,-16,-0.0098099326,-15280,9.3684855917,-1,4.512195122,-74,0.0609756098,15,-0.9146341463,0,0,-49,-0.2130434783,140,-0.6829268293
14833950,12265.625,-3024,1.8540772532,-16,-0.0098099326,-15264,9.3586756591,-1,4.512195122,-74,0.0609756098,15,-0.9146341463,3,-0.0130434783,-45,-0.1956521739,142,-0.6926829268
